id,text,manual_label
ddf8185e-ebdf-4d0c-8dae-3af48e7ca1aa,"Panel discussion event - BERA - Has Quality Killed Teaching? Exploring the Crisis in Teacher Recruitment and Retention 9 October 2024 9am – 10am (Free for BERA members) Panel: Tanya Ovenden-Hope, Plymouth Marjon University Jo Lampert, Monash University Larissa McClean-Davies, University of Melbourne Amy McPherson, University of Newcastle, Australia Clare Brooks, University of Cambridge Beng Huat See, University of Birmingham Register",
0066f158-36e8-4f08-aba2-8eb8063a1a6a,"'Being well' and 'doing well': Exploring the relationship between student and teacher wellbeing 'Our findings suggest that the emphasis on wellbeing as a set of skills and knowledge veils the reality that wellbeing in the classroom and school community is experienced by teachers as rooted in the quality of relationships between students and teachers, and among teachers (Wilson et al., 2023).' https://www.bera.ac.uk/blog/being-well-and-doing-well-exploring-the-relationship-between-student-and-teacher-wellbeing",
49c35331-b405-41fc-9deb-cccf510c6182,"BERA blog - We need a revolution in the primary curriculum for England, not an evolution Sarah Seleznyov, Co-headteacher at School 360",
1f731600-a02a-43fb-91e6-990fe6215d0c,"Report from NEU - High work intensity makes teacher's jobs more demanding post-pandemic While job quality improved in many other professions, a new study by academics at Cardiff University and IOE, UCL's Faculty of Education and Society, reveals the ongoing strain of teachers' working conditions. https://www.ucl.ac.uk/ioe/news/2023/jul/high-work-intensity-makes-teachers-jobs-more-demanding-post-pandemic",
9d69bb39-c721-41e1-96cb-fafc2e53917e,UCL Institute of Education blog - More young people are interested in teaching than we might think: we need action on both recruitment and diversification By Emily Macleod Blogpost,
2228f3eb-9c3c-4f69-85a9-84e8013e8c40,"IOE blog - Teacher education, research and practice: addressing the recruitment and retention crisis through the reassertion of professional judgement. Read this blog from John Yandell based on his contribution to the panel discussion on Education after the election: Priorities for change",
25d2c150-4e0d-4f5c-bb81-d5b7a7808ed7,Teacher Tapp - Nearly three-fifths of teachers surveyed said cliques at school have affected staff wellbeing over the past year. https://teachertapp.co.uk/articles/timetables-and-toxicity-uniformity-and-discovery/,
629a3d42-eb27-4e48-9a82-b90fa5821963,"TeacherTapp have published a report on the current state of Continuing Professional Development (CPD) for teachers. They report that teachers question the impact of CPD on enhancing classroom skills in several areas, and find Inset days of limited use. TeacherTappBlog",
5bee76ae-a240-45ee-925c-98300dc31455,"Teacher Tapp – Teacher Recruitment and Retention The Teacher Tapp and SchoolDash annual report on teacher recruitment and retention, funded by Gatsby Foundation, provides insights into the current state of the teaching profession in England.",
2e44dfd2-e3c4-4849-a764-eb8deb98af02,"Teacher Tapp - The Current State of Professional Development for Teachers The current state of Continuing Professional Development (CPD) for teachers, informed by responses to survey questions Winter 2023/24. As we approach the General Election, the future of CPD provision is emerging as a crucial aspect of educational policy discussion. Notably, the Labour Party has proposed a ""CPD entitlement"" for teachers, and there is an ongoing review of the Early Career Framework.",
fd2319c9-1d28-4680-814d-d6daa67195e0,"EPI - The influence of headteachers on their schools This report assesses the impact of headteachers on school performance in England, and the mechanisms through which headteachers influence performance. In addition, the study explores whether a headteacher's gender and ethnicity have an impact on the composition of the pupil and staff bodies, and on the attainment of specific demographic groups. Summary and full report",
7ffa43cd-d017-4810-aeed-468c2bf36308,"The influence of headteachers on their schools This report from EPI assesses the impact of headteachers on school performance in England, and the mechanisms through which headteachers influence performance. https://epi.org.uk/publications-and-research/the-influence-of-headteachers-on-their-schools/",
99c9ee14-e895-4c46-82dc-9e2caf033daa,"EPI – Webinar recording: Workforce sustainability in the modern school system This was the first in a series of three webinars, building on the data from EPI's effective school groups tool. Webinar recording",
26c3760f-5eb1-4e19-b07a-4a822daf2d7e,"School leader burnout more than doubles Senior leaders are being 'broken' by the pressures of workload, accountability and funding shortages, warns union leader TES (Subscription required)",
584ce4b5-473b-4ede-81e5-8fc384739e0d,TES - 3 in 4 primary schools having to cut TAs The number of schools having to cut teachers and teaching assistants because of funding difficulties has been branded 'disgraceful' By Jasmine Norden,
af502352-6b3d-4a35-a584-b2d40f52ad54,Teacher development research push could yield huge benefits Calum Davey The executive director of research at the National Institute of Teaching explains why a major review of teacher development strategies aims to have a far-reaching impact TES (Subscription required),
8ce69455-90be-48ee-b111-549ada57d1c8,"The Conversation - How the pandemic deepened an existing wellbeing crisis in headteaching – new research on senior school leaders in Wales and Northern Ireland Emily Marchant, Orkan Okan, Tom Crick",
7f84506f-4ce9-4c47-8955-4adb3e464e97,The Conversation - England's maths teacher recruitment problem is set to worsen The longstanding failure to recruit enough maths graduates to become teachers is now set to be exacerbated by the changes in maths provision at universities. Maths degrees are becoming less accessible to the people who are likely to go on to become teachers. More,
5d675561-9455-432b-b0ed-f8755c048458,Commons Public Accounts Committee -Increasing teacher numbers: Secondary and further education Thirty-Eighth Report of Session 2024–25 raises questions about whether the DfE's dedicated £700 million annual budget for recruitment and retention will provide the teachers urgently needed in secondary schools and further education college s.,
7df3586f-55c6-4424-8ba0-7943b2245e02,"· The Education Committee , heard from experts as part of its inquiry into teacher recruitment, training and retention on Tuesday 14 November. · Experts included: Philip Nye, Data Scientist at Institute for Government, Katie Waldegrave MBE, Co-founder and CEO at Now Teach, Dr Luke Sibieta, Research Fellow at Institute for Fiscal Studies, Sinéad Mc Brearty, Chief Executive Officer at Education Support, Jack Worth, School Workforce Lead at NFER, Professor Becky Francis CBE, CEO at Education Endowment Foundation and Professor Becky Allen, Chief Analyst and a Co-founder at Teach Tapp. Watch on Parliament TV",
96e8e0c5-11e4-492b-9de3-c1a9ea3de0eb,"Event - The OECD teaching Compass: Aligning teaching with the future of learning 24 June 13:00-14:30 Join OECD Director for Education and Skills Andreas Schleicher in this extended webinar session, to discover the Teaching Compass and hear from experts and educators about what it means to align teaching with future-ready learning, and how we can support teachers to thrive, so learners can too. The OECD Teaching Compass provides a visionary framework to reimagine teaching as a proactive, purpose-driven and future-ready force for positive change. It's built on the pillars of teacher agency, competencies and well-being, aligning them with curriculum goals and system transformation. Register here",
53332fb7-6c7b-446f-91ed-daf36059f819,OECD - Education Policy Outlook 2024 Reshaping Teaching into a Thriving Profession from ABCs to AI,
449484d7-96cb-482b-b89f-7dc01b801fb5,"FFT blog - Why do ""home birds"" decide to become teachers? John Jerrim Blog from Ofsted study matching data from the School Workforce Census back to teachers' school and university records discussing the finding that young people who live at home while an undergraduate are more likely to become a teacher than those who move out of the family home.",
9bddcb98-6d60-447d-a640-d25ed24c2e2d,"The Guardian - Cash-strapped schools plan to lay off teachers in blow to Labour's promise Despite government pledge to recruit 6,500 new teachers, headteachers are under renewed pressure to avoid going into deficit",
48e2f9cb-7c7b-49b3-aa39-77d46d576f11,"DoE NI - announces bursaries to tackle teacher shortages at post-primary Education Minister Paul Givan has announced a new Initial Teacher Education (ITE) Bursary Scheme, aimed at tackling teacher shortages in critical post-primary subjects across Northern Ireland.",
3ac678c2-c3ce-43a9-b122-9700132cae5a,National Institute of Teaching (NIoT) - Strengthening the evidence base for NPQs NIOT has submitted a response to the Department for Education's (DfE) call for evidence from the sector for National Professional Qualifications (NPQ).,
4dbda62f-6cc2-4961-b292-309825d5443d,"BERJ Article - How school principals' empowering leadership influences teacher autonomy: The mediating role of teachers' academic optimism Over the past decade, teacher autonomy has become increasingly significant due to its positive impact on educational outcomes. The study explores the mediating role of teachers' academic optimism in the relationship between school principals' empowering leadership and teacher autonomy.",
036150f5-b9f2-43f3-823e-2752ccf49978,Sunday Express - Desperate schools turn to unqualified teachers due to recruitment problems Thousands of pupils have been taught by unqualified teachers due to a shortage of fully trained supply teachers.,
6565f90b-d3b0-408b-b09f-8222b456ac6a,"BERJ article - Retention among newly qualified second-year teachers: The reception–integration model Rinat Arviv Elyashiv, Ainat Guberman, Gal Ben-Yehudah Drawing on organisational socialisation theory, the study seeks to explore the mechanisms that foster retention among second-year teachers.",
ed26dbc7-62e2-4e1d-b188-2205ab576c7c,"HEPI blog - Another year, another teacher supply crisis... John Cater revisits a quarter-century of teacher education policy to consider how we can solve the teacher supply crisis",
85159a7d-6639-4106-ac4c-fdded045d438,"ResearchGate - Who Aspires to Become a Teacher? Findings from a Cohort Study Tracking Young People from Age 10/11 to Age 21/22 Emily MacLeod, McGill University; Louise Archer, KCL; Jennifer DeWitt, UCL IOE",
06e133bc-a527-4b38-b825-2b451f5bb8cf,"HE sector complains the government's teacher training application portal ""inadvertently"" favours big national providers such as the National Institute of Teaching Schools Week.",
90a22ee0-5b88-497c-9ec5-19be35c4ad65,"Impact - Issue 20: Connecting the dots between pedagogy, curriculum and culture This issue explores the theme of connecting the dots between pedagogy, curriculum and culture, including sections on: Recruitment, retention and professional learning; and creating supportive and inclusive school cultures, among others. Read the issue",
b941763c-3320-4466-bbdc-23173bc3f1c6,EEF – Teacher recruitment and retention commissioning round New funding round aimed at generating evidence on effective strategies and approaches for the recruitment and retention of teachers. This round includes two distinct Invitations to Tender: Teacher Recruitment and Teacher Retention. Closing date for expressions of interest: 31 January 2024 5pm,
98bbe362-5c8d-4d6d-92d0-d0f13a7d0652,"Working lives of teachers and leaders This report presents the findings of the first wave of the Working Lives of Teachers and Leaders survey carried out in spring 2022. Findings are based on responses from 11,177 leaders and teachers. Summary of findings",
e990c9fc-224c-48dc-927f-3a2106b3f193,"Inspections deemed 'not fit for purpose' by teachers and education staff as they battle loneliness, stress and burnout Education Support, a leading UK charity who advocate for the mental health of teachers and education staff, has released its seventh Teacher Wellbeing Index.",
1fb10a8d-ba3b-4e32-ba3e-65315816a4e4,"Paper - School improvement and peer learning partnerships: building organizational resilience in primary schools in England David Godfrey & Bernardita Munoz-Chereau, IOE UCL",
254e73d4-5c9f-4891-b286-2c35b9a4e016,FED event - How can we address the growing teacher recruitment and retention challenge? What the latest data is telling us. 31 March 4-5.30 (Online) NFER researchers Jack Worth & Natasha Armstrong talk about their most recent report Book,
ad1619da-094f-40f1-9929-1fda0635490d,"The Telegraph - England's teacher retention crisis costs taxpayers £1bn a year Connor Stringer and Poppy Wood Supply teachers have been relied on more since the pandemic as teachers leave the profession due to burn out and stress, figures show",
15990fe6-f498-427b-b83c-a2c2525f1377,"Ofsted blog - The challenges of teacher recruitment and retention in England Lee Owston, National Director Education and Jason Bradbury",
d77c8a8e-a0f6-4220-8dca-3be1be43c130,CFEY - Rethinking Leadership: What else? What next? What if? In partnership with Big Education by Joe Hallgarten,
7a235902-5e95-4cdd-a8ce-6bd763433241,"BERJ - Supporting or stifling? Experiences of beginning teachers working within the Early Career Framework Lorna Smith, Nicola Warren-Lee, Lucy Wenham",
fce6aca9-1dad-4e38-a14f-df13e1d94d63,The Independent - The mental health crisis crushing teachers – and what it means for schools Ellie Harrison,
776922a7-db9e-4814-887d-cef48713c0a2,The link between teacher buy‐in and intentions to continue working in their current school A new paper from John Jerrim explores the importance of teacher buy-in to their leadership team's strategy in continuing to work in school Read the paper,
3918c1ea-f409-47de-b046-26ee18c6a4b9,CCT Working paper - Revisiting the notion of teacher professionalism Dr Lisa-Maria Müller & Dr Victoria Cook,
17262421-0ae7-45d3-8871-1489130089bf,WonkHE - The trouble with the latest accreditation round for initial teacher education The Department for Education has opened applications for new ITT accreditation. Megan Stephenson worries lessons haven't been learned from the last go-round,
72205606-9ecd-4c2d-8f77-71141263751c,"IOE – Centre for Education Policy and Equalising Opportunities blog Why do teachers in some schools keep getting better for longer? Sam Sims Research shows that teachers rapidly become more effective over the first few years of their career. After that, the rate of growth tends to slow down. However, in certain schools, teachers keep getting better for longer . What is different about these schools? And can it be emulated by other schools?",
5aee87e6-ddf2-4bfb-904b-3f42dd0f326f,FE Week - Early years qualification rules relaxed amid recruitment crisis Managers will be able to count staff with level 2 qualifications as level 3 in staff-to-child ratios,
5951d5eb-50a3-4698-aa43-fc08869d9d3a,"Spending on supply teachers up 50% in one year Research by Labour has found that spending on supply teachers has increased by over 50% in a year. The bill for the temporary recruits grew from £839m in 2020/2021 to £1.27bn in 2021/2022. The total spending by local authority schools, including on supply teacher insurance and agency staff costs, rose from £394m to £552m in the period. In academies the cost went up from about £444m to £718m. Sunday Express Mirror.co.uk https://www.mirror.co.uk/news/politics/spending-supply-teachers-surges-50-30689277",
91666871-c751-4084-ad75-d693e0bc1f68,"BERJ - The link between school leadership, staff job satisfaction and retention. Longitudinal evidence from England John Jerrim, UCL This paper presents new evidence on the link between staff perceptions of school leadership and job satisfaction, drawing on three waves of The Engagement Platform data collected from over 4000 members of school staff in England.",
2f4d0e26-5f5c-4883-bd7f-0951a5e9fe0d,"PoliticsHome - Primary School Teacher Applicants Fall Again PoliticsHome analysis of the latest government figures show that the number of candidates applying to train as a primary school teacher hit 7,280 by the end of January, down from the 7,960 submitted in the same period in 2024.",
2e63af03-b7ae-4a81-ab7a-952a4a3c9adb,"EEF - Appetite amongst teachers for flexible working approaches, but limited research into their impact Three new evidence reviews on strategies to support recruitment and retention EEF report Schools Week summary",
939e5ba3-1daa-42da-9ab7-4d9b41635920,"The ups and downs in perceived societal appreciation of the teaching profession during COVID-19: A longitudinal trajectory analysis By Lisa E. Kim, Keziah Owusu, Kathryn Asbury",
a4c421a4-22c0-4e8c-9ca5-5c1c11d228f6,"NEU - How does teachers' pay compare with that for other professions? Teachers' earnings consistently rank lower than those for most other professional groups. At some career stages, especially early on, teachers start off comparatively well, but soon fall behind. This is despite relatively higher increases to teachers' starting salaries under successive recent pay awards. The gap grows at the upper end of the earnings scale.",
21ef7bbc-412d-454c-a5b4-469f7e23d21e,"18 of 30 secondary school subjects increasingly taught by non-experts – Labour French, economics and engineering have all seen a drop in the number of hours of expert teaching since 2017. https://www.independent.co.uk/news/uk/bridget-phillipson-business-french-department-for-education-english-b2392408.html",
7298e4d0-00d3-46b6-bdc8-ac551434a3d8,"Teaching Commission report - Shaping the future of education Says a new 'expert teacher' role should be established to retain staff who want to further their careers in the classroom, and that NPQs should draw more on the business research literature beyond schools.",
9c4beaa9-7d29-4f9a-be9e-c940963d9741,"Report - NEU publishes report into Black Teachers' Pay and Progression New figures from the National Education Union show that Black teachers are paid less than white teachers, remain underrepresented at leadership level, and are more likely to be pushed from the profession through workplace discrimination than their white peers.",
5daf4730-7495-4d85-be56-6f801eea189d,"Millions Of GCSE Lessons Taught By Non-Specialist Teachers GCSE pupils across the UK have had more than 75 million lessons taught by non-specialist teachers in the last two years, according to research carried out by the Liberal Democrats. https://www.politicshome.com/news/article/millions-gcse-lessons-taught-nonspecialist-teachers-lib-dems Retaining high-quality teachers in disadvantaged communities is key to ensuring pupils' aspirations remain high, Teach First found, with new research showing that students from poorer backgrounds are more pessimistic about their future than their more well-off peers. https://www.tes.com/magazine/news/secondary/retaining-teachers-schools-disadvantaged-pupils-aspirations",
fec8e75f-d3ad-4864-b6fe-236e2aa9cd47,"National Audit Office report - Government's 6,500-teacher pledge faces uncertainties as student numbers surge The NAO has several recommendations to help DfE address the continuing challenges with teacher recruitment and retention, including: Extend its evidence base on what works to recruit and retain teachers, and analyse the costs and benefits of initiatives in helping to decide where to prioritise resource Assess the extent to which the further education workforce model is fit for purpose Read the report Guardian coverage",
19b3e87b-cb99-4544-9364-614214438929,New Teaching Commission launched to solve staffing crisis Former NEU joint general secretary Dr Mary Bousted will chair 16-member panel to look at recruitment and retention.,
ff16a860-b6c7-4fc5-93e1-49c69be8116e,"The FED event- The Ethics Advantage: Building Trust in Turbulent Times 11 June 8–11am, The Historic Dockyard, Chatham, Kent Join Dr. Matt Silver and Mandy Gage in conversation with Jo Malone to explore how ethical leadership can shape the future of education. Ethical leadership helps restore trust, model integrity, and build cultures where both staff and students thrive. Ethical leaders guide difficult decisions with a moral compass, prioritise wellbeing, and foster inclusive environments that reflect and support diverse communities.",
f76a2ca7-9d08-4870-83f5-17023cb88940,"Teach First-YouGov poll - found that nearly nine in ten parents (88%) said their children's schools needed more high-quality maths and science teachers. Teach First are ""...calling for an increase in pay for trainee teachers in shortage subjects such as maths and science, particularly in low-income areas."" Read the press release TeacherTapp have published a report on the current state of Continuing Professional Development (CPD) for teachers. They report that teachers question the impact of CPD on enhancing classroom skills in several areas, and find Inset days of limited use. TeacherTappBlog",
6d4e3d92-7a84-4af9-ba64-3b86623441fc,"Education Support - Teacher Wellbeing Index Annual report on the Teacher Wellbeing Index highlights 'persistently high rates of stress, anxiety, depression and burnout'. Read the Report here or SchoolsWeek write up here",
dcdc3209-be33-4c3a-81ea-afcf1e539234,Wall Street Journal - Teachers Are Burning Out on the Job Teacher recruitment and retention issues in the US - Student behaviour and mediocre pay are taking their toll,
7f591e80-52c5-4e0e-92bf-f11305c68866,"Ambition Institute report - Why do people enter and exit teaching? An evidence-based review A synthesis of 12 previously published job-choice survey experiments weighs how policy initiatives can balance intrinsic and extrinsic motivations to teach. Authors: Sam Sims, Harriet Lowes-Belk and Clare Routledge",
283022f3-2026-44cd-8ec8-8ec124406356,"Parliament POST – Horizen Scanning Teacher recruitment, retention, training and development With ongoing challenges to recruitment and retention, how can the government ensure schools have the teaching workforce they need? Includes citations from Durham PI Stephen Gorard and co-I Beng Huat See. Read",
53ed11ec-1935-4482-8ceb-34bbc7fdcc4a,"Improvement through empowerment: Helping our teachers and schools be the best they can be IPPR report co-author, Loic Menzies",
2c052745-11e8-4fe2-bc19-d5cd43d5c16c,"IFS - Trends in school funding and costs in England over time The actual costs faced by schools are growing faster than overall inflation. On current policy and projections, IFS expect a 1% fall in the purchasing power of school budgets 24-25",
f748d8a0-298f-484b-b4a3-d5e3b5a3ea52,"British Council - Leading for Change: School Leadership Standards and Practices in a Global Context Leading for Change: School Leadership Standards and Practices in a Global Context showcases innovative leadership approaches, standards, and practices from around the world, highlighting their role in fostering inclusivity, collaboration, and improved student outcomes. This publication offers evidence-based insights and actionable strategies to empower school leaders to address the evolving challenges of education.",
277c31ab-76c1-46d9-9591-c3e60b3fd4a5,"NASUWT report - Where has all the money gone? School and academy budgets and spending in England The report tracks how much of spend on education is being siphoned away from frontline teaching to private firms and executive pay, leaving schools struggling. It asks for greater transparency in spending across the sector.",
5047c19e-5ec4-4a9e-bb87-7f7852d40e5d,Teacher pay: What schools need to know about the 6.5% offer Your questions answered after DfE accepts STRB recommendation on pay for 2023-24 https://schoolsweek.co.uk/teacher-pay-what-schools-need-to-know-about-the-6-5-offer/,
5ba64b9a-4f90-4e8a-a81b-1b1e1849a4b7,Schools Week - Now Teach: DfE 're-assessing' how to get career-changers Damian Hinds was quizzed about the decision to axe the Now Teach programme's funding,
602dfbdf-049f-486c-b4a1-03b8f35e6360,"NFER Report - Cost-of-living crisis: Impact on schools Findings highlight that cost-of-living pressures, together with existing pressures, are having a profound impact on pupils and their schools. https://www.nfer.ac.uk/media/5506/cost_of_living_school_staff_embargoed.pdf",
c447d999-a0b5-4f21-8dd5-5fcda2abfe16,"Teacher retention commission: 8 proposals to stem exodus Teacher wellbeing chari ty Education Support has put forward a list of proposals to boost retention in the sector (published in partnership with Public First.) Report calls for review of teacher hours, retention targets and sabbaticals for headteachers every five years.",
678e716c-4faf-42a8-a6c9-7332ef068415,Schools Week - How England is locked in 'global tussle' for teachers Schools Week investigation finds England's teachers are being lured overseas by tax-free packages Luke Cumiskey,
c5892931-8db2-4b2d-a720-b442ae20f829,"Ofsted: what scrapping single-word inspection grades will mean for teachers Rachel Harding, Research Fellow in Social Sciences, Nottingham Trent University and Andrew Clapham, Associate Professor of Education Policy, Nottingham Trent University",
46222d7b-8b1f-47f5-a509-99dc8d118361,Teacher Tapp and SchoolDash - Teacher Recruitment and Retention in 2025 Social disadvantage and teacher labour market dynamics,
659c4db5-4f24-48ae-9bdb-00b16be7a78c,"SchoolsWeek - Why flexible working for teachers can bring the best of all worlds The reality of embracing a flexible working ethos IOE, UCL's Faculty of Education and Society, and the Chartered College of Teaching are carrying out a project funded by the Education Endowment Foundation (EEF) which aims to improve understanding of flexible working in schools.",
