id,text,new_theme,organisation,org_group,year_quarter,llm_label,llm_confidence,text_for_vader,vader_neg,vader_neu,vader_pos,vader_compound,vader_label
9fb51955-5619-4468-b7f0-7fcd33b59c8b,Screen Time: Impact on education and wellbeing - Education Committee | Closes: Monday 16 October 2023 https://committees.parliament.uk/work/7912/screen-time-impacts-on-education-and-wellbeing/?utm_source=Knowledge+Exchange+Unit+%28KEU%29&utm_campaign=75f2daa671-KEU_KnowledgeMob_WeeklyRoundup_14%2F09%2F2023&utm_medium=email&utm_term=0_e7485331af-75f2daa671-104568368&mc_cid=75f2daa671&mc_eid=882cb7f6bb,digital_ed,uk_parliament,uk_parliament,2023Q3,neutral,0.8,Screen Time: Impact on education and wellbeing - Education Committee | Closes: Monday 16 October 2023,0.0,1.0,0.0,0.0,neutral
cec93042-b363-4c63-a548-6fac271e4193,Tech4Teachers White paper The digital poverty alliance have published suggestions on improving access and digital skills for teachers: challenges and opportunities White paper,digital_ed,digital_poverty_alliance,Other,2024Q1,neutral,0.8,Tech4Teachers White paper The digital poverty alliance have published suggestions on improving access and digital skills for teachers: challenges and opportunities White paper,0.114,0.655,0.231,0.34,positive
587c01cd-993e-4955-a014-f6837c27a5a9,"Next event: 19 October 2023, 5:30 pm–7:00 pm Practical policies or bright ideas? How particular topics get to the front of the policy queue Register for the event",political_context_and_organisations,ucl,ucl,2023Q4,neutral,0.8,"Next event: 19 October 2023, 5:30 pm–7:00 pm Practical policies or bright ideas? How particular topics get to the front of the policy queue Register for the event",0.0,0.903,0.097,0.4404,positive
9c3d9553-be21-45a5-9b1e-f9f526806a9e,Select committee inquiry Screen Time: Impact on education and wellbeing - Education Committee | Closes: Monday 16 October 2023 https://committees.parliament.uk/work/7912/screen-time-impacts-on-education-and-wellbeing/?utm_source=Knowledge+Exchange+Unit+%28KEU%29&utm_campaign=75f2daa671-KEU_KnowledgeMob_WeeklyRoundup_14%2F09%2F2023&utm_medium=email&utm_term=0_e7485331af-75f2daa671-104568368&mc_cid=75f2daa671&mc_eid=882cb7f6bb,digital_ed,uk_parliament,uk_parliament,2023Q3,neutral,0.8,Select committee inquiry Screen Time: Impact on education and wellbeing - Education Committee | Closes: Monday 16 October 2023,0.0,1.0,0.0,0.0,neutral
fd2319c9-1d28-4680-814d-d6daa67195e0,"EPI - The influence of headteachers on their schools This report assesses the impact of headteachers on school performance in England, and the mechanisms through which headteachers influence performance. In addition, the study explores whether a headteacher's gender and ethnicity have an impact on the composition of the pupil and staff bodies, and on the attainment of specific demographic groups. Summary and full report",teacher_rrd,epi,epi,2023Q4,neutral,0.8,"EPI - The influence of headteachers on their schools This report assesses the impact of headteachers on school performance in England, and the mechanisms through which headteachers influence performance. In addition, the study explores whether a headteacher's gender and ethnicity have an impact on the composition of the pupil and staff bodies, and on the attainment of specific demographic groups. Summary and full report",0.0,1.0,0.0,0.0,neutral
0066f158-36e8-4f08-aba2-8eb8063a1a6a,"'Being well' and 'doing well': Exploring the relationship between student and teacher wellbeing 'Our findings suggest that the emphasis on wellbeing as a set of skills and knowledge veils the reality that wellbeing in the classroom and school community is experienced by teachers as rooted in the quality of relationships between students and teachers, and among teachers (Wilson et al., 2023).' https://www.bera.ac.uk/blog/being-well-and-doing-well-exploring-the-relationship-between-student-and-teacher-wellbeing",teacher_rrd,bera,bera,2023Q3,neutral,0.8,"'Being well' and 'doing well': Exploring the relationship between student and teacher wellbeing 'Our findings suggest that the emphasis on wellbeing as a set of skills and knowledge veils the reality that wellbeing in the classroom and school community is experienced by teachers as rooted in the quality of relationships between students and teachers, and among teachers (Wilson et al., 2023).'",0.0,0.934,0.066,0.4939,positive
e7a30a7b-dde0-4420-a9c4-5331f8c23aae,"POST Horizon scanning - Artificial intelligence: education and impacts on children and young people The Parliamentary Office of Science and Technology (POST) have published this briefing note looking at claims made for AI in education: Artificial Intelligence (AI) promises to be a vital technology, but how should it be used in education? Should people be educated about AI? What are key concerns?",digital_ed,post_parliament,Other,2024Q4,neutral,0.8,"POST Horizon scanning - Artificial intelligence: education and impacts on children and young people The Parliamentary Office of Science and Technology (POST) have published this briefing note looking at claims made for AI in education: Artificial Intelligence (AI) promises to be a vital technology, but how should it be used in education? Should people be educated about AI? What are key concerns?",0.0,0.878,0.122,0.7219,positive
2e544c9e-09d6-45ea-8162-923b6160ca7a,"TLS article - Teacher's friend or enemy? AI could revolutionize the classroom Robert Ades reviews 'Brave New Words' by Salman Khan and considers the role of AI in the classroom, particularly the potential for their use to reduce the relationships pupils form with their teachers.",digital_ed,times_literary_supplement,Other,2025Q1,neutral,0.8,"TLS article - Teacher's friend or enemy? AI could revolutionize the classroom Robert Ades reviews 'Brave New Words' by Salman Khan and considers the role of AI in the classroom, particularly the potential for their use to reduce the relationships pupils form with their teachers.",0.067,0.806,0.127,0.4767,positive
1f731600-a02a-43fb-91e6-990fe6215d0c,"Report from NEU - High work intensity makes teacher's jobs more demanding post-pandemic While job quality improved in many other professions, a new study by academics at Cardiff University and IOE, UCL's Faculty of Education and Society, reveals the ongoing strain of teachers' working conditions. https://www.ucl.ac.uk/ioe/news/2023/jul/high-work-intensity-makes-teachers-jobs-more-demanding-post-pandemic",teacher_rrd,ucl,ucl,2023Q3,critical,0.8,"Report from NEU - High work intensity makes teacher's jobs more demanding post-pandemic While job quality improved in many other professions, a new study by academics at Cardiff University and IOE, UCL's Faculty of Education and Society, reveals the ongoing strain of teachers' working conditions.",0.07,0.866,0.064,0.1796,positive
939e5ba3-1daa-42da-9ab7-4d9b41635920,"The ups and downs in perceived societal appreciation of the teaching profession during COVID-19: A longitudinal trajectory analysis By Lisa E. Kim, Keziah Owusu, Kathryn Asbury",teacher_rrd,bera_journals,Other,2024Q1,neutral,0.8,"The ups and downs in perceived societal appreciation of the teaching profession during COVID-19: A longitudinal trajectory analysis By Lisa E. Kim, Keziah Owusu, Kathryn Asbury",0.0,0.883,0.117,0.5106,positive
c030804d-006c-4a3d-80bc-abaec87f4a93,"Growing up Digital: How Today's Youth Navigate Life on Screens and at School Professor Jessica Ringrose will explore the intersections of teens' online and offline lives, reflecting on how digital networks impact school dynamics. 6 Nov 6:30-7:45pm Location: UCL, London WC1E 7JE. Book your place .",digital_ed,ucl,ucl,2024Q4,neutral,0.8,"Growing up Digital: How Today's Youth Navigate Life on Screens and at School Professor Jessica Ringrose will explore the intersections of teens' online and offline lives, reflecting on how digital networks impact school dynamics. 6 Nov 6:30-7:45pm Location: UCL, London WC1E 7JE. Book your place .",0.031,0.89,0.079,0.3182,positive
ed26dbc7-62e2-4e1d-b188-2205ab576c7c,"HEPI blog - Another year, another teacher supply crisis... John Cater revisits a quarter-century of teacher education policy to consider how we can solve the teacher supply crisis",teacher_rrd,hepi,Other,2025Q2,neutral,0.8,"HEPI blog - Another year, another teacher supply crisis... John Cater revisits a quarter-century of teacher education policy to consider how we can solve the teacher supply crisis",0.234,0.714,0.051,-0.8126,critical
5f6a407c-ffac-474a-b769-01ae58b8ae73,Lords Library - Mobile phones in schools: mandating a ban? Academic research presents polarised arguments. Most schools in England already have policies limiting phone use. This Lord's report weighs the evidence for and against a ban.,digital_ed,house_of_lords_library,Other,2024Q4,neutral,0.9,Lords Library - Mobile phones in schools: mandating a ban? Academic research presents polarised arguments. Most schools in England already have policies limiting phone use. This Lord's report weighs the evidence for and against a ban.,0.231,0.769,0.0,-0.872,critical
6ecb4eaa-eb9d-4bdd-9ec5-fd99a5dca455,Nuffield Foundation - Connecting mental health and education Alice Reeves and Josh Hillman Post on the relationships between young people's mental health and their education.,political_context_and_organisations,nuffield,nuffield,2024Q1,neutral,0.8,Nuffield Foundation - Connecting mental health and education Alice Reeves and Josh Hillman Post on the relationships between young people's mental health and their education.,0.0,1.0,0.0,0.0,neutral
7991db15-4956-4f31-901e-a5957934fafa,"ChatGPT isn't the death of homework – just an opportunity for schools to do things differently The UK government has launched a consultation on the use of generative AI in education, following the publication of initial guidance on how schools might make best use of this technology. https://theconversation.com/chatgpt-isnt-the-death-of-homework-just-an-opportunity-for-schools-to-do-things-differently-205053?utm_medium=email&utm_campaign=Latest%20from%20The%20Conversation%20for%20July%2028%202023%20-%202694027208&utm_content=Latest%20from%20The%20Conversation%20for%20July%2028%202023%20-%202694027208+CID_81b44f84b191ce70eb7a13acf42deef4&utm_source=campaign_monitor_uk&utm_term=ChatGPT%20isnt%20the%20death%20of%20homework%20%20just%20an%20opportunity%20for%20schools%20to%20do%20things%20differently",digital_ed,uk_government,uk_government,2023Q3,positive,0.8,"ChatGPT isn't the death of homework – just an opportunity for schools to do things differently The UK government has launched a consultation on the use of generative AI in education, following the publication of initial guidance on how schools might make best use of this technology.",0.0,0.787,0.213,0.8921,positive
85159a7d-6639-4106-ac4c-fdded045d438,"ResearchGate - Who Aspires to Become a Teacher? Findings from a Cohort Study Tracking Young People from Age 10/11 to Age 21/22 Emily MacLeod, McGill University; Louise Archer, KCL; Jennifer DeWitt, UCL IOE",teacher_rrd,researchgate,Other,2025Q3,neutral,0.8,"ResearchGate - Who Aspires to Become a Teacher? Findings from a Cohort Study Tracking Young People from Age 10/11 to Age 21/22 Emily MacLeod, McGill University; Louise Archer, KCL; Jennifer DeWitt, UCL IOE",0.0,1.0,0.0,0.0,neutral
e19136d4-c22d-479a-b223-4d0d863b0436,"Paper - Addressing the problems and realising the benefits of processing children's education data: report on an expert roundtable Sonia Livingstone, Ayça Atabey, and Kruakae Pothong, The Digital Futures Commission (DFC) held an expert roundtable discussion on 13 October 2021 online to discuss current governance and practice in processing children's education data. It sought to identify the purposes of processing education data that advance children's best interests, the problems that can arise from such uses of education data, and the practical steps needed for mitigating these problems so as to open up more benefits for children.",digital_ed,lse_repository,Other,2024Q2,neutral,0.8,"Paper - Addressing the problems and realising the benefits of processing children's education data: report on an expert roundtable Sonia Livingstone, Ayça Atabey, and Kruakae Pothong, The Digital Futures Commission (DFC) held an expert roundtable discussion on 13 October 2021 online to discuss current governance and practice in processing children's education data. It sought to identify the purposes of processing education data that advance children's best interests, the problems that can arise from such uses of education data, and the practical steps needed for mitigating these problems so as to open up more benefits for children.",0.074,0.818,0.107,0.5563,positive
254e73d4-5c9f-4891-b286-2c35b9a4e016,FED event - How can we address the growing teacher recruitment and retention challenge? What the latest data is telling us. 31 March 4-5.30 (Online) NFER researchers Jack Worth & Natasha Armstrong talk about their most recent report Book,teacher_rrd,fed,Other,2025Q1,neutral,0.8,FED event - How can we address the growing teacher recruitment and retention challenge? What the latest data is telling us. 31 March 4-5.30 (Online) NFER researchers Jack Worth & Natasha Armstrong talk about their most recent report Book,0.0,0.88,0.12,0.4404,positive
25d2c150-4e0d-4f5c-bb81-d5b7a7808ed7,Teacher Tapp - Nearly three-fifths of teachers surveyed said cliques at school have affected staff wellbeing over the past year. https://teachertapp.co.uk/articles/timetables-and-toxicity-uniformity-and-discovery/,teacher_rrd,teacher_tapp,teacher_tapp,2023Q3,neutral,0.8,Teacher Tapp - Nearly three-fifths of teachers surveyed said cliques at school have affected staff wellbeing over the past year.,0.078,0.922,0.0,-0.1531,critical
ad1619da-094f-40f1-9929-1fda0635490d,"The Telegraph - England's teacher retention crisis costs taxpayers £1bn a year Connor Stringer and Poppy Wood Supply teachers have been relied on more since the pandemic as teachers leave the profession due to burn out and stress, figures show",teacher_rrd,daily_telegraph,Other,2024Q4,critical,0.8,"The Telegraph - England's teacher retention crisis costs taxpayers £1bn a year Connor Stringer and Poppy Wood Supply teachers have been relied on more since the pandemic as teachers leave the profession due to burn out and stress, figures show",0.18,0.82,0.0,-0.7964,critical
8a2cb023-4472-4438-af1b-d54bec806e14,"BERA blog - Beyond school leadership: What makes success for CEOs of multi-academy trusts in England? Qian Liu & Calum Davey, National Institute of Teaching",teacher_rrd,bera,bera,2024Q4,neutral,0.8,"BERA blog - Beyond school leadership: What makes success for CEOs of multi-academy trusts in England? Qian Liu & Calum Davey, National Institute of Teaching",0.0,0.772,0.228,0.7783,positive
24fdb581-5565-48fb-aa07-670912c5317b,"Labour Party Education Policies: Ranked by Teachers! TeacherTapp - https://teachertapp.co.uk/articles/labour-party-policies-ranked-comparative-judgement/ Report prepared for the Child of the North All-Party Parliamentary Group (APPG) highlights how a failure to address childhood inequality is creating a ""conveyor belt of disadvantage."" Also includes a chapter on how universities can work with LAs APPG Report - https://www.thenhsa.co.uk/app/uploads/2023/09/APPG-REPORT-SEPT-23.pdf Report - https://www.york.ac.uk/news-and-events/news/2023/research/child-of-north-report/",political_context_and_organisations,teacher_tapp,teacher_tapp,2023Q3,neutral,0.8,"Labour Party Education Policies: Ranked by Teachers! TeacherTapp -  Report prepared for the Child of the North All-Party Parliamentary Group (APPG) highlights how a failure to address childhood inequality is creating a ""conveyor belt of disadvantage."" Also includes a chapter on how universities can work with LAs APPG Report -  Report -",0.101,0.781,0.118,-0.1511,critical
47d426e6-1573-4b39-86d3-b0de2a7731b3,"Institute for Government - Problems with the civil service risk frustrating the government's missions The new edition of Whitehall Monitor , and the first to be published under a Labour government, analysed progress made on the missions that underpin the government's early thinking on civil service reform.",political_context_and_organisations,ifg,Other,2025Q1,neutral,0.8,"Institute for Government - Problems with the civil service risk frustrating the government's missions The new edition of Whitehall Monitor , and the first to be published under a Labour government, analysed progress made on the missions that underpin the government's early thinking on civil service reform.",0.144,0.804,0.052,-0.5994,critical
c97ff62f-83ca-47ec-a4c7-b4e24157ae0a,"Deadline 23 August 2023 Education secretary Gillian Keegan has launched a call for evidence on using artificial intelligence (AI) like ChatGPT in schools ""to get the best"" out of the new technology.",political_context_and_organisations,schools_week,schools_week,2023Q3,positive,0.8,"Deadline 23 August 2023 Education secretary Gillian Keegan has launched a call for evidence on using artificial intelligence (AI) like ChatGPT in schools ""to get the best"" out of the new technology.",0.0,0.712,0.288,0.8834,positive
68f2b865-80b3-4d02-9571-8e38ddb4b802,Artificial Incentives: Will students feel motivated to work for their AI-masters? From Becky Allen of TeacherTapp's blog BlogPost,digital_ed,rebecca_allen,Other,2024Q1,neutral,0.8,Artificial Incentives: Will students feel motivated to work for their AI-masters? From Becky Allen of TeacherTapp's blog BlogPost,0.0,0.751,0.249,0.6486,positive
47550b7c-1c1f-42d3-9cb3-db4a319ed88b,"NfER - Exploring the special schools workforce: What's the current picture? Michael Scott, NFER Special schools are a vital part of the education landscape in England, but relatively limited research has been done on the workforce in these schools. In this blog, NFER look at the workforce in state-funded special schools, teacher vacancy rates and data about teachers with qualified teacher status (QTS). The next piece will seek to understand teacher recruitment and retention in these schools by looking at the dynamics of the teacher workforce over the last five years.",teacher_rrd,nfer,nfer,2025Q1,neutral,0.8,"NfER - Exploring the special schools workforce: What's the current picture? Michael Scott, NFER Special schools are a vital part of the education landscape in England, but relatively limited research has been done on the workforce in these schools. In this blog, NFER look at the workforce in state-funded special schools, teacher vacancy rates and data about teachers with qualified teacher status (QTS). The next piece will seek to understand teacher recruitment and retention in these schools by looking at the dynamics of the teacher workforce over the last five years.",0.024,0.86,0.116,0.7992,positive
4981e983-67d6-46fb-b2e8-e056427077b2,"NFER - New research to provide insights on teacher supply crisis New NFER research on the teacher workforce in England, funded by the Nuffield Foundation, will analyse the progress being made towards meeting the teacher supply challenge.",teacher_rrd,nfer,nfer,2024Q1,neutral,0.8,"NFER - New research to provide insights on teacher supply crisis New NFER research on the teacher workforce in England, funded by the Nuffield Foundation, will analyse the progress being made towards meeting the teacher supply challenge.",0.097,0.806,0.097,-0.25,critical
1459aeb5-6b01-49ef-a209-5f6f1daf2f0d,NCA issues urgent warning about 'sextortion' The National Crime Agency has issued an alert to hundreds of thousands of education professionals following a considerable increase in global cases of financially motivated sexual extortion – a type of online blackmail widely known as 'sextortion'.,digital_ed,national_crime_agency,Other,2024Q2,neutral,0.8,NCA issues urgent warning about 'sextortion' The National Crime Agency has issued an alert to hundreds of thousands of education professionals following a considerable increase in global cases of financially motivated sexual extortion – a type of online blackmail widely known as 'sextortion'.,0.112,0.705,0.183,0.4005,positive
2174af88-80d8-4dd0-b341-9daae409d2f6,"BBC News - 'We don't just teach - we clothe the kids, feed them and brush their teeth' BBC News commissioned survey tool Teacher Tapp, external to ask teachers and school leaders in England about the extra support their schools are providing for children. Teachers told the BBC that financial hardship, housing and mental health struggles are the issues schools have been helping families with the most over the last two years.",political_context_and_organisations,teacher_tapp,teacher_tapp,2025Q1,neutral,0.8,"BBC News - 'We don't just teach - we clothe the kids, feed them and brush their teeth' BBC News commissioned survey tool Teacher Tapp, external to ask teachers and school leaders in England about the extra support their schools are providing for children. Teachers told the BBC that financial hardship, housing and mental health struggles are the issues schools have been helping families with the most over the last two years.",0.062,0.875,0.063,0.0258,neutral
9ccfb9aa-bada-4fed-9b61-ab52eac67450,"Ofsted Big Listen Ofsted chief will put disadvantaged children first, as he launches 'Big Listen' to hear from parents and professionals and will launch a strand of the consultation specifically aimed at children later this month. Ofsted Big Listen",political_context_and_organisations,uk_government,uk_government,2024Q1,positive,0.8,"Ofsted Big Listen Ofsted chief will put disadvantaged children first, as he launches 'Big Listen' to hear from parents and professionals and will launch a strand of the consultation specifically aimed at children later this month. Ofsted Big Listen",0.066,0.934,0.0,-0.4019,critical
bf8f920a-47e9-4c8d-80b8-1ca293522bb1,"In an article in Schoolsweek, Carolyn Roberts, Headteacher of Thomas Tallis school and Co-director of The Prince's Teaching Institute, now known as PTI, argues that we can't recruit our way out of the recruitment crisis - teachers need confidence-building and support to flourish in education.",teacher_rrd,schools_week,schools_week,2024Q1,neutral,0.8,"In an article in Schoolsweek, Carolyn Roberts, Headteacher of Thomas Tallis school and Co-director of The Prince's Teaching Institute, now known as PTI, argues that we can't recruit our way out of the recruitment crisis - teachers need confidence-building and support to flourish in education.",0.13,0.817,0.053,-0.6124,critical
4dbda62f-6cc2-4961-b292-309825d5443d,"BERJ Article - How school principals' empowering leadership influences teacher autonomy: The mediating role of teachers' academic optimism Over the past decade, teacher autonomy has become increasingly significant due to its positive impact on educational outcomes. The study explores the mediating role of teachers' academic optimism in the relationship between school principals' empowering leadership and teacher autonomy.",teacher_rrd,bera_journals,Other,2025Q1,positive,0.8,"BERJ Article - How school principals' empowering leadership influences teacher autonomy: The mediating role of teachers' academic optimism Over the past decade, teacher autonomy has become increasingly significant due to its positive impact on educational outcomes. The study explores the mediating role of teachers' academic optimism in the relationship between school principals' empowering leadership and teacher autonomy.",0.0,0.81,0.19,0.9081,positive
0d8adb53-896a-4adb-bdbb-bb4b6395733a,FT - Is there a middle way on children and smartphones? This researcher thinks so Social psychologist Sonia Livingstone says there are alternatives to banning the young from social media,digital_ed,financial_times,Other,2024Q2,neutral,0.8,FT - Is there a middle way on children and smartphones? This researcher thinks so Social psychologist Sonia Livingstone says there are alternatives to banning the young from social media,0.0,1.0,0.0,0.0,neutral
ca9a709d-0a71-47c0-87dc-0fdfd2a7e1b9,"ESRC Digital Good Research Fund 2024, 'Evaluating the Digital Good': call for applications now open Evaluating the Digital Good invites proposals which do one or more of the following: explore whether and how the digital good can or should be evaluated explore how to evaluate the digital good across different technologies, contexts and domains consider the role of diverse communities, sectors and organisations in evaluating the digital good test methodological innovations for evaluating the digital good. Find out more and apply",digital_ed,digital_good_network,Other,2024Q1,neutral,0.8,"ESRC Digital Good Research Fund 2024, 'Evaluating the Digital Good': call for applications now open Evaluating the Digital Good invites proposals which do one or more of the following: explore whether and how the digital good can or should be evaluated explore how to evaluate the digital good across different technologies, contexts and domains consider the role of diverse communities, sectors and organisations in evaluating the digital good test methodological innovations for evaluating the digital good. Find out more and apply",0.0,0.785,0.215,0.9601,positive
e5ab712b-1ca8-4fd9-be25-16bd1460a222,"The Conversation - Children need more say in their education – here's why it matters Yana Manyukhina, Dominic Wyse, UCL The team wanted to understand how much agency children have in their education, and what difference it makes when they do.",political_context_and_organisations,conversation,conversation,2025Q2,neutral,0.8,"The Conversation - Children need more say in their education – here's why it matters Yana Manyukhina, Dominic Wyse, UCL The team wanted to understand how much agency children have in their education, and what difference it makes when they do.",0.0,0.973,0.027,0.0258,neutral
3eb8a509-23b0-4742-a681-701fa1174663,Event - BERA - Showcasing collaborative research partnerships: Practitioner Researcher and Higher Education Professionals 12 June 5.30-7.00pm online Register,political_context_and_organisations,bera,bera,2024Q1,neutral,0.8,Event - BERA - Showcasing collaborative research partnerships: Practitioner Researcher and Higher Education Professionals 12 June 5.30-7.00pm online Register,0.0,1.0,0.0,0.0,neutral
4d566bdd-bb9c-4e83-beda-13171ae20bc0,"DfE - AI revolution to give teachers more time with pupils"": New AI guidance , developed by the Chiltern Learning Trust and CCoT, on how to use AI safely and effectively; AI tools to automate tasks such as generating standard letters; £1m in new funding for development of innovative AI tools for marking; Schools and colleges are invited to serve as test beds for evaluating new EdTech solutions.",digital_ed,uk_government,uk_government,2025Q2,positive,0.8,"DfE - AI revolution to give teachers more time with pupils"": New AI guidance , developed by the Chiltern Learning Trust and CCoT, on how to use AI safely and effectively; AI tools to automate tasks such as generating standard letters; £1m in new funding for development of innovative AI tools for marking; Schools and colleges are invited to serve as test beds for evaluating new EdTech solutions.",0.0,0.818,0.182,0.9186,positive
58ead779-ad80-492b-844e-00bfd566990e,Meet the founders of 'revolutionary' AI being rolled out in schools Jessica Hill AI marking: the answer to poor recruitment or 'pure snake oil'?,digital_ed,schools_week,schools_week,2024Q1,neutral,0.8,Meet the founders of 'revolutionary' AI being rolled out in schools Jessica Hill AI marking: the answer to poor recruitment or 'pure snake oil'?,0.119,0.881,0.0,-0.4767,critical
4934f388-8f41-41d3-8339-cefba4333523,"SchoolsWeek - Rate of pupils leaving for home education doubles Poorer areas see some of the biggest rises, as more parents withdraw children because of unmet needs Read the article",political_context_and_organisations,schools_week,schools_week,2024Q1,critical,0.8,"SchoolsWeek - Rate of pupils leaving for home education doubles Poorer areas see some of the biggest rises, as more parents withdraw children because of unmet needs Read the article",0.079,0.921,0.0,-0.3612,critical
044086b1-4eb7-4f74-af05-e0be287f2bb8,"Artificial intelligence (AI) is still unsuitable for use in high-stakes exams, though it has the potential to reduce workload for teachers, the exam board AQA said. TES - https://www.tes.com/magazine/news/general/artificial-intelligence-assessment-aqa-exam-board AQA - https://filestore.aqa.org.uk/content/consultation-responses/AQA-DFE-CONSULTATION-GENERATIVE-AI-AUG23.PDF",digital_ed,tes,tes,2023Q3,neutral,0.8,"Artificial intelligence (AI) is still unsuitable for use in high-stakes exams, though it has the potential to reduce workload for teachers, the exam board AQA said. TES -  AQA -",0.0,0.903,0.097,0.4767,positive
9c3098ac-d4a8-4ec5-a231-e0df6b7442ef,Persistent absence and support for disadvantaged pupils House of Commons Education Committee https://committees.parliament.uk/publications/41590/documents/205047/default/,political_context_and_organisations,uk_parliament,uk_parliament,2023Q4,neutral,0.8,Persistent absence and support for disadvantaged pupils House of Commons Education Committee,0.175,0.649,0.175,0.0,neutral
0ec2a67c-559c-4eb5-91e5-8c642d07ecad,"Schools Week - Big MATs have highest teacher turnover, EPI finds EPI's report, T[The%20Features%20of%20Effective%20School%20Groups]he Features of Effective School Groups found that large trusts have highest levels of teacher turnover. In comparison to LA-maintained schools, academy trusts tend to be financially better-off. The report authors conclude ""This report shows there is no identifiable general optimal organisational structure for school groups."" More",teacher_rrd,schools_week,schools_week,2024Q2,neutral,0.8,"Schools Week - Big MATs have highest teacher turnover, EPI finds EPI's report, T[The%20Features%20of%20Effective%20School%20Groups]he Features of Effective School Groups found that large trusts have highest levels of teacher turnover. In comparison to LA-maintained schools, academy trusts tend to be financially better-off. The report authors conclude ""This report shows there is no identifiable general optimal organisational structure for school groups."" More",0.032,0.797,0.171,0.8625,positive
c9570013-f996-4a51-abf4-f39ee0c910e2,BERA SiG event - Meet and Discuss – Artificial and Human Intelligence 8 Mar 2024 12:00 pm - 1:00 pm (BERA members only),digital_ed,bera,bera,2024Q1,neutral,0.9,BERA SiG event - Meet and Discuss – Artificial and Human Intelligence 8 Mar 2024 12:00 pm - 1:00 pm (BERA members only),0.0,0.876,0.124,0.4767,positive
ad061cde-e0d7-4367-a35a-3fa28e15ba06,5Rights Foundation - International regulatory decisions concerning EdTech companies' data practices The new report by the joint LSE and 5Rights Digital Futures for Children research centre shines a light on surveillance and profiling of children in education for commercial purposes; data transfers made with inadequate protection; a lack of transparency by tech companies as to data collection; and failures to properly restrict the purposes for which children's data could be used. M ore,digital_ed,5rights_foundation,Other,2024Q3,critical,0.9,5Rights Foundation - International regulatory decisions concerning EdTech companies' data practices The new report by the joint LSE and 5Rights Digital Futures for Children research centre shines a light on surveillance and profiling of children in education for commercial purposes; data transfers made with inadequate protection; a lack of transparency by tech companies as to data collection; and failures to properly restrict the purposes for which children's data could be used. M ore,0.133,0.867,0.0,-0.8625,critical
fdf3bf4f-6d6b-4e96-8d46-da7cc1f9ba4a,"Belfast Telegraph - Majority of school staff have seen pupils arriving in dirty uniforms – poll Brand smol, in collaboration with The Hygiene Bank, has launched a Clean Up Child Hygiene Poverty campaign which is calling on the government to address the issue in its upcoming Child Poverty Strategy. The campaign, which has been supported by the NASUWT teaching union, is calling on members of the public to write to their local MP to bring child hygiene poverty to the attention of the taskforce.",political_context_and_organisations,belfast_telegraph,belfast_telegraph,2024Q4,neutral,0.8,"Belfast Telegraph - Majority of school staff have seen pupils arriving in dirty uniforms – poll Brand smol, in collaboration with The Hygiene Bank, has launched a Clean Up Child Hygiene Poverty campaign which is calling on the government to address the issue in its upcoming Child Poverty Strategy. The campaign, which has been supported by the NASUWT teaching union, is calling on members of the public to write to their local MP to bring child hygiene poverty to the attention of the taskforce.",0.133,0.8,0.067,-0.8074,critical
caaf5272-5e18-42f8-9f9c-13d6cb5f918f,"Creating a healthy ecosystem for England A report for Foundation for Education Development by David Jaffa, 12th October, 2022 Innovate-Ed News podcast: New shadow schools minister speaks to Tes Join the Tes News team as they discuss an exclusive interview with Labour's new shadow schools minister, Catherine McKinnell TES",political_context_and_organisations,innovate_ed,Other,2023Q4,neutral,0.8,"Creating a healthy ecosystem for England A report for Foundation for Education Development by David Jaffa, 12th October, 2022 Innovate-Ed News podcast: New shadow schools minister speaks to Tes Join the Tes News team as they discuss an exclusive interview with Labour's new shadow schools minister, Catherine McKinnell TES",0.0,0.84,0.16,0.765,positive
06e133bc-a527-4b38-b825-2b451f5bb8cf,"HE sector complains the government's teacher training application portal ""inadvertently"" favours big national providers such as the National Institute of Teaching Schools Week.",teacher_rrd,dfe_teaching_vacancies,Other,2023Q4,critical,0.8,"HE sector complains the government's teacher training application portal ""inadvertently"" favours big national providers such as the National Institute of Teaching Schools Week.",0.098,0.795,0.106,0.0516,positive
7ffa43cd-d017-4810-aeed-468c2bf36308,"The influence of headteachers on their schools This report from EPI assesses the impact of headteachers on school performance in England, and the mechanisms through which headteachers influence performance. https://epi.org.uk/publications-and-research/the-influence-of-headteachers-on-their-schools/",teacher_rrd,epi,epi,2023Q4,neutral,0.8,"The influence of headteachers on their schools This report from EPI assesses the impact of headteachers on school performance in England, and the mechanisms through which headteachers influence performance.",0.0,1.0,0.0,0.0,neutral
7a235902-5e95-4cdd-a8ce-6bd763433241,"BERJ - Supporting or stifling? Experiences of beginning teachers working within the Early Career Framework Lorna Smith, Nicola Warren-Lee, Lucy Wenham",teacher_rrd,bera_journals,Other,2025Q3,neutral,0.8,"BERJ - Supporting or stifling? Experiences of beginning teachers working within the Early Career Framework Lorna Smith, Nicola Warren-Lee, Lucy Wenham",0.0,0.873,0.127,0.4404,positive
19b3e87b-cb99-4544-9364-614214438929,New Teaching Commission launched to solve staffing crisis Former NEU joint general secretary Dr Mary Bousted will chair 16-member panel to look at recruitment and retention.,teacher_rrd,teaching_commission,Other,2024Q4,neutral,0.8,New Teaching Commission launched to solve staffing crisis Former NEU joint general secretary Dr Mary Bousted will chair 16-member panel to look at recruitment and retention.,0.135,0.757,0.109,-0.4215,critical
