id,newsletter_number,issue_date,theme,subtheme,title,description,link,new_theme,domain,organisation,title_length,description_length,title_word_count,description_word_count,text,text_length_chars,text_length_words
4dbda62f-6cc2-4961-b292-309825d5443d,60,24 January 2025,"Teacher recruitment, retention & development",,BERJ Article - How school principals' empowering leadership influences teacher autonomy: The mediating role of teachers' academic optimism,"Over the past decade, teacher autonomy has become increasingly significant due to its positive impact on educational outcomes. The study explores the mediating role of teachers' academic optimism in the relationship between school principals' empowering leadership and teacher autonomy.",https://bera-journals.onlinelibrary.wiley.com/doi/full/10.1002/berj.4125?campaign=wolearlyview,teacher_rrd,bera-journals.onlinelibrary.wiley.com,bera_journals,138,286,18,39,"BERJ Article - How school principals' empowering leadership influences teacher autonomy: The mediating role of teachers' academic optimism Over the past decade, teacher autonomy has become increasingly significant due to its positive impact on educational outcomes. The study explores the mediating role of teachers' academic optimism in the relationship between school principals' empowering leadership and teacher autonomy.",425,57
036150f5-b9f2-43f3-823e-2752ccf49978,60,24 January 2025,"Teacher recruitment, retention & development",,Sunday Express - Desperate schools turn to unqualified teachers due to recruitment problems,Thousands of pupils have been taught by unqualified teachers due to a shortage of fully trained supply teachers.,https://www.express.co.uk/news/uk/2002473/desperate-schools-turn-to-unqualified-teachers,teacher_rrd,www.express.co.uk,daily_express,91,112,13,18,Sunday Express - Desperate schools turn to unqualified teachers due to recruitment problems Thousands of pupils have been taught by unqualified teachers due to a shortage of fully trained supply teachers.,204,31
342a5fc6-8355-465c-aaff-149e1b973b84,60,24 January 2025,EdTech,,SchoolsWeek - Phillipson's AI 'revolution': What schools need to know,"Mandatory teacher training on using assistive technology, a new tech purchasing platform and an EdTech Evidence Board announced at BETT Show. Schools Week article can be found here The DfE have published Phillipson's full speech here The NEU's response to the announcement can be found here The Chartered College of Teaching will pilot setting up the EdTech Evidence Board to ""explore how we effectively build evidence of AI products that work well, helping education settings feel confident that they are choosing products that work well for them and for their classrooms"" You can read more about how they will approach this here. Mor e",https://schoolsweek.co.uk/phillipsons-ai-revolution-what-schools-need-to-know,digital_ed,schoolsweek.co.uk,schools_week,69,637,10,104,"SchoolsWeek - Phillipson's AI 'revolution': What schools need to know Mandatory teacher training on using assistive technology, a new tech purchasing platform and an EdTech Evidence Board announced at BETT Show. Schools Week article can be found here The DfE have published Phillipson's full speech here The NEU's response to the announcement can be found here The Chartered College of Teaching will pilot setting up the EdTech Evidence Board to ""explore how we effectively build evidence of AI products that work well, helping education settings feel confident that they are choosing products that work well for them and for their classrooms"" You can read more about how they will approach this here. Mor e",707,114
3f360662-ea6a-49f1-a073-8797c13e1667,60,24 January 2025,EdTech,,TeacherTapp - AI Spy: Tracking the AI Tools Teachers Use,"The report explores why rapid growth in AI education tools may not be sustainable, and what this means for the future of the market; and suggests most AI brands are still struggling to gain recognition and traction among teachers.",https://teachertapp.com/app/uploads/2025/01/AI-Spy-Tracking-the-AI-Tools-Teachers-Use.pdf,digital_ed,teachertapp.com,teacher_tapp,56,230,10,39,"TeacherTapp - AI Spy: Tracking the AI Tools Teachers Use The report explores why rapid growth in AI education tools may not be sustainable, and what this means for the future of the market; and suggests most AI brands are still struggling to gain recognition and traction among teachers.",287,49
ba59b86f-4449-4db6-a7f4-78ccb7e66678,60,24 January 2025,Political environment and key organisations,,SchoolsWeek - Government will amend schools bill over academy teacher pay,"Schools minister says amendment will make clear academies have to follow a salary floor, but need only show 'due regard' to other pay rules",https://schoolsweek.co.uk/government-will-amend-schools-bill-over-academy-teacher-pay,political_context_and_organisations,schoolsweek.co.uk,schools_week,73,139,11,24,"SchoolsWeek - Government will amend schools bill over academy teacher pay Schools minister says amendment will make clear academies have to follow a salary floor, but need only show 'due regard' to other pay rules",213,35
0c4b8176-3306-4f5d-aa5f-464e493d907a,60,24 January 2025,Political environment and key organisations,,EPI – Reforming Accountability,A new paper published by the Education Policy Institute sheds light on the flaws of the current accountability system and calls for a fairer and more holistic approach to measuring school effectiveness.,https://epi.org.uk/publications-and-research/reforming-accountability,political_context_and_organisations,epi.org.uk,epi,30,202,4,32,EPI – Reforming Accountability A new paper published by the Education Policy Institute sheds light on the flaws of the current accountability system and calls for a fairer and more holistic approach to measuring school effectiveness.,233,36
161a26c6-e66f-435b-ac2d-5f2751ded7bf,60,24 January 2025,Political environment and key organisations,,House of Lords library – In Focus - Academy schools: Government plans for change,"The number of academy schools has increased significantly since 2010. In England, 43.5% of all schools were academies in the 2023/24 academic year. The government has announced plans to change the rules academy schools must follow. Some of these changes are set out in the Children's Wellbeing and Schools Bill.",https://lordslibrary.parliament.uk/academy-schools-government-plans-for-change,political_context_and_organisations,lordslibrary.parliament.uk,house_of_lords_library,80,311,14,50,"House of Lords library – In Focus - Academy schools: Government plans for change The number of academy schools has increased significantly since 2010. In England, 43.5% of all schools were academies in the 2023/24 academic year. The government has announced plans to change the rules academy schools must follow. Some of these changes are set out in the Children's Wellbeing and Schools Bill.",392,64
bb764daa-321c-422e-964d-23d72e83d82a,60,24 January 2025,Four Nations,,Education NI - Givan: Reform begins for children with special educational needs,The Minister's Special Educational Needs Reform Agenda and associated five-year delivery plan have been developed following completion of a comprehensive review of policy and delivery.,https://www.education-ni.gov.uk/news/givan-reform-begins-children-special-educational-needs,political_context_and_organisations,www.education-ni.gov.uk,ni_government,79,184,12,25,Education NI - Givan: Reform begins for children with special educational needs The Minister's Special Educational Needs Reform Agenda and associated five-year delivery plan have been developed following completion of a comprehensive review of policy and delivery.,264,37
660d4b8e-47df-406f-a55e-3cac3d0c3b0f,60,24 January 2025,Four Nations,,Belfast Telegraph - Children must be taught in the way their needs dictate,"A total of 233 'statemented' children have been recommended for a change of school, according to Education Minister Paul Givan. The Education Authority warned of a ""critical and imminent"" need for all schools in Northern Ireland to include provision for children with special educational needs in launching the second phase of its Operational Plan last week.",https://www.belfasttelegraph.co.uk/opinion/editorial/children-must-be-taught-in-the-way-their-needs-dictate/a629812644.html,political_context_and_organisations,www.belfasttelegraph.co.uk,belfast_telegraph,74,358,13,56,"Belfast Telegraph - Children must be taught in the way their needs dictate A total of 233 'statemented' children have been recommended for a change of school, according to Education Minister Paul Givan. The Education Authority warned of a ""critical and imminent"" need for all schools in Northern Ireland to include provision for children with special educational needs in launching the second phase of its Operational Plan last week.",433,69
9bc6adf8-aa3f-4f59-beb8-d48d386a27d4,60,24 January 2025,Four Nations,,Scottish Government - Eradicating child poverty,"Funding for local authorities to test and improve how they deliver wrap-around support for parents and families will be doubled to more than £6 million by the 2025-26 budget, helping expand work towards eradicating child poverty.",https://www.gov.scot/news/eradicating-child-poverty-2,political_context_and_organisations,www.gov.scot,scottish_government,47,229,6,36,"Scottish Government - Eradicating child poverty Funding for local authorities to test and improve how they deliver wrap-around support for parents and families will be doubled to more than £6 million by the 2025-26 budget, helping expand work towards eradicating child poverty.",277,42
ea7eeed8-5b50-4724-94b0-3d7d586f5fd5,60,24 January 2025,Research – Practice – Policy,,LPIPS Blog - Advancing Collaborative and Impactful Place-Based Research Across the UK,"They are focused on developing a clearer understanding of what makes place-based research impactful. By synthesising insights from across the UK's devolved nations, they've identified common themes—collaborative governance, boundary-spanning leadership, participatory methods, and robust evaluation frameworks. They have also recognised the importance of tailoring approaches to local contexts to maximise impact.",https://blog.bham.ac.uk/lpip/2025/01/15/advancing-collaborative-and-impactful-place-based-research-across-the-uk,political_context_and_organisations,blog.bham.ac.uk,university_of_birmingham,85,413,12,51,"LPIPS Blog - Advancing Collaborative and Impactful Place-Based Research Across the UK They are focused on developing a clearer understanding of what makes place-based research impactful. By synthesising insights from across the UK's devolved nations, they've identified common themes—collaborative governance, boundary-spanning leadership, participatory methods, and robust evaluation frameworks. They have also recognised the importance of tailoring approaches to local contexts to maximise impact.",499,63
5f31c96a-6ea4-4f1d-b576-6178b222db85,60,24 January 2025,What matters in education?,,House of Commons Library Research briefing - Special Educational Needs: support in England,"An overview of the current system of support for children and young people with special educational needs, and pressure on the system",https://commonslibrary.parliament.uk/research-briefings/sn07020,political_context_and_organisations,commonslibrary.parliament.uk,house_of_commons_library,90,133,13,22,"House of Commons Library Research briefing - Special Educational Needs: support in England An overview of the current system of support for children and young people with special educational needs, and pressure on the system",224,35
e1b33882-649f-43af-96e6-a9e29b2cfdc9,60,24 January 2025,What matters in education?,,Local Government Chronicle - MPs declare Send 'emergency',"The Commons' public accounts committee has given the government six months to set out its plan to rescue the ""failing"" special educational needs system. House of Commons report",https://www.lgcplus.com/services/children/mps-declare-send-emergency-15-01-2025,political_context_and_organisations,www.lgcplus.com,local_government_chronicle,57,176,8,28,"Local Government Chronicle - MPs declare Send 'emergency' The Commons' public accounts committee has given the government six months to set out its plan to rescue the ""failing"" special educational needs system. House of Commons report",234,36
8446df04-fc2b-4bd7-96b4-bcede957a2c0,60,24 January 2025,EdTech,,"The Chartered College of Teaching will pilot setting up the EdTech Evidence Board to ""explore how we effectively build evidence of AI products that work well, helping education settings feel confident that they are choosing products that work well for them and for their classrooms"" You can read more about how they will approach this here.",Mor e,https://chartered.college/2025/01/22/supporting-effective-education-through-education-technology,digital_ed,chartered.college,chartered_college_of_teaching,340,5,56,2,"The Chartered College of Teaching will pilot setting up the EdTech Evidence Board to ""explore how we effectively build evidence of AI products that work well, helping education settings feel confident that they are choosing products that work well for them and for their classrooms"" You can read more about how they will approach this here. Mor e",346,58
d34ddfce-ca1d-442e-83e7-9697e4746703,61,31 January 2025,Updates from the projects,"Sustainable school leadership: comparing approaches to the training, supply and retention of senior school leaders across the UK PI Toby Greany",SchoolsWeek - The 'constant dance' of leading a values-driven trust,Toby Greany Our new report shows that providing a 'whole education' requires trust leaders to embrace a 'constant dance' of shifting and competing priorities,https://schoolsweek.co.uk/whats-the-best-way-to-lead-a-values-driven-trust,project_updates,schoolsweek.co.uk,schools_week,67,157,10,24,SchoolsWeek - The 'constant dance' of leading a values-driven trust Toby Greany Our new report shows that providing a 'whole education' requires trust leaders to embrace a 'constant dance' of shifting and competing priorities,225,34
6e9a6026-0c74-4156-bb25-8e9266627c2a,61,31 January 2025,Updates from the projects,"Sustainable school leadership: comparing approaches to the training, supply and retention of senior school leaders across the UK PI Toby Greany",Local Ed Conference 2025 - Locality Working in Education: Why it matters and what it takes – a conference hosted by LGA in partnership with AEC Trust,The conference will provide an opportunity to learn from the work of nine local areas in England that have been piloting locality-based approaches to tackling some of the biggest challenges in the education system including: The conference will reflect on the implications for national policy and policymakers in unifying a fragmented system by supporting place-based working. The Project has been independently evaluated by Professor Toby Greany and Dr. Susan Cousin from Nottingham University.,https://localed2025.org.uk/,project_updates,localed2025.org.uk,local_ed_2025,149,495,27,73,Local Ed Conference 2025 - Locality Working in Education: Why it matters and what it takes – a conference hosted by LGA in partnership with AEC Trust The conference will provide an opportunity to learn from the work of nine local areas in England that have been piloting locality-based approaches to tackling some of the biggest challenges in the education system including: The conference will reflect on the implications for national policy and policymakers in unifying a fragmented system by supporting place-based working. The Project has been independently evaluated by Professor Toby Greany and Dr. Susan Cousin from Nottingham University.,645,100
7f84506f-4ce9-4c47-8955-4adb3e464e97,61,31 January 2025,"Teacher recruitment, retention & development",,The Conversation - England's maths teacher recruitment problem is set to worsen,The longstanding failure to recruit enough maths graduates to become teachers is now set to be exacerbated by the changes in maths provision at universities. Maths degrees are becoming less accessible to the people who are likely to go on to become teachers. More,https://theconversation.com/maths-degrees-are-becoming-less-accessible-and-this-is-a-problem-for-business-government-and-innovation-227488,teacher_rrd,theconversation.com,conversation,79,263,12,44,The Conversation - England's maths teacher recruitment problem is set to worsen The longstanding failure to recruit enough maths graduates to become teachers is now set to be exacerbated by the changes in maths provision at universities. Maths degrees are becoming less accessible to the people who are likely to go on to become teachers. More,343,56
5aee87e6-ddf2-4bfb-904b-3f42dd0f326f,61,31 January 2025,"Teacher recruitment, retention & development",,FE Week - Early years qualification rules relaxed amid recruitment crisis,Managers will be able to count staff with level 2 qualifications as level 3 in staff-to-child ratios,https://feweek.co.uk/early-years-qualification-rules-relaxed-amid-recruitment-crisis,teacher_rrd,feweek.co.uk,fe_week,73,100,11,17,FE Week - Early years qualification rules relaxed amid recruitment crisis Managers will be able to count staff with level 2 qualifications as level 3 in staff-to-child ratios,174,28
f748d8a0-298f-484b-b4a3-d5e3b5a3ea52,61,31 January 2025,"Teacher recruitment, retention & development",,British Council - Leading for Change: School Leadership Standards and Practices in a Global Context,"Leading for Change: School Leadership Standards and Practices in a Global Context showcases innovative leadership approaches, standards, and practices from around the world, highlighting their role in fostering inclusivity, collaboration, and improved student outcomes. This publication offers evidence-based insights and actionable strategies to empower school leaders to address the evolving challenges of education.",https://www.britishcouncil.org/research-insight/school-leadership?mptk=30a5904ba3dbc003784280d4bf82fe9d67e25cf8821f97b3ff86008a73be42e595a4b79d65fa46828048e12349e4c16b_f0f8223c79e522e742d3fb28a4db812c,teacher_rrd,www.britishcouncil.org,british_academy,99,418,15,53,"British Council - Leading for Change: School Leadership Standards and Practices in a Global Context Leading for Change: School Leadership Standards and Practices in a Global Context showcases innovative leadership approaches, standards, and practices from around the world, highlighting their role in fostering inclusivity, collaboration, and improved student outcomes. This publication offers evidence-based insights and actionable strategies to empower school leaders to address the evolving challenges of education.",518,68
247369d5-4ce3-4ab4-8908-9258caf96593,61,31 January 2025,EdTech,,Nuffield Event - The role of AI in education: Opportunities and challenges,"6 Feb 2pm – 4pm (Online and in person) Some educators and policymakers see AI as presenting opportunities to improve education and teaching in potentially transformative ways. To explore this further and ask questions, the Nuffield Foundation and Ada Lovelace Institute are hosting a special event to mark the publication of a new joint report, convene an expert discussion and introduce a new programme of upcoming activities.",https://www.nuffieldfoundation.org/news/the-role-of-ai-in-education-opportunities-and-challenges,digital_ed,www.nuffieldfoundation.org,nuffield,74,427,12,67,"Nuffield Event - The role of AI in education: Opportunities and challenges 6 Feb 2pm – 4pm (Online and in person) Some educators and policymakers see AI as presenting opportunities to improve education and teaching in potentially transformative ways. To explore this further and ask questions, the Nuffield Foundation and Ada Lovelace Institute are hosting a special event to mark the publication of a new joint report, convene an expert discussion and introduce a new programme of upcoming activities.",502,79
7c562d01-cac6-4fca-aa63-d0e374a14012,61,31 January 2025,EdTech,,Council of Europe event - How to assess AI systems in education?,18 Feb 9am Learn more about the draft European Reference Framework for the Evaluation of Educational Technologies including AI systems. Register by 14 Feb: More,https://lnkd.in/e2Q8zbYf,digital_ed,lnkd.in,linkedin,64,160,12,25,Council of Europe event - How to assess AI systems in education? 18 Feb 9am Learn more about the draft European Reference Framework for the Evaluation of Educational Technologies including AI systems. Register by 14 Feb: More,225,37
b71990e2-ac74-4aeb-b97c-ff440240ada2,61,31 January 2025,EdTech,,DfE – Guidance Generative AI: product safety expectations,"These expectations outline the capabilities and features that generative artificial intelligence (AI) products and systems should meet to be considered safe for users in educational settings. They are mainly intended for edtech developers and suppliers to schools and colleges. Some expectations will need to be met further up the supply chain, but responsibility for assuring this will lie with the systems and tools working directly with schools and colleges.",https://www.gov.uk/government/publications/generative-ai-product-safety-expectations/generative-ai-product-safety-expectations?mptk=5f9f0d9e8ccac4172a3a2c951333c6a6e41649113f43a8d2068868521331893fa5b203827b8f32411cb92f9e0ccfcf7f_f9783287828824b38d11abf8432c613d,digital_ed,www.gov.uk,uk_government,57,461,8,69,"DfE – Guidance Generative AI: product safety expectations These expectations outline the capabilities and features that generative artificial intelligence (AI) products and systems should meet to be considered safe for users in educational settings. They are mainly intended for edtech developers and suppliers to schools and colleges. Some expectations will need to be met further up the supply chain, but responsibility for assuring this will lie with the systems and tools working directly with schools and colleges.",519,77
47d426e6-1573-4b39-86d3-b0de2a7731b3,61,31 January 2025,Political environment and key organisations,,Institute for Government - Problems with the civil service risk frustrating the government's missions,"The new edition of Whitehall Monitor , and the first to be published under a Labour government, analysed progress made on the missions that underpin the government's early thinking on civil service reform.",https://www.instituteforgovernment.org.uk/publication/whitehall-monitor-2025,political_context_and_organisations,www.instituteforgovernment.org.uk,ifg,101,205,14,33,"Institute for Government - Problems with the civil service risk frustrating the government's missions The new edition of Whitehall Monitor , and the first to be published under a Labour government, analysed progress made on the missions that underpin the government's early thinking on civil service reform.",307,47
c3315c22-3ea8-49d3-a7ea-ca9ca8bafb45,61,31 January 2025,Four Nations,,NI Executive – NI Economic Minister Murphy allocates £45m Regional Balance Fund,The news follows the publication of the Minister's Sub-Regional Economic Plan which includes the establishment of Local Economic Partnerships (LEPs) in each council area to identify their specific needs and the interventions needed to aid their economic development. The full details of the allocation to each of the 11 Council areas is available on the Department's website,https://www.economy-ni.gov.uk/news/murphy-allocates-ps45m-regional-balance-fund,political_context_and_organisations,www.economy-ni.gov.uk,ni_department_for_economy,79,374,12,57,NI Executive – NI Economic Minister Murphy allocates £45m Regional Balance Fund The news follows the publication of the Minister's Sub-Regional Economic Plan which includes the establishment of Local Economic Partnerships (LEPs) in each council area to identify their specific needs and the interventions needed to aid their economic development. The full details of the allocation to each of the 11 Council areas is available on the Department's website,454,69
d0d9070f-74ec-43d8-b2ee-d3ce1257cfac,61,31 January 2025,Four Nations,,Scottish Government - New approaches to eradicating child poverty,"The Child Poverty Practice Accelerator Fund supports local areas to test innovative approaches to eradicating child poverty, including testing new approaches to a known problem, adapting an approach from elsewhere to work in a new area, and evaluating promising approaches.",https://www.gov.scot/news/new-approaches-to-eradicating-child-poverty,political_context_and_organisations,www.gov.scot,scottish_government,65,273,9,40,"Scottish Government - New approaches to eradicating child poverty The Child Poverty Practice Accelerator Fund supports local areas to test innovative approaches to eradicating child poverty, including testing new approaches to a known problem, adapting an approach from elsewhere to work in a new area, and evaluating promising approaches.",339,49
95540e4f-e0ff-4bac-9c43-be03e8adc485,61,31 January 2025,Research – Practice – Policy,,BERA blog - Unlocking civic potential: Insights from the launch event of OECD's report on higher education and regional development,"Femi Owolade, Sheffield Hallam University How can universities actively contribute to the societal, economic and environmental development of their local communities and what role can and should they play beyond their core functions of research, teaching and learning?",https://www.bera.ac.uk/blog/unlocking-civic-potential-insights-from-the-launch-event-of-oecds-report-on-higher-education-and-regional-development,political_context_and_organisations,www.bera.ac.uk,bera,131,268,20,38,"BERA blog - Unlocking civic potential: Insights from the launch event of OECD's report on higher education and regional development Femi Owolade, Sheffield Hallam University How can universities actively contribute to the societal, economic and environmental development of their local communities and what role can and should they play beyond their core functions of research, teaching and learning?",400,58
f35b2307-f915-4b15-8f86-4bd37c08f9d1,61,31 January 2025,Research – Practice – Policy,,Transforming Society - Lived experience of poverty and the merging of knowledge,"Blog post on how policymakers and researchers can meaningfully engage with the ""lived experience"" of those living in poverty, for the research policy practice field.",https://www.transformingsociety.co.uk/2025/01/27/lived-experience-of-poverty-and-the-merging-of-knowledge,political_context_and_organisations,www.transformingsociety.co.uk,transforming_society,79,165,12,25,"Transforming Society - Lived experience of poverty and the merging of knowledge Blog post on how policymakers and researchers can meaningfully engage with the ""lived experience"" of those living in poverty, for the research policy practice field.",245,37
da0693cb-ddae-4521-b819-fc703a964b2d,61,31 January 2025,Research – Practice – Policy,,LPIPS - Data in Place: What Makes a Place Unique and How Can We Use Data to Measure It?,"Maryna Ramcharan, data lead for the Local Policy Innovation Partnership Hub discusses what makes a place unique and how data can be used to reflect such uniqueness.",https://blog.bham.ac.uk/lpip/2025/01/29/data-in-place-what-makes-a-place-unique-and-how-can-we-use-data-to-measure-it,political_context_and_organisations,blog.bham.ac.uk,university_of_birmingham,87,164,19,27,"LPIPS - Data in Place: What Makes a Place Unique and How Can We Use Data to Measure It? Maryna Ramcharan, data lead for the Local Policy Innovation Partnership Hub discusses what makes a place unique and how data can be used to reflect such uniqueness.",252,46
3adad2dc-4af7-444b-888d-d543d4fe70fa,61,31 January 2025,What matters in education?,,FFT Education Data Lab - The effect on absence of going to a new school,"In this blog, FFT look at how absence changes within the academic year and then go on to look at whether patterns of absence across years and terms were different in middle schools compared to secondary schools that admit pupils at age 11.",https://ffteducationdatalab.org.uk/2025/01/the-effect-on-absence-of-going-to-a-new-school,political_context_and_organisations,ffteducationdatalab.org.uk,fft_ed_datalab,71,239,15,43,"FFT Education Data Lab - The effect on absence of going to a new school In this blog, FFT look at how absence changes within the academic year and then go on to look at whether patterns of absence across years and terms were different in middle schools compared to secondary schools that admit pupils at age 11.",311,58
7d80239d-3b7d-4af6-a97f-89955396fdfc,61,31 January 2025,What matters in education?,,SchoolsWeek - Revealed: The experts appointed to SEND inclusion panels,The government has appointed a team of experts to evaluate how to make mainstream schools more inclusive,https://schoolsweek.co.uk/revealed-6-experts-appointed-to-send-inclusion-panel,political_context_and_organisations,schoolsweek.co.uk,schools_week,70,104,10,17,SchoolsWeek - Revealed: The experts appointed to SEND inclusion panels The government has appointed a team of experts to evaluate how to make mainstream schools more inclusive,175,27
2174af88-80d8-4dd0-b341-9daae409d2f6,61,31 January 2025,What matters in education?,,"BBC News - 'We don't just teach - we clothe the kids, feed them and brush their teeth'","BBC News commissioned survey tool Teacher Tapp, external to ask teachers and school leaders in England about the extra support their schools are providing for children. Teachers told the BBC that financial hardship, housing and mental health struggles are the issues schools have been helping families with the most over the last two years.",https://teachertapp.com/,political_context_and_organisations,teachertapp.com,teacher_tapp,86,340,18,54,"BBC News - 'We don't just teach - we clothe the kids, feed them and brush their teeth' BBC News commissioned survey tool Teacher Tapp, external to ask teachers and school leaders in England about the extra support their schools are providing for children. Teachers told the BBC that financial hardship, housing and mental health struggles are the issues schools have been helping families with the most over the last two years.",427,72
6825492e-fea2-4230-ba8f-3cdd91750949,62,7 February 2025,Updates from the programme,,BERJ article - Research–practice partnerships in education: Lessons from the United States,Rachel France The paper considers what has been learnt from several decades of running research–practice partnerships (RPP) in education in the United States before reflecting on their relevance for the UK context and the opportunities the underlying research infrastructure in the United Kingdom creates for partnership working.,https://bera-journals.onlinelibrary.wiley.com/doi/full/10.1002/berj.4132?campaign=wolearlyview,project_updates,bera-journals.onlinelibrary.wiley.com,bera_journals,90,329,12,47,BERJ article - Research–practice partnerships in education: Lessons from the United States Rachel France The paper considers what has been learnt from several decades of running research–practice partnerships (RPP) in education in the United States before reflecting on their relevance for the UK context and the opportunities the underlying research infrastructure in the United Kingdom creates for partnership working.,420,59
46acfe2d-8715-4f2a-be4e-946fa72ffc1f,62,7 February 2025,Updates from the projects,Embedding children's participation rights in pedagogical practice in lower primary classrooms in Wales PI: Sarah Chicken,‪ Young Children's Participation in Schools: What Needs to Change?,"Blog post from Sarah Chicken on presenting findings from their project at the House of Lords event: Insights from Practice, for Policy .",https://blogs.uwe.ac.uk/research-business-innovation/young-childrens-participation-in-schools-what-needs-to-change,project_updates,blogs.uwe.ac.uk,uwe_bristol_blog,66,136,10,23,"‪ Young Children's Participation in Schools: What Needs to Change? Blog post from Sarah Chicken on presenting findings from their project at the House of Lords event: Insights from Practice, for Policy .",203,33
94db0dd7-fa96-4c0e-b0c0-0128c183d454,62,7 February 2025,Updates from the projects,Embedding children's participation rights in pedagogical practice in lower primary classrooms in Wales PI: Sarah Chicken,"""Participative rights in Welsh primary schools: Unpicking the policy rhetoric"" in Volume 23, Issue 2 of Policy Futures in Education",An evaluation of the positioning of teachers and their responsibilities for children's participative rights in legislation and in policy in Wales from 2000 to 2022; and the challenges involved in turning policy rhetoric into educational practice.,https://journals.sagepub.com/doi/full/10.1177/14782103241257281,project_updates,journals.sagepub.com,sage_journals,131,246,20,36,"""Participative rights in Welsh primary schools: Unpicking the policy rhetoric"" in Volume 23, Issue 2 of Policy Futures in Education An evaluation of the positioning of teachers and their responsibilities for children's participative rights in legislation and in policy in Wales from 2000 to 2022; and the challenges involved in turning policy rhetoric into educational practice.",378,56
78e5769c-6c1d-40c1-ba56-487417898ecc,62,7 February 2025,Updates from the projects,Investigating the recruitment and retention of ethnic minority teachers PI: Stephen Gorard,"The Guardian - Ethnicity not key factor in England school exclusions, study finds",Exclusive: Researchers say poverty and special educational needs are main reason – but equality campaigners urge caution https://www.theguardian.com/education/2025/jan/31/school-exclusions-research-ethnicity-poverty-special-educational-needs,https://www.theguardian.com/education/2025/jan/31/school-exclusions-research-ethnicity-poverty-special-educational-needs,project_updates,www.theguardian.com,guardian,81,241,13,18,"The Guardian - Ethnicity not key factor in England school exclusions, study finds Exclusive: Researchers say poverty and special educational needs are main reason – but equality campaigners urge caution https://www.theguardian.com/education/2025/jan/31/school-exclusions-research-ethnicity-poverty-special-educational-needs",323,31
f16cd507-b6ef-40b7-9d23-f02b97c9e533,62,7 February 2025,Updates from the projects,Teaching for digital citizenship: Digital ethics in the classroom and beyond PI David Lundie,In The Conversation - Australia's social media ban shows how extreme the technology debate has become – there's a better way,"Today, educators accept that young people, along with the rest of us, will spend their lives entangled in a complex digital world. The task of education should therefore primarily be to act as a productive space in which students can critically reflect upon, and form judgments about that world.",https://theconversation.com/australias-social-media-ban-shows-how-extreme-the-technology-debate-has-become-theres-a-better-way-245123,project_updates,theconversation.com,conversation,124,295,21,49,"In The Conversation - Australia's social media ban shows how extreme the technology debate has become – there's a better way Today, educators accept that young people, along with the rest of us, will spend their lives entangled in a complex digital world. The task of education should therefore primarily be to act as a productive space in which students can critically reflect upon, and form judgments about that world.",420,70
2f4d0e26-5f5c-4883-bd7f-0951a5e9fe0d,62,7 February 2025,"Teacher recruitment, retention & development",,PoliticsHome - Primary School Teacher Applicants Fall Again,"PoliticsHome analysis of the latest government figures show that the number of candidates applying to train as a primary school teacher hit 7,280 by the end of January, down from the 7,960 submitted in the same period in 2024.",https://www.politicshome.com/news/article/primary-school-teacher-trainee-applications-fall,teacher_rrd,www.politicshome.com,politics_home,59,226,8,39,"PoliticsHome - Primary School Teacher Applicants Fall Again PoliticsHome analysis of the latest government figures show that the number of candidates applying to train as a primary school teacher hit 7,280 by the end of January, down from the 7,960 submitted in the same period in 2024.",286,47
e92816de-7e72-48e5-93b7-11e71ed4f82a,62,7 February 2025,EdTech,,"The FED. Event - The Human Dimensions on AI FEDSpace with Expert Guest, Professor Wayne Holmes",Date: Wednesday 12th February Time: 5.00 – 6.30pm,https://fed.education/fedspace-ai-fed-future-project,digital_ed,fed.education,fed,94,49,16,8,"The FED. Event - The Human Dimensions on AI FEDSpace with Expert Guest, Professor Wayne Holmes Date: Wednesday 12th February Time: 5.00 – 6.30pm",144,24
988dc3dc-1295-48fb-a547-02cd03ace70d,62,7 February 2025,EdTech,,Joseph Rowntree Foundation - An update on AI at JRF,"This blog wraps-up the AI for public good programme, which has now come to an end. It recaps the work we have delivered and reflects on what we have learnt. Finally, we discuss how we will be taking forward AI as a topic at JRF.",https://www.jrf.org.uk/ai-for-public-good/an-update-on-ai-at-jrf,digital_ed,www.jrf.org.uk,joseph_rowntree_foundation,51,228,10,45,"Joseph Rowntree Foundation - An update on AI at JRF This blog wraps-up the AI for public good programme, which has now come to an end. It recaps the work we have delivered and reflects on what we have learnt. Finally, we discuss how we will be taking forward AI as a topic at JRF.",280,55
b2a15895-a9fa-49ad-b1eb-c0f53f7bc576,62,7 February 2025,Political environment and key organisations,,SchoolsWeek - Ofsted school report cards: The 11 key proposals,From 'exemplary' to ditched deep dives: everything schools need to know about Ofsted's big inspection shake-up,https://schoolsweek.co.uk/ofsted-school-report-cards-the-11-key-proposals,political_context_and_organisations,schoolsweek.co.uk,schools_week,62,110,10,16,SchoolsWeek - Ofsted school report cards: The 11 key proposals From 'exemplary' to ditched deep dives: everything schools need to know about Ofsted's big inspection shake-up,173,26
