id,text,new_theme,organisation,org_group,year_quarter,llm_label,llm_confidence,text_for_vader,vader_neg,vader_neu,vader_pos,vader_compound,vader_label
6ecb4eaa-eb9d-4bdd-9ec5-fd99a5dca455,Nuffield Foundation - Connecting mental health and education Alice Reeves and Josh Hillman Post on the relationships between young people's mental health and their education.,political_context_and_organisations,nuffield,nuffield,2024Q1,neutral,0.8,Nuffield Foundation - Connecting mental health and education Alice Reeves and Josh Hillman Post on the relationships between young people's mental health and their education.,0.0,1.0,0.0,0.0,neutral
6d98ab76-fa66-4f3f-ad50-8f435d292580,"BERA event - Exploring pupil achievement and underachievement by place and socioeconomic disadvantage in England and Wales 28 Mar 2025 10.00-16.00, University of Warwick Speakers include Feyisa Demie of ERP project 'Investigating the recruitment and retention of ethnic minority teachers' and Tom Perry of ERP project 'Sustainable school leadership: comparing approaches to the training, supply and retention of senior school leaders across the UK.'",political_context_and_organisations,bera,bera,2025Q1,neutral,0.8,"BERA event - Exploring pupil achievement and underachievement by place and socioeconomic disadvantage in England and Wales 28 Mar 2025 10.00-16.00, University of Warwick Speakers include Feyisa Demie of ERP project 'Investigating the recruitment and retention of ethnic minority teachers' and Tom Perry of ERP project 'Sustainable school leadership: comparing approaches to the training, supply and retention of senior school leaders across the UK.'",0.043,0.957,0.0,-0.4215,critical
3eb8a509-23b0-4742-a681-701fa1174663,Event - BERA - Showcasing collaborative research partnerships: Practitioner Researcher and Higher Education Professionals 12 June 5.30-7.00pm online Register,political_context_and_organisations,bera,bera,2024Q1,neutral,0.8,Event - BERA - Showcasing collaborative research partnerships: Practitioner Researcher and Higher Education Professionals 12 June 5.30-7.00pm online Register,0.0,1.0,0.0,0.0,neutral
8803b388-323f-45d5-b933-957e26fd94ad,"OECD event - The teaching profession reimagined: From classroom innovation to system-level transformation 10 June 3pm (London time) Drawing on insights from the OECD's New Professionalism and the Future of Teaching project, this webinar will bring together educators and researchers to explore how innovation can take root and thrive in classrooms, across schools and throughout entire education systems. Register here",political_context_and_organisations,oecd,oecd,2025Q2,positive,0.8,"OECD event - The teaching profession reimagined: From classroom innovation to system-level transformation 10 June 3pm (London time) Drawing on insights from the OECD's New Professionalism and the Future of Teaching project, this webinar will bring together educators and researchers to explore how innovation can take root and thrive in classrooms, across schools and throughout entire education systems. Register here",0.0,0.918,0.082,0.6369,positive
7b7cc3d6-b3eb-4408-860b-898143942351,"OECD - Reimagining Education, Realising Potential Students face a future filled with uncertainty and change. For education systems to continue to remain relevant, they must empower students to navigate these changes and succeed in the future by equipping them with the requisite knowledge, skills, attitudes and values. Teachers are key enablers of this endeavour, and it is imperative that governments and teacher organisations collaborate to support teachers in exploring and enacting pedagogies, and designing learning environments that support student attainment of future-ready competencies, through policies, processes and teacher professional development.",political_context_and_organisations,oecd,oecd,2024Q2,positive,0.85,"OECD - Reimagining Education, Realising Potential Students face a future filled with uncertainty and change. For education systems to continue to remain relevant, they must empower students to navigate these changes and succeed in the future by equipping them with the requisite knowledge, skills, attitudes and values. Teachers are key enablers of this endeavour, and it is imperative that governments and teacher organisations collaborate to support teachers in exploring and enacting pedagogies, and designing learning environments that support student attainment of future-ready competencies, through policies, processes and teacher professional development.",0.024,0.861,0.114,0.836,positive
1775fa9d-d0de-4be6-9e61-f466f7131eb2,NFER Event – Disadvantaged Policy webinar Thursday 22 February 2024 – 11am Online,political_context_and_organisations,nfer,nfer,2024Q1,neutral,0.8,NFER Event – Disadvantaged Policy webinar Thursday 22 February 2024 – 11am Online,0.184,0.816,0.0,-0.4019,critical
8b7dab4c-78ba-4c5d-883c-6b2009a23a6e,"NFER blog - We can't close the disadvantage gap if we don't know what's driving it Jude Hillary Reducing the attainment gap has been a priority for several recent governments. This week's release of new data on secondary school attainment outcomes for 2023/24 should be a key metric for judging their progress on this priority. Sadly, the measure just isn't fit for that purpose.",political_context_and_organisations,nfer,nfer,2025Q1,critical,0.85,"NFER blog - We can't close the disadvantage gap if we don't know what's driving it Jude Hillary Reducing the attainment gap has been a priority for several recent governments. This week's release of new data on secondary school attainment outcomes for 2023/24 should be a key metric for judging their progress on this priority. Sadly, the measure just isn't fit for that purpose.",0.07,0.857,0.073,0.0572,positive
a71b2e42-750c-4600-9791-f8cf399e7267,TES - Sats: Wellbeing and behaviour warning ahead of tests Primary school leaders say the pandemic is still impacting Year 6 pupils as they prepare for assessment this term and the transition to secondary school Cerys Turner,political_context_and_organisations,tes,tes,2024Q2,neutral,0.8,TES - Sats: Wellbeing and behaviour warning ahead of tests Primary school leaders say the pandemic is still impacting Year 6 pupils as they prepare for assessment this term and the transition to secondary school Cerys Turner,0.062,0.938,0.0,-0.34,critical
fb0e9989-0a17-493e-bc65-f94f92e99689,"TES - What we can learn from Canada about SEND Across the Atlantic better integration and stronger collaboration provide a fairer system for all, writes one MP who is part of a Commons committee investigating the SEND support crisis",political_context_and_organisations,tes,tes,2025Q3,neutral,0.8,"TES - What we can learn from Canada about SEND Across the Atlantic better integration and stronger collaboration provide a fairer system for all, writes one MP who is part of a Commons committee investigating the SEND support crisis",0.087,0.74,0.173,0.4767,positive
d96e83a6-cbdb-4200-b012-54c094b3e37b,Rise in illness absence due to anxiety School leaders have called for the government to redouble efforts to address growing pupil mental health problem since pandemic TES page (subscription required),political_context_and_organisations,tes,tes,2023Q4,neutral,0.8,Rise in illness absence due to anxiety School leaders have called for the government to redouble efforts to address growing pupil mental health problem since pandemic TES page (subscription required),0.204,0.747,0.049,-0.6597,critical
c1bb5b83-0e6f-4c97-9061-67dd41c57305,"Alternative Big Listen - ABC respond to Ofsted accepting things need to be simplified TES - Ofsted report cards 'unfit for purpose', finds 'alternative' consultation TES - Ofsted's inspection changes should be thrown out",political_context_and_organisations,tes,tes,2025Q2,critical,0.9,"Alternative Big Listen - ABC respond to Ofsted accepting things need to be simplified TES - Ofsted report cards 'unfit for purpose', finds 'alternative' consultation TES - Ofsted's inspection changes should be thrown out",0.0,0.927,0.073,0.3818,positive
9422ca2d-5615-4215-8ba6-c76b5c322907,Labour Labour Party Education Policies: Ranked by Teachers! TeacherTapp - https://teachertapp.co.uk/articles/labour-party-policies-ranked-comparative-judgement/,political_context_and_organisations,teacher_tapp,teacher_tapp,2023Q3,neutral,0.8,Labour Labour Party Education Policies: Ranked by Teachers! TeacherTapp -,0.0,0.751,0.249,0.4574,positive
2174af88-80d8-4dd0-b341-9daae409d2f6,"BBC News - 'We don't just teach - we clothe the kids, feed them and brush their teeth' BBC News commissioned survey tool Teacher Tapp, external to ask teachers and school leaders in England about the extra support their schools are providing for children. Teachers told the BBC that financial hardship, housing and mental health struggles are the issues schools have been helping families with the most over the last two years.",political_context_and_organisations,teacher_tapp,teacher_tapp,2025Q1,neutral,0.8,"BBC News - 'We don't just teach - we clothe the kids, feed them and brush their teeth' BBC News commissioned survey tool Teacher Tapp, external to ask teachers and school leaders in England about the extra support their schools are providing for children. Teachers told the BBC that financial hardship, housing and mental health struggles are the issues schools have been helping families with the most over the last two years.",0.062,0.875,0.063,0.0258,neutral
24fdb581-5565-48fb-aa07-670912c5317b,"Labour Party Education Policies: Ranked by Teachers! TeacherTapp - https://teachertapp.co.uk/articles/labour-party-policies-ranked-comparative-judgement/ Report prepared for the Child of the North All-Party Parliamentary Group (APPG) highlights how a failure to address childhood inequality is creating a ""conveyor belt of disadvantage."" Also includes a chapter on how universities can work with LAs APPG Report - https://www.thenhsa.co.uk/app/uploads/2023/09/APPG-REPORT-SEPT-23.pdf Report - https://www.york.ac.uk/news-and-events/news/2023/research/child-of-north-report/",political_context_and_organisations,teacher_tapp,teacher_tapp,2023Q3,neutral,0.8,"Labour Party Education Policies: Ranked by Teachers! TeacherTapp -  Report prepared for the Child of the North All-Party Parliamentary Group (APPG) highlights how a failure to address childhood inequality is creating a ""conveyor belt of disadvantage."" Also includes a chapter on how universities can work with LAs APPG Report -  Report -",0.101,0.781,0.118,-0.1511,critical
5b7ace51-86f9-4aa2-b7b9-b6171e29945a,Teacher Tapp – Practitioner response to policies announced in conference season Blog post,political_context_and_organisations,teacher_tapp,teacher_tapp,2023Q4,neutral,0.8,Teacher Tapp – Practitioner response to policies announced in conference season Blog post,0.0,1.0,0.0,0.0,neutral
26f478d6-6c59-44c0-bc81-40eed4a8a69b,DfE - National pupil projections The secondary school population is projected to start declining slowly from 26/27.,political_context_and_organisations,dfe_education_statistics,Other,2025Q3,neutral,0.8,DfE - National pupil projections The secondary school population is projected to start declining slowly from 26/27.,0.0,1.0,0.0,0.0,neutral
c64cb851-9f87-4b09-be9f-571d00a805e2,The Big Issue - Lord John Bird demands Labour set child poverty reduction targets in Children's Bill amendment The Big Issue founder has put forward an amendment to the Children's Wellbeing and Schools Bill to 'hold Labour's feet to the fire' and compel govt to set targets for reducing child poverty,political_context_and_organisations,big_issue,Other,2025Q2,neutral,0.8,The Big Issue - Lord John Bird demands Labour set child poverty reduction targets in Children's Bill amendment The Big Issue founder has put forward an amendment to the Children's Wellbeing and Schools Bill to 'hold Labour's feet to the fire' and compel govt to set targets for reducing child poverty,0.158,0.842,0.0,-0.8402,critical
91e362e3-fea1-4ef5-83dd-6481f535f7ad,"CCT members roundtable events CCT have been running a series of roundtable events for their members on the Ofsted consultation, in support of The Teaching Commission and as part of their Rethinking Curriculum campaign. The latest, DfE Primary Curriculum Roundtable for members and Fellows of the college will be co-hosted with Sir Kevan Collins. More They have also just published a blog on The power of community engagement in our schools , a contribution to resetting the agenda in education, using the professional voice.",political_context_and_organisations,chartered_college_news,Other,2025Q2,positive,0.8,"CCT members roundtable events CCT have been running a series of roundtable events for their members on the Ofsted consultation, in support of The Teaching Commission and as part of their Rethinking Curriculum campaign. The latest, DfE Primary Curriculum Roundtable for members and Fellows of the college will be co-hosted with Sir Kevan Collins. More They have also just published a blog on The power of community engagement in our schools , a contribution to resetting the agenda in education, using the professional voice.",0.0,0.935,0.065,0.6908,positive
2632b516-8632-4e33-ab08-d729028964e1,"BBC - Attainment gap widens in Scottish schools Scottish Education Secretary Ruth Gilruth told BBC Scotland News progress on closing the attainment gap was being made, but that the increase was ""disappointing"". She said: ""It is important to distinguish today's (25 Feb) statistics on S4 leavers from overall progress made to close the attainment gap in Scotland.",political_context_and_organisations,bbc,Other,2025Q1,critical,0.8,"BBC - Attainment gap widens in Scottish schools Scottish Education Secretary Ruth Gilruth told BBC Scotland News progress on closing the attainment gap was being made, but that the increase was ""disappointing"". She said: ""It is important to distinguish today's (25 Feb) statistics on S4 leavers from overall progress made to close the attainment gap in Scotland.",0.064,0.776,0.16,0.6652,positive
f6b39057-63c0-4f77-82a4-24e3a623ed0e,"Parliament POSTnote - Approved work: Support for neurodivergent children and young people This POSTnote will outline support available for neurodivergent children and young people in healthcare and education. It could draw together evidence around the benefits of support. It could consider barriers to accessing support, and the implications of these.",political_context_and_organisations,post_parliament,Other,2024Q2,neutral,0.8,"Parliament POSTnote - Approved work: Support for neurodivergent children and young people This POSTnote will outline support available for neurodivergent children and young people in healthcare and education. It could draw together evidence around the benefits of support. It could consider barriers to accessing support, and the implications of these.",0.0,0.731,0.269,0.9349,positive
19b9ddf4-1541-49f0-8cdf-ee83b89cd402,Linkedin newsletter – Julian Grenier -Early Years Evidence in Action - 7 essential reads about research and practice in the early years Subscribe,political_context_and_organisations,linkedin,Other,2024Q4,neutral,0.8,Linkedin newsletter – Julian Grenier -Early Years Evidence in Action - 7 essential reads about research and practice in the early years Subscribe,0.0,1.0,0.0,0.0,neutral
4ce69729-4255-4f05-916a-49afecc6f44b,"Schools APPG with APPG for Parents Meeting - 'The Missing Chapter' and the Child Poverty Strategy 25 March, Parliament 10.30am This session will explore research by Parentkind, supported by the NEU, on parental and family experiences of poverty. The findings highlight the hidden costs of schooling as a critical child poverty issue and recommend its inclusion in the upcoming Child Poverty Strategy.",political_context_and_organisations,all_party_parliamentary_group_schools,Other,2025Q1,neutral,0.8,"Schools APPG with APPG for Parents Meeting - 'The Missing Chapter' and the Child Poverty Strategy 25 March, Parliament 10.30am This session will explore research by Parentkind, supported by the NEU, on parental and family experiences of poverty. The findings highlight the hidden costs of schooling as a critical child poverty issue and recommend its inclusion in the upcoming Child Poverty Strategy.",0.227,0.68,0.092,-0.8885,critical
9407f618-d7fc-4588-bf28-2bb6ba2a3ecc,"IFS - Support for children with disabilities and special educational needs Eduin Latimer, Luke Sibieta & Darcey Snape Ahead of an anticipated autumn White paper, this report looks at trends, demographics and outcomes for children receiving support for special educational needs and disabilities, in schools and through the benefit system",political_context_and_organisations,ifs,Other,2025Q4,neutral,0.8,"IFS - Support for children with disabilities and special educational needs Eduin Latimer, Luke Sibieta & Darcey Snape Ahead of an anticipated autumn White paper, this report looks at trends, demographics and outcomes for children receiving support for special educational needs and disabilities, in schools and through the benefit system",0.0,0.765,0.235,0.9153,positive
f518d316-e600-4854-8b53-3c0093ac917b,Child Poverty Action Group - 'There is only so much we can do' School staff in England on the impact of poverty on children and school life - September 2023 https://cpag.org.uk/sites/default/files/files/policypost/Education_Anti-Poverty_Coalition_Report_2023.pdf,political_context_and_organisations,child_poverty_action_group,Other,2023Q4,neutral,0.8,Child Poverty Action Group - 'There is only so much we can do' School staff in England on the impact of poverty on children and school life - September 2023,0.191,0.809,0.0,-0.765,critical
672cd665-de7b-47a9-9a6b-e859bfd66bec,Children's Commissioner – The Big Conversation podcast A podcast series sharing the voices and views of England's children with top decision makers.,political_context_and_organisations,childrens_commissioner,Other,2024Q3,positive,0.8,Children's Commissioner – The Big Conversation podcast A podcast series sharing the voices and views of England's children with top decision makers.,0.0,0.813,0.187,0.5574,positive
caaf5272-5e18-42f8-9f9c-13d6cb5f918f,"Creating a healthy ecosystem for England A report for Foundation for Education Development by David Jaffa, 12th October, 2022 Innovate-Ed News podcast: New shadow schools minister speaks to Tes Join the Tes News team as they discuss an exclusive interview with Labour's new shadow schools minister, Catherine McKinnell TES",political_context_and_organisations,innovate_ed,Other,2023Q4,neutral,0.8,"Creating a healthy ecosystem for England A report for Foundation for Education Development by David Jaffa, 12th October, 2022 Innovate-Ed News podcast: New shadow schools minister speaks to Tes Join the Tes News team as they discuss an exclusive interview with Labour's new shadow schools minister, Catherine McKinnell TES",0.0,0.84,0.16,0.765,positive
b38184c4-4301-4000-bb22-f6e3ed64ca42,"Centre for Young Lives report – Everyone included Defines an inclusive education system, including elements such as culturally sensitive behaviour policy, pupil voice, strong links to local communities and community partners.",political_context_and_organisations,centre_for_young_lives,Other,2025Q2,positive,0.8,"Centre for Young Lives report – Everyone included Defines an inclusive education system, including elements such as culturally sensitive behaviour policy, pupil voice, strong links to local communities and community partners.",0.0,0.901,0.099,0.5106,positive
d733e51e-8a74-4fb4-8392-a511c882d9d7,"CAPE - Building a National Agenda for Regional Academic-Policy Engagement A report exploring different emerging models for regional academic-policy engagement, specific challenges of engagement at the regional policy level, and outlining conditions that will strengthen this.",political_context_and_organisations,cape_collaboration_for_public_engagement,Other,2024Q1,neutral,0.8,"CAPE - Building a National Agenda for Regional Academic-Policy Engagement A report exploring different emerging models for regional academic-policy engagement, specific challenges of engagement at the regional policy level, and outlining conditions that will strengthen this.",0.0,0.711,0.289,0.891,positive
51220ed4-527b-487b-a841-b5e50357375a,CAPE - Hidden Talents: Core Competencies of Knowledge Mobilisers Working in Public Policy A report exploring the skills of those who work in roles supporting knowledge transfer between research and public policy.,political_context_and_organisations,cape_collaboration_for_public_engagement,Other,2025Q2,neutral,0.8,CAPE - Hidden Talents: Core Competencies of Knowledge Mobilisers Working in Public Policy A report exploring the skills of those who work in roles supporting knowledge transfer between research and public policy.,0.0,0.836,0.164,0.7096,positive
ed5cca7b-d180-483a-9a23-1f89718c1c00,"Children's Commissioner blog - No child should be homeless: how housing instability affects a child's GCSE grades The analysis uses DfE data on pupils' postcode changes and GCSE exam results. The findings, for pupils in Year 11 in academic year 2022/23, show that pupils whose home postcode never changed between Reception and Year 11 were those most likely to get five GCSEs passes, including English and maths, with 65% achieving this. Pupils with less stable housing did less well: just half (50%) of those with three home moves over their school career achieved 5 GCSEs including English and maths; and just over one-in-ten (11%) of those with ten moves.",political_context_and_organisations,childrens_commissioner,Other,2025Q2,neutral,0.8,"Children's Commissioner blog - No child should be homeless: how housing instability affects a child's GCSE grades The analysis uses DfE data on pupils' postcode changes and GCSE exam results. The findings, for pupils in Year 11 in academic year 2022/23, show that pupils whose home postcode never changed between Reception and Year 11 were those most likely to get five GCSEs passes, including English and maths, with 65% achieving this. Pupils with less stable housing did less well: just half (50%) of those with three home moves over their school career achieved 5 GCSEs including English and maths; and just over one-in-ten (11%) of those with ten moves.",0.02,0.947,0.033,0.1316,positive
a0714830-daba-478a-9f39-d4384c89e3c7,The Confederation of School Trusts Publishes its National Survey of Trust leaders and highlights their priorities for the coming year 2025/26.,political_context_and_organisations,charities_supporting_teachers_uk,Other,2025Q3,neutral,0.8,The Confederation of School Trusts Publishes its National Survey of Trust leaders and highlights their priorities for the coming year 2025/26.,0.0,0.748,0.252,0.7506,positive
307dbec6-88c1-4b8a-85bd-2dc02f05b382,NASUWT comments on Education (Scotland) Bill Comment on the publication of legislation to create a new body to replace the SQA and establish an independent school inspectorate.,political_context_and_organisations,nasuwt_teachers_union,Other,2024Q2,neutral,0.8,NASUWT comments on Education (Scotland) Bill Comment on the publication of legislation to create a new body to replace the SQA and establish an independent school inspectorate.,0.0,0.925,0.075,0.2732,positive
85fca1b7-8cd8-4fe2-a3c1-9a2a7f4db5d8,Gearing up for conference season: Lib Dems on Education https://www.libdems.org.uk/conference/motions/autumn-2023/f19,political_context_and_organisations,liberal_democrats,Other,2023Q3,neutral,0.8,Gearing up for conference season: Lib Dems on Education,0.0,1.0,0.0,0.0,neutral
d92ece5d-ee8d-468c-90fb-5abf05ad5eee,"Institute for Government - Policy making for left-behind groups: School readiness How can government start closing the opportunity gap in early years education? ""School readiness"" is a contested term, but this IFG report is setting out some of the issues and asking for evidence",political_context_and_organisations,ifg,Other,2025Q2,neutral,0.8,"Institute for Government - Policy making for left-behind groups: School readiness How can government start closing the opportunity gap in early years education? ""School readiness"" is a contested term, but this IFG report is setting out some of the issues and asking for evidence",0.0,0.893,0.107,0.4404,positive
28f91bb6-3137-446c-a483-24be726ae3c9,"Welsh Parliament - Children, Young People and Education Committee (Stakeholder Event, Hybrid, Private) 15 May – 9.30 – 11.45 Children and Young People on the margins: Stakeholder discussion and consideration of the evidence The Committee will be holding a private stakeholder discussion as part of its inquiry into Children and Young People on the margins. The event will focus on the missing children element of the inquiry.",political_context_and_organisations,welsh_parliament,Other,2024Q2,neutral,0.8,"Welsh Parliament - Children, Young People and Education Committee (Stakeholder Event, Hybrid, Private) 15 May – 9.30 – 11.45 Children and Young People on the margins: Stakeholder discussion and consideration of the evidence The Committee will be holding a private stakeholder discussion as part of its inquiry into Children and Young People on the margins. The event will focus on the missing children element of the inquiry.",0.032,0.968,0.0,-0.296,critical
ba127666-4f82-486d-8775-d50b94ff0442,"Edge submits evidence to the Curriculum and Assessment Review Their submission centres on the key areas Edge has been advocating on for the past two decades: a broader curriculum, recognition of essential skills, and true parity of esteem between academic and technical pathways. So, what can be improved about the education system?",political_context_and_organisations,edge_foundation,Other,2024Q4,neutral,0.8,"Edge submits evidence to the Curriculum and Assessment Review Their submission centres on the key areas Edge has been advocating on for the past two decades: a broader curriculum, recognition of essential skills, and true parity of esteem between academic and technical pathways. So, what can be improved about the education system?",0.0,0.894,0.106,0.7096,positive
6a1f59c7-f28f-40a1-a6a4-0dfc0d319b52,"Tony Blair Institute - Tackling the Behaviour Challenge in England's Schools Schools in England now also face a burgeoning crisis of behaviour and safety, which threatens both to erode the progress that has been made and to further compound the problems that remain.",political_context_and_organisations,tony_blair_institute,Other,2025Q1,critical,0.8,"Tony Blair Institute - Tackling the Behaviour Challenge in England's Schools Schools in England now also face a burgeoning crisis of behaviour and safety, which threatens both to erode the progress that has been made and to further compound the problems that remain.",0.176,0.694,0.129,-0.5423,critical
e90a7b91-09f0-437e-96ba-7b08f2d4dd26,Why are so many more children missing school and what can we do about it? Neil Merrick Briefing note from local government – login required,political_context_and_organisations,local_government_information_unit,Other,2023Q4,neutral,0.8,Why are so many more children missing school and what can we do about it? Neil Merrick Briefing note from local government – login required,0.094,0.906,0.0,-0.3566,critical
e5be40fe-e9bf-4169-9c9f-df6148e3d944,Child Poverty Action Group (CPAG) and Loughborough University's Centre for Research in Social Policy (CRSP) – The minimum cost of education in the UK New report on the minimum cost of education in the UK for parents sending their children to state school. Press release,political_context_and_organisations,child_poverty_action_group,Other,2025Q2,neutral,0.8,Child Poverty Action Group (CPAG) and Loughborough University's Centre for Research in Social Policy (CRSP) – The minimum cost of education in the UK New report on the minimum cost of education in the UK for parents sending their children to state school. Press release,0.07,0.93,0.0,-0.5106,critical
e71e06bf-de64-48c6-aa4f-a0d31d7b1d5a,"ASCL - The COVID-19 pandemic may be a thing of the past – its impact in schools is not Tim Oates CBE 'The impact of Covid is ""moving like a series of waves"" through the school system as secondaries grapple with reading difficulties and poorly-organised pupils and primaries tackle ""acute developmental needs"" among new starters, a new report has warned.'",political_context_and_organisations,ascl,Other,2024Q3,critical,0.8,"ASCL - The COVID-19 pandemic may be a thing of the past – its impact in schools is not Tim Oates CBE 'The impact of Covid is ""moving like a series of waves"" through the school system as secondaries grapple with reading difficulties and poorly-organised pupils and primaries tackle ""acute developmental needs"" among new starters, a new report has warned.'",0.067,0.893,0.039,-0.2023,critical
47d426e6-1573-4b39-86d3-b0de2a7731b3,"Institute for Government - Problems with the civil service risk frustrating the government's missions The new edition of Whitehall Monitor , and the first to be published under a Labour government, analysed progress made on the missions that underpin the government's early thinking on civil service reform.",political_context_and_organisations,ifg,Other,2025Q1,neutral,0.8,"Institute for Government - Problems with the civil service risk frustrating the government's missions The new edition of Whitehall Monitor , and the first to be published under a Labour government, analysed progress made on the missions that underpin the government's early thinking on civil service reform.",0.144,0.804,0.052,-0.5994,critical
ddc9120d-9396-4c55-8f1a-37747c75a6b4,IPPR report - An electoral strategy for childcare Rachel Statham and Melanie Wilkes,political_context_and_organisations,ippr,Other,2024Q2,neutral,0.8,IPPR report - An electoral strategy for childcare Rachel Statham and Melanie Wilkes,0.0,1.0,0.0,0.0,neutral
09983e40-3fb7-49f3-ab6f-f0eb76d7a842,Joseph Rowntree Foundation - Changing the narrative on wealth inequality New approaches to framing wealth inequality as a social problem could build political pressure for change.,political_context_and_organisations,joseph_rowntree_foundation,Other,2024Q2,neutral,0.8,Joseph Rowntree Foundation - Changing the narrative on wealth inequality New approaches to framing wealth inequality as a social problem could build political pressure for change.,0.147,0.661,0.192,0.3612,positive
e7ae2098-30c0-49b6-8761-47be7c21ef83,Manchester Met – are looking to appoint a Research Fellow to undertake applied mixed methods research (such as implementation and process evaluations) Closing date: 18 July 2024,political_context_and_organisations,manchester_metropolitan_university,Other,2024Q2,neutral,0.9,Manchester Met – are looking to appoint a Research Fellow to undertake applied mixed methods research (such as implementation and process evaluations) Closing date: 18 July 2024,0.0,1.0,0.0,0.0,neutral
79a619b1-60a4-4f4b-bbe3-91ccc2d887bf,"Mark Carney on his book Value(s)with Nick Macpherson Co-hosted by the Fairness Foundation with the Policy Institute at King's College London. In his recent book, Value(s): Building a Better World for All, former Governor of the Bank of England Mark Carney argues that fundamental problems – such as growing inequality in income and opportunity, mistrust of experts, and the existential threat of climate change – all stem from a common crisis in values. View the recording",political_context_and_organisations,fairness_foundation,Other,2023Q4,neutral,0.8,"Mark Carney on his book Value(s)with Nick Macpherson Co-hosted by the Fairness Foundation with the Policy Institute at King's College London. In his recent book, Value(s): Building a Better World for All, former Governor of the Bank of England Mark Carney argues that fundamental problems – such as growing inequality in income and opportunity, mistrust of experts, and the existential threat of climate change – all stem from a common crisis in values. View the recording",0.141,0.748,0.111,-0.5719,critical
2ca0074d-aa30-44fd-b741-55eea946a081,"Bridget Phillipson speech in full: How Labour will fix the biggest barrier children face Shadow Education Secretary Bridget Phillipson has been talking about the need for parents to play their part in tackling absenteeism: ""Cheaper holidays, birthday treats, not fancying it today — these are no excuses for missing school."" The party has unveiled data showing more than one in four Year 7s risk missing the equivalent of half an academic year over the course of their secondary education. In her speech to the Centre for Social Justice, Phillipson said Labour would: Read the full speech",political_context_and_organisations,labour_list,Other,2024Q1,neutral,0.8,"Bridget Phillipson speech in full: How Labour will fix the biggest barrier children face Shadow Education Secretary Bridget Phillipson has been talking about the need for parents to play their part in tackling absenteeism: ""Cheaper holidays, birthday treats, not fancying it today — these are no excuses for missing school."" The party has unveiled data showing more than one in four Year 7s risk missing the equivalent of half an academic year over the course of their secondary education. In her speech to the Centre for Social Justice, Phillipson said Labour would: Read the full speech",0.094,0.803,0.102,0.4404,positive
2cef28ae-76ee-4dd5-bf7a-8395ac90662a,House of Lords Library research briefing - Children's Wellbeing and Schools Bill A summary of the changes proposed in the Children's Wellbeing and Schools Bill has been published by the House of Lords - it is scheduled for second reading in the House of Lords on 1 May 2025. The bill would make a number of changes to children's social care and schools. Read the summary here:,political_context_and_organisations,house_of_lords_library,Other,2025Q2,neutral,0.9,House of Lords Library research briefing - Children's Wellbeing and Schools Bill A summary of the changes proposed in the Children's Wellbeing and Schools Bill has been published by the House of Lords - it is scheduled for second reading in the House of Lords on 1 May 2025. The bill would make a number of changes to children's social care and schools. Read the summary here:,0.0,0.935,0.065,0.5423,positive
7bc825e0-0409-4a92-9923-1cfb380df8b8,"Bennie Kara reflects on what diversity in the curriculum should really involve Reducing diversification and decolonisation to ""relevance"" is a gross misunderstanding of curriculum development. Interesting post from Julian Grenier, reporting on a research-to-practice approach to supporting children's talk in early years settings. See the post on Linkedin",political_context_and_organisations,bennie_kara_substack,Other,2025Q2,neutral,0.8,"Bennie Kara reflects on what diversity in the curriculum should really involve Reducing diversification and decolonisation to ""relevance"" is a gross misunderstanding of curriculum development. Interesting post from Julian Grenier, reporting on a research-to-practice approach to supporting children's talk in early years settings. See the post on Linkedin",0.106,0.793,0.101,-0.0772,critical
8c77ee0e-6fd4-45a4-a804-16452d53096b,"IPPR - Who is losing learning?: The case for reducing exclusions across mainstream schools Kiran Gill, Shaun Brown, Cristín O'Brien, Jenny Graham, & Efua Poku-Amanfo This report explores the rising tide of lost learning, and considers the economic case to invest in reducing escalations. Read the report",political_context_and_organisations,ippr,Other,2024Q3,neutral,0.8,"IPPR - Who is losing learning?: The case for reducing exclusions across mainstream schools Kiran Gill, Shaun Brown, Cristín O'Brien, Jenny Graham, & Efua Poku-Amanfo This report explores the rising tide of lost learning, and considers the economic case to invest in reducing escalations. Read the report",0.098,0.902,0.0,-0.5994,critical
627258fc-f7d8-4d36-9977-1dcd3874439a,SchoolsWeek - EEF projects to probe whether flexible working boosts retention Lucas Cumiskey Research projects will also investigate the impact of flexible schemes on pupils,teacher_rrd,schools_week,schools_week,2024Q3,neutral,0.8,SchoolsWeek - EEF projects to probe whether flexible working boosts retention Lucas Cumiskey Research projects will also investigate the impact of flexible schemes on pupils,0.0,0.783,0.217,0.6249,positive
da543962-5360-44e9-a31e-185620d85ab3,"Teacher training framework changes will only be 'moderate', DfE says It follows a review of the evidence underpinning the initial teacher training and early career frameworks https://schoolsweek.co.uk/teacher-training-framework-changes-will-only-be-moderate-dfe-says/",teacher_rrd,schools_week,schools_week,2023Q3,neutral,0.8,"Teacher training framework changes will only be 'moderate', DfE says It follows a review of the evidence underpinning the initial teacher training and early career frameworks",0.0,1.0,0.0,0.0,neutral
