id,newsletter_number,issue_date,new_theme,text,domain,organisation,text_for_vader,vader_neg,vader_neu,vader_pos,vader_compound,sentiment_label
8ee5eedb-eaa0-4f57-a103-542fc6682246,44,1 August 2024,political_context_and_organisations,"EPI – Annual Report Looks at the state of education in England, with a focus on the attainment gap between disadvantaged pupils and their peers. See also Schoolsweek coverage of the same report under the heading Poorer secondary pupils now 19 months behind their peers",epi.org.uk,epi,"EPI – Annual Report Looks at the state of education in England, with a focus on the attainment gap between disadvantaged pupils and their peers. See also Schoolsweek coverage of the same report under the heading Poorer secondary pupils now 19 months behind their peers",0.108,0.892,0.0,-0.6369,negative
617aa9b6-e686-4ff7-805e-53abfb8f553e,44,1 August 2024,political_context_and_organisations,New ECHILD Seminar Series 26 September 2024 12:00 - 12:45 Using linked social care and education data in ECHILD to explore outcomes for children at risk of poor outcomes.,www.echild.ac.uk,echild_research_centre,New ECHILD Seminar Series 26 September 2024 12:00 - 12:45 Using linked social care and education data in ECHILD to explore outcomes for children at risk of poor outcomes.,0.151,0.756,0.093,-0.25,negative
0efd7c8f-0d6d-4bff-a443-64ef72af3055,44,1 August 2024,political_context_and_organisations,FED Education- Who knows best? Effective policy making for coastal and rural schools. What the FED learned at a recent FED North in-person event about education and policy making. Jo Malone Read it,fed.education,fed,FED Education- Who knows best? Effective policy making for coastal and rural schools. What the FED learned at a recent FED North in-person event about education and policy making. Jo Malone Read it,0.0,0.809,0.191,0.8074,positive
1145fdb0-25fd-49a9-a377-12507abbacbf,45,5 September 2024,project_updates,"Panel: Bernardita Munoz Chereau, UCL Alison Peacock, Chartered College of Teaching Jo Malone, The FED Kate Irvine, Bristol City Council In this panel discussion, speakers will draw on their experience of working with others in the sector to bring about change and reflect on the role local interests and local concerns play in the choices made. Speakers will consider whether more opportunities for open and transparent debate about national and local priorities could lead to better decision-making in education and a greater chance of an informed consensus emerging. Register",www.ucl.ac.uk,ucl,"Panel: Bernardita Munoz Chereau, UCL Alison Peacock, Chartered College of Teaching Jo Malone, The FED Kate Irvine, Bristol City Council In this panel discussion, speakers will draw on their experience of working with others in the sector to bring about change and reflect on the role local interests and local concerns play in the choices made. Speakers will consider whether more opportunities for open and transparent debate about national and local priorities could lead to better decision-making in education and a greater chance of an informed consensus emerging. Register",0.0,0.85,0.15,0.9134,positive
5e06ebc5-9779-4c58-9367-ddc9d80d648c,45,5 September 2024,project_updates,"BERJ Call for Papers - Making teaching an attractive profession: challenges and opportunities This special issue of BERJ is guest edited by Beng Huat See, Gemma Moss, Robert Klassen, Mark Ledger, Sophie Thompson-Lee, and Rebecca Snell. The call invites research papers and commentaries from scholars working worldwide to provide insight into the reasons why the teaching profession has faced such difficulties in recruiting and retaining staff; and what can be done about it. Please click on the link to see how to submit an abstract.",bera-journals.onlinelibrary.wiley.com,bera_journals,"BERJ Call for Papers - Making teaching an attractive profession: challenges and opportunities This special issue of BERJ is guest edited by Beng Huat See, Gemma Moss, Robert Klassen, Mark Ledger, Sophie Thompson-Lee, and Rebecca Snell. The call invites research papers and commentaries from scholars working worldwide to provide insight into the reasons why the teaching profession has faced such difficulties in recruiting and retaining staff; and what can be done about it. Please click on the link to see how to submit an abstract.",0.024,0.846,0.131,0.8412,positive
7b9e8336-b7ac-4d8e-a346-bee5410ccd37,45,5 September 2024,project_updates,The Conversation - Teachers in England receive 5.5% pay award – here's what else needs to be done to keep them in schools Beng Huat See and Stephen Gorard Read,theconversation.com,conversation,The Conversation - Teachers in England receive 5.5% pay award – here's what else needs to be done to keep them in schools Beng Huat See and Stephen Gorard Read,0.043,0.851,0.106,0.4767,positive
0516fa9e-f415-4add-bdd5-8bddd6bd7686,45,5 September 2024,teacher_rrd,"Panel: Tanya Ovenden-Hope, Plymouth Marjon University Jo Lampert, Monash University Larissa McClean-Davies, University of Melbourne Amy McPherson, University of Newcastle, Australia Clare Brooks, University of Cambridge Beng Huat See, University of Birmingham Register",www.bera.ac.uk,bera,"Panel: Tanya Ovenden-Hope, Plymouth Marjon University Jo Lampert, Monash University Larissa McClean-Davies, University of Melbourne Amy McPherson, University of Newcastle, Australia Clare Brooks, University of Cambridge Beng Huat See, University of Birmingham Register",0.0,1.0,0.0,0.0,neutral
c5892931-8db2-4b2d-a720-b442ae20f829,45,5 September 2024,teacher_rrd,"Ofsted: what scrapping single-word inspection grades will mean for teachers Rachel Harding, Research Fellow in Social Sciences, Nottingham Trent University and Andrew Clapham, Associate Professor of Education Policy, Nottingham Trent University",theconversation.com,conversation,"Ofsted: what scrapping single-word inspection grades will mean for teachers Rachel Harding, Research Fellow in Social Sciences, Nottingham Trent University and Andrew Clapham, Associate Professor of Education Policy, Nottingham Trent University",0.0,1.0,0.0,0.0,neutral
b0821e1c-5133-474b-bd6c-9fa9c8af2aae,45,5 September 2024,digital_ed,"NESTA - Innovation Sweet Spots: digital technologies for the early years This report considers the emergence of a wave of AI and other digital technologies aiming to support the early-years sector and parents to better detect and manage child development needs. By Karlis Kanders, Natalie Lai, Laurie Smith, Rosie Oxbury and Jess Gillam Read",www.nesta.org.uk,nesta,"NESTA - Innovation Sweet Spots: digital technologies for the early years This report considers the emergence of a wave of AI and other digital technologies aiming to support the early-years sector and parents to better detect and manage child development needs. By Karlis Kanders, Natalie Lai, Laurie Smith, Rosie Oxbury and Jess Gillam Read",0.0,0.817,0.183,0.8807,positive
2430ce0a-b2bc-4c9d-b6fa-465f5370c3c9,45,5 September 2024,political_context_and_organisations,"FE Week - Introducing the Curriculum Review Panel: Two college principals appointed to Labour's curriculum review Academy trust leaders, a SEND consultant and exam experts among those appointed to work with Professor Becky Francis FE week story",feweek.co.uk,fe_week,"FE Week - Introducing the Curriculum Review Panel: Two college principals appointed to Labour's curriculum review Academy trust leaders, a SEND consultant and exam experts among those appointed to work with Professor Becky Francis FE week story",0.0,0.916,0.084,0.5106,positive
6e989510-ac83-44bb-b45e-62c511a43fbf,45,5 September 2024,political_context_and_organisations,Schools Week - Ofsted's Big Listen: The 12 policies schools need to know A summary of Ofsted's response to calls for change: a reformed framework and new safeguarding letters announced,schoolsweek.co.uk,schools_week,Schools Week - Ofsted's Big Listen: The 12 policies schools need to know A summary of Ofsted's response to calls for change: a reformed framework and new safeguarding letters announced,0.0,0.932,0.068,0.2732,positive
a9a6f6e8-864d-4e2f-a1f0-0245106b0665,45,5 September 2024,political_context_and_organisations,"University of Birmingham - LPIPs - How Do We Scale up Our Collective Ability to Plan and Deliver Collaborative and Impactful Place-Based Research? Elizabeth Goodyear Nuffield Foundation - Research, Development, and Analysis Fund: 14 Oct, 2024 Nuffield is looking for projects seeking to shape social policy and practice through rigorous research and development. This fund supports studies across these core themes: Education, Justice, and Welfare. You can find more information and apply here .",blog.bham.ac.uk,university_of_birmingham,"University of Birmingham - LPIPs - How Do We Scale up Our Collective Ability to Plan and Deliver Collaborative and Impactful Place-Based Research? Elizabeth Goodyear Nuffield Foundation - Research, Development, and Analysis Fund: 14 Oct, 2024 Nuffield is looking for projects seeking to shape social policy and practice through rigorous research and development. This fund supports studies across these core themes: Education, Justice, and Welfare. You can find more information and apply here .",0.026,0.872,0.102,0.7269,positive
b8d2f8f7-05a3-4421-9bb0-a0b483dbf661,45,5 September 2024,political_context_and_organisations,"The Conversation - Home education: why are so many parents choosing it over mainstream school? Lucie Wheeler, Education Research Assistant and PhD Candidate, Anglia Ruskin University",theconversation.com,conversation,"The Conversation - Home education: why are so many parents choosing it over mainstream school? Lucie Wheeler, Education Research Assistant and PhD Candidate, Anglia Ruskin University",0.0,1.0,0.0,0.0,neutral
fc6098f5-cbb8-4a6c-bde0-cc01d3544278,45,5 September 2024,political_context_and_organisations,"The Standard - Number of children missing school an 'epidemic', Education Secretary says Bridget Phillipson warned she will make no 'apologies' for fining parents.",www.standard.co.uk,evening_standard,"The Standard - Number of children missing school an 'epidemic', Education Secretary says Bridget Phillipson warned she will make no 'apologies' for fining parents.",0.234,0.719,0.047,-0.6369,negative
bba3e25d-f52e-4036-bea5-bfe193712dfd,45,5 September 2024,project_updates,"BERA Symposium - Making Teaching and leadership more attractive: emerging findings from the ESRC ERP 11 September, 9am Room 3.210, University Place, University of Manchester This symposium draws together four ERP projects, with a shared focus on teachers and leaders and how their roles can be made more attractive and sustainable. The papers will consider international evidence and draw from ongoing research in the UK, seeking to provide critical insights and promising approaches emerging from the studies. Hope to see those attending BERA there! Follow us on X or Linkedin to stay up to date with the Education Research Programme at BERA.",x.com,twitter,"BERA Symposium - Making Teaching and leadership more attractive: emerging findings from the ESRC ERP 11 September, 9am Room 3.210, University Place, University of Manchester This symposium draws together four ERP projects, with a shared focus on teachers and leaders and how their roles can be made more attractive and sustainable. The papers will consider international evidence and draw from ongoing research in the UK, seeking to provide critical insights and promising approaches emerging from the studies. Hope to see those attending BERA there! Follow us on X or Linkedin to stay up to date with the Education Research Programme at BERA.",0.02,0.85,0.13,0.9077,positive
4f1acb42-428d-47c5-97fa-27d60e761a49,45,5 September 2024,project_updates,"What matters in education? Democratic decision-making in English education: whose voices count? 9 October 5.30pm – 7pm (Online) Panel: Bernardita Munoz Chereau, UCL Alison Peacock, Chartered College of Teaching Jo Malone, The FED Kate Irvine, Bristol City Council In this panel discussion, speakers will draw on their experience of working with others in the sector to bring about change and reflect on the role local interests and local concerns play in the choices made. Speakers will consider whether more opportunities for open and transparent debate about national and local priorities could lead to better decision-making in education and a greater chance of an informed consensus emerging. Register",www.ucl.ac.uk,ucl,"What matters in education? Democratic decision-making in English education: whose voices count? 9 October 5.30pm – 7pm (Online) Panel: Bernardita Munoz Chereau, UCL Alison Peacock, Chartered College of Teaching Jo Malone, The FED Kate Irvine, Bristol City Council In this panel discussion, speakers will draw on their experience of working with others in the sector to bring about change and reflect on the role local interests and local concerns play in the choices made. Speakers will consider whether more opportunities for open and transparent debate about national and local priorities could lead to better decision-making in education and a greater chance of an informed consensus emerging. Register",0.0,0.861,0.139,0.9209,positive
ddf8185e-ebdf-4d0c-8dae-3af48e7ca1aa,45,5 September 2024,teacher_rrd,"Panel discussion event - BERA - Has Quality Killed Teaching? Exploring the Crisis in Teacher Recruitment and Retention 9 October 2024 9am – 10am (Free for BERA members) Panel: Tanya Ovenden-Hope, Plymouth Marjon University Jo Lampert, Monash University Larissa McClean-Davies, University of Melbourne Amy McPherson, University of Newcastle, Australia Clare Brooks, University of Cambridge Beng Huat See, University of Birmingham Register",www.bera.ac.uk,bera,"Panel discussion event - BERA - Has Quality Killed Teaching? Exploring the Crisis in Teacher Recruitment and Retention 9 October 2024 9am – 10am (Free for BERA members) Panel: Tanya Ovenden-Hope, Plymouth Marjon University Jo Lampert, Monash University Larissa McClean-Davies, University of Melbourne Amy McPherson, University of Newcastle, Australia Clare Brooks, University of Cambridge Beng Huat See, University of Birmingham Register",0.123,0.83,0.047,-0.743,negative
7be056f8-8c15-48ac-961c-190d81db6806,46,20 September 2024,project_updates,"Panel: Bernardita Munoz Chereau, UCL Alison Peacock, Chartered College of Teaching Jo Malone, The FED Kate Irvine, Bristol City Council In this panel discussion, speakers will draw on their experience of working with others in the sector to bring about change and reflect on the role local interests and local concerns play in the choices made. Speakers will consider whether more opportunities for open and transparent debate about national and local priorities could lead to better decision-making in education and a greater chance of an informed consensus emerging. Register",www.ucl.ac.uk,ucl,"Panel: Bernardita Munoz Chereau, UCL Alison Peacock, Chartered College of Teaching Jo Malone, The FED Kate Irvine, Bristol City Council In this panel discussion, speakers will draw on their experience of working with others in the sector to bring about change and reflect on the role local interests and local concerns play in the choices made. Speakers will consider whether more opportunities for open and transparent debate about national and local priorities could lead to better decision-making in education and a greater chance of an informed consensus emerging. Register",0.0,0.85,0.15,0.9134,positive
627258fc-f7d8-4d36-9977-1dcd3874439a,46,20 September 2024,teacher_rrd,SchoolsWeek - EEF projects to probe whether flexible working boosts retention Lucas Cumiskey Research projects will also investigate the impact of flexible schemes on pupils,schoolsweek.co.uk,schools_week,SchoolsWeek - EEF projects to probe whether flexible working boosts retention Lucas Cumiskey Research projects will also investigate the impact of flexible schemes on pupils,0.0,0.783,0.217,0.6249,positive
1c59f6d5-6001-41ec-a383-dfffc75cdca3,46,20 September 2024,teacher_rrd,BERA event - Has Quality Killed Teaching? Exploring the Crisis in Teacher Recruitment and Retention 9 October 9am – 10am Free for members Book,www.bera.ac.uk,bera,BERA event - Has Quality Killed Teaching? Exploring the Crisis in Teacher Recruitment and Retention 9 October 9am – 10am Free for members Book,0.261,0.638,0.1,-0.743,negative
c22b3758-1b67-4a5b-a74d-2db1a67061f7,46,20 September 2024,digital_ed,The Conversation - Should you give your child a 'dumb' phone? They aren't the answer to fears over kids' social media use Andy Phippen,theconversation.com,conversation,The Conversation - Should you give your child a 'dumb' phone? They aren't the answer to fears over kids' social media use Andy Phippen,0.217,0.783,0.0,-0.7269,negative
1ef8c69d-c63c-44ef-baf9-6fafa25c60b8,46,20 September 2024,political_context_and_organisations,"OCR - Striking the balance: A review of 11–16 curriculum and assessment in England A report published by OCR and chaired by former Education Secretary Charles Clarke warns that the current volume and intensity of exams at GCSE is too high, and an overloaded curriculum is narrowing students' education.",www.ocr.org.uk,ocr_exam_board,"OCR - Striking the balance: A review of 11–16 curriculum and assessment in England A report published by OCR and chaired by former Education Secretary Charles Clarke warns that the current volume and intensity of exams at GCSE is too high, and an overloaded curriculum is narrowing students' education.",0.028,0.972,0.0,-0.1027,negative
40850364-b7dd-41f4-b91b-4f1afe6359d1,46,20 September 2024,political_context_and_organisations,"Belfast Telegraph - Kids being kept home from school because parents can't afford uniforms, warns councillor Mark Bain",www.belfasttelegraph.co.uk,belfast_telegraph,"Belfast Telegraph - Kids being kept home from school because parents can't afford uniforms, warns councillor Mark Bain",0.0,0.929,0.071,0.0762,positive
0ddb705e-8ee8-41ef-9725-3f62dc3ac155,46,20 September 2024,political_context_and_organisations,Belfast Telegraph - Plans to ban mobiles in NI schools are a bad call by Givan Matthew Taylor,www.belfasttelegraph.co.uk,belfast_telegraph,Belfast Telegraph - Plans to ban mobiles in NI schools are a bad call by Givan Matthew Taylor,0.307,0.693,0.0,-0.7964,negative
a6bfc099-fe52-458d-9a60-054099391cc8,46,20 September 2024,political_context_and_organisations,"Funding call – British Academy/Leverhulme Small Research Grants The British Academy is now accepting applications for the BA/Leverhulme Small Research Grants scheme. Deadline: 6 November 2024, 17:00",email.thebritishacademy.ac.uk,british_academy,"Funding call – British Academy/Leverhulme Small Research Grants The British Academy is now accepting applications for the BA/Leverhulme Small Research Grants scheme. Deadline: 6 November 2024, 17:00",0.0,0.789,0.211,0.6597,positive
d144f65b-8fa5-4f18-84b5-46a85b93e71a,46,20 September 2024,political_context_and_organisations,Fair Comment - Nothing works any more Will Snell A discussion of the key arguments in Sam Freedman's recent book 'Failed State: Why Nothing Works and How We Fix It',www.faircomment.co.uk,fair_comment,Fair Comment - Nothing works any more Will Snell A discussion of the key arguments in Sam Freedman's recent book 'Failed State: Why Nothing Works and How We Fix It',0.17,0.765,0.065,-0.5719,negative
8c77ee0e-6fd4-45a4-a804-16452d53096b,46,20 September 2024,political_context_and_organisations,"IPPR - Who is losing learning?: The case for reducing exclusions across mainstream schools Kiran Gill, Shaun Brown, Cristín O'Brien, Jenny Graham, & Efua Poku-Amanfo This report explores the rising tide of lost learning, and considers the economic case to invest in reducing escalations. Read the report",www.ippr.org,ippr,"IPPR - Who is losing learning?: The case for reducing exclusions across mainstream schools Kiran Gill, Shaun Brown, Cristín O'Brien, Jenny Graham, & Efua Poku-Amanfo This report explores the rising tide of lost learning, and considers the economic case to invest in reducing escalations. Read the report",0.098,0.902,0.0,-0.5994,negative
7ecab92d-f9f9-490d-a029-149cb15570c5,46,20 September 2024,political_context_and_organisations,Children's Rights Alliance for England - Covid Inquiry hears UK inequality levels on eve of the pandemic meant children in struggling families were hit hardest Five leading children's rights organisations have told the Covid-19 Inquiry that the pandemic exacerbated deep inequalities within the UK and highlighted the total invisibility of children within Government decision making.,crae.org.uk,children_rights_alliance_england,Children's Rights Alliance for England - Covid Inquiry hears UK inequality levels on eve of the pandemic meant children in struggling families were hit hardest Five leading children's rights organisations have told the Covid-19 Inquiry that the pandemic exacerbated deep inequalities within the UK and highlighted the total invisibility of children within Government decision making.,0.049,0.951,0.0,-0.4215,negative
e71e06bf-de64-48c6-aa4f-a0d31d7b1d5a,46,20 September 2024,political_context_and_organisations,"ASCL - The COVID-19 pandemic may be a thing of the past – its impact in schools is not Tim Oates CBE 'The impact of Covid is ""moving like a series of waves"" through the school system as secondaries grapple with reading difficulties and poorly-organised pupils and primaries tackle ""acute developmental needs"" among new starters, a new report has warned.'",www.ascl.org.uk,ascl,"ASCL - The COVID-19 pandemic may be a thing of the past – its impact in schools is not Tim Oates CBE 'The impact of Covid is ""moving like a series of waves"" through the school system as secondaries grapple with reading difficulties and poorly-organised pupils and primaries tackle ""acute developmental needs"" among new starters, a new report has warned.'",0.067,0.893,0.039,-0.2023,negative
3112aa70-1877-4fd4-955a-1c8fff45e503,46,20 September 2024,events_opportunities_research,Research Associate The Department of Sociology at Manchester Metropolitan University is looking to appoint a Research Associate to undertake applied quantitative and advanced statistical work on their growing portfolio of randomised controlled trials and quasi-experimental impact evaluations.,manmetjobs.mmu.ac.uk,manchester_metropolitan_university,Research Associate The Department of Sociology at Manchester Metropolitan University is looking to appoint a Research Associate to undertake applied quantitative and advanced statistical work on their growing portfolio of randomised controlled trials and quasi-experimental impact evaluations.,0.0,0.904,0.096,0.4019,positive
34110773-570b-4827-a9f7-5f06d76ae137,46,20 September 2024,project_updates,"What matters in education? Democratic decision-making in English education: whose voices count? 9 October 5.30pm – 7pm (Online) Panel: Bernardita Munoz Chereau, UCL Alison Peacock, Chartered College of Teaching Jo Malone, The FED Kate Irvine, Bristol City Council In this panel discussion, speakers will draw on their experience of working with others in the sector to bring about change and reflect on the role local interests and local concerns play in the choices made. Speakers will consider whether more opportunities for open and transparent debate about national and local priorities could lead to better decision-making in education and a greater chance of an informed consensus emerging. Register",www.ucl.ac.uk,ucl,"What matters in education? Democratic decision-making in English education: whose voices count? 9 October 5.30pm – 7pm (Online) Panel: Bernardita Munoz Chereau, UCL Alison Peacock, Chartered College of Teaching Jo Malone, The FED Kate Irvine, Bristol City Council In this panel discussion, speakers will draw on their experience of working with others in the sector to bring about change and reflect on the role local interests and local concerns play in the choices made. Speakers will consider whether more opportunities for open and transparent debate about national and local priorities could lead to better decision-making in education and a greater chance of an informed consensus emerging. Register",0.0,0.861,0.139,0.9209,positive
15bdc633-93e7-4bc1-b4b7-1baab7d9eb28,47,27 September 2024,project_updates,"What matters in education? Democratic decision-making in English education: whose voices count? 9 October 5.30pm – 7pm (Online) Panel: Bernardita Munoz Chereau, UCL Alison Peacock, Chartered College of Teaching Jo Malone, The FED, Nafeesah Sultana, Year 13, FED Learner's Council Kate Irvine, Bristol City Council In this panel discussion, speakers will draw on their experience of working with others in the sector to bring about change and reflect on the role local interests and local concerns play in the choices made. Speakers will consider whether more opportunities for open and transparent debate about national and local priorities could lead to better decision-making in education and a greater chance of an informed consensus emerging. Register",www.ucl.ac.uk,ucl,"What matters in education? Democratic decision-making in English education: whose voices count? 9 October 5.30pm – 7pm (Online) Panel: Bernardita Munoz Chereau, UCL Alison Peacock, Chartered College of Teaching Jo Malone, The FED, Nafeesah Sultana, Year 13, FED Learner's Council Kate Irvine, Bristol City Council In this panel discussion, speakers will draw on their experience of working with others in the sector to bring about change and reflect on the role local interests and local concerns play in the choices made. Speakers will consider whether more opportunities for open and transparent debate about national and local priorities could lead to better decision-making in education and a greater chance of an informed consensus emerging. Register",0.0,0.869,0.131,0.9209,positive
96a71c90-de89-49a0-bd1e-4703e555ee70,47,27 September 2024,teacher_rrd,"Schools Week - A system-wide retention promise is key to solving the teacher crisis A new paper suggests a large part of the solution to the crisis is in the hands of school and trust leaders themselves Alice Gregson, Jane Creasy, Forum Strategy",schoolsweek.co.uk,schools_week,"Schools Week - A system-wide retention promise is key to solving the teacher crisis A new paper suggests a large part of the solution to the crisis is in the hands of school and trust leaders themselves Alice Gregson, Jane Creasy, Forum Strategy",0.148,0.667,0.186,0.0258,neutral
15990fe6-f498-427b-b83c-a2c2525f1377,47,27 September 2024,teacher_rrd,"Ofsted blog - The challenges of teacher recruitment and retention in England Lee Owston, National Director Education and Jason Bradbury",educationinspection.blog.gov.uk,ofsted_blog,"Ofsted blog - The challenges of teacher recruitment and retention in England Lee Owston, National Director Education and Jason Bradbury",0.0,0.936,0.064,0.0772,positive
8488a698-547f-42ef-b4d8-4308767bf61d,47,27 September 2024,digital_ed,"NFER - EdTech for CPD: How technology can support teacher professional development Joahnna Bohorquez Martinez, Masters student placement at NFER, and Katarzyna Kubaka, NFER Head of International Development",www.nfer.ac.uk,nfer,"NFER - EdTech for CPD: How technology can support teacher professional development Joahnna Bohorquez Martinez, Masters student placement at NFER, and Katarzyna Kubaka, NFER Head of International Development",0.0,0.909,0.091,0.4019,positive
acfd4976-ded2-4f47-91f3-5191fc286361,47,27 September 2024,political_context_and_organisations,"Schools Week – Labour Conference round up SEND, inclusion and breakfast clubs Curriculum review 'big bangs', reviewing the teacher working hours limit and encouraging specialist teachers to swap subjects all on the agenda Bridget Phillipson's speech in full",schoolsweek.co.uk,schools_week,"Schools Week – Labour Conference round up SEND, inclusion and breakfast clubs Curriculum review 'big bangs', reviewing the teacher working hours limit and encouraging specialist teachers to swap subjects all on the agenda Bridget Phillipson's speech in full",0.0,0.916,0.084,0.5267,positive
772f7b28-b52a-4188-891e-9cafff3967f3,47,27 September 2024,political_context_and_organisations,"NFER - What happens when pupil numbers fall? By Michael Scott, Senior Economist and Libby Tungate, Research Intern",www.nfer.ac.uk,nfer,"NFER - What happens when pupil numbers fall? By Michael Scott, Senior Economist and Libby Tungate, Research Intern",0.0,1.0,0.0,0.0,neutral
4e5b7a7d-60e0-4f8e-bc28-19e38970a9e4,47,27 September 2024,political_context_and_organisations,Schools Week - Ofsted: Can the sector now breathe a sigh of relief? The government's first steps on accountability reform are encouraging - but the road ahead is long Loic Menzies,schoolsweek.co.uk,schools_week,Schools Week - Ofsted: Can the sector now breathe a sigh of relief? The government's first steps on accountability reform are encouraging - but the road ahead is long Loic Menzies,0.0,0.841,0.159,0.5106,positive
cba160df-0b1a-40cd-b692-d4514a4f5d7d,47,27 September 2024,political_context_and_organisations,"Scottish Government - Reform of qualifications and assessment Less reliance on ""high stakes"" final exams.",www.gov.scot,scottish_government,"Scottish Government - Reform of qualifications and assessment Less reliance on ""high stakes"" final exams.",0.0,1.0,0.0,0.0,neutral
93f868c5-9a90-4888-a1c8-603ef037c05d,47,27 September 2024,political_context_and_organisations,Welsh Government Consultation - Charitable non-domestic rates relief for private schools Closes: 16 December 2024,bit.ly,twitter,Welsh Government Consultation - Charitable non-domestic rates relief for private schools Closes: 16 December 2024,0.0,0.691,0.309,0.7003,positive
b761a626-06f7-4df6-ae49-0e14c1cb08ad,47,27 September 2024,political_context_and_organisations,"Policy Leeds blog - How politics, place, and people shape policy Unpacking the importance of context in crafting policies that truly respond to people's needs",medium.com,medium,"Policy Leeds blog - How politics, place, and people shape policy Unpacking the importance of context in crafting policies that truly respond to people's needs",0.0,0.81,0.19,0.6597,positive
d35d9d8a-e397-4719-a33a-d08bf90b1680,47,27 September 2024,political_context_and_organisations,"SchoolsWeek - Falling rolls: The true cost of declining school populations Jessica Hill Community fallouts, job cuts, councils pitted against academies - how falling rolls are reshaping school communities",schoolsweek.co.uk,schools_week,"SchoolsWeek - Falling rolls: The true cost of declining school populations Jessica Hill Community fallouts, job cuts, councils pitted against academies - how falling rolls are reshaping school communities",0.163,0.753,0.084,-0.1531,negative
672cd665-de7b-47a9-9a6b-e859bfd66bec,47,27 September 2024,political_context_and_organisations,Children's Commissioner – The Big Conversation podcast A podcast series sharing the voices and views of England's children with top decision makers.,www.childrenscommissioner.gov.uk,childrens_commissioner,Children's Commissioner – The Big Conversation podcast A podcast series sharing the voices and views of England's children with top decision makers.,0.0,0.813,0.187,0.5574,positive
c1a6b7ca-90df-4034-89ab-be3bbade1b83,47,27 September 2024,political_context_and_organisations,"IPPR - Breaking the cycle: Essential pillars for an effective child poverty strategy The government has committed to a child poverty strategy, complete with a task force, due to report in the spring.",www.ippr.org,ippr,"IPPR - Breaking the cycle: Essential pillars for an effective child poverty strategy The government has committed to a child poverty strategy, complete with a task force, due to report in the spring.",0.162,0.711,0.127,-0.34,negative
3fe669d9-1b8f-481c-b084-42620e59a7ba,48,4 October 2024,project_updates,"What matters in education? Democratic decision-making in English education: whose voices count? 9 October 5.30pm – 7pm (Online) Panel: Bernardita Munoz Chereau, Centre for Educational Leadership, IOE, UCL. Topic: ""Democratizing Ofsted school inspections: governance, voice and agency"" Alison Peacock, Chartered College for Teaching Topic: Rethinking curriculum and assessment - a chance for meaningful debate and an optimistic view of the opportunity for reform Jo Malone, FED and Nafeesah Sultana, Year 13, FED Learner's Council Topic: The joy of listening and the necessity of being heard Kate Irvine, Bristol City Council Topic: Quality and the childcare expansion - whose voices count' In this panel discussion, speakers will draw on their experience of working with others in the sector to bring about change and reflect on the role local interests and local concerns play in the choices made. Speakers will consider whether more opportunities for open and transparent debate about national and local priorities could lead to better decision-making in education and a greater chance of an informed consensus emerging. Register",www.ucl.ac.uk,ucl,"What matters in education? Democratic decision-making in English education: whose voices count? 9 October 5.30pm – 7pm (Online) Panel: Bernardita Munoz Chereau, Centre for Educational Leadership, IOE, UCL. Topic: ""Democratizing Ofsted school inspections: governance, voice and agency"" Alison Peacock, Chartered College for Teaching Topic: Rethinking curriculum and assessment - a chance for meaningful debate and an optimistic view of the opportunity for reform Jo Malone, FED and Nafeesah Sultana, Year 13, FED Learner's Council Topic: The joy of listening and the necessity of being heard Kate Irvine, Bristol City Council Topic: Quality and the childcare expansion - whose voices count' In this panel discussion, speakers will draw on their experience of working with others in the sector to bring about change and reflect on the role local interests and local concerns play in the choices made. Speakers will consider whether more opportunities for open and transparent debate about national and local priorities could lead to better decision-making in education and a greater chance of an informed consensus emerging. Register",0.0,0.842,0.158,0.976,positive
ef8126f2-2ad1-4932-9288-e6b23aee2221,48,4 October 2024,teacher_rrd,Schools Week - NEU teachers vote to accept 5.5% pay rise But leader Daniel Kebede calls for 'major pay correction',schoolsweek.co.uk,schools_week,Schools Week - NEU teachers vote to accept 5.5% pay rise But leader Daniel Kebede calls for 'major pay correction',0.147,0.771,0.082,-0.1128,negative
d604322d-d9ce-4f69-b096-f2bf8df15292,48,4 October 2024,teacher_rrd,Schools Week - Phillipson asks School Teachers' Review Board for 2025 pay recommendation 'at the earliest point' Education secretary also calls for a recommendation on whether greater flexibility is needed for teaching and learning responsibility (TLR) payments,schoolsweek.co.uk,schools_week,Schools Week - Phillipson asks School Teachers' Review Board for 2025 pay recommendation 'at the earliest point' Education secretary also calls for a recommendation on whether greater flexibility is needed for teaching and learning responsibility (TLR) payments,0.035,0.844,0.122,0.5423,positive
223978f6-f4b5-4ceb-8f4d-e7745d9fb27c,48,4 October 2024,digital_ed,"5Rights Foundation – Bridging the digital divide for children: a global call to action A new report sets out principles, objectives and actions to build an ""open, free, secure and human-centred digital future for all"".",5rightsfoundation.com,5rights_foundation,"5Rights Foundation – Bridging the digital divide for children: a global call to action A new report sets out principles, objectives and actions to build an ""open, free, secure and human-centred digital future for all"".",0.0,0.853,0.147,0.6908,positive
1cd3940e-b009-4790-9061-c586a3c95f8d,48,4 October 2024,digital_ed,Defend Digital Me - Education data reuse for AI development Pupil assessment data will be used in a 'store' to build AI products.,defenddigitalme.org,defend_digital_me,Defend Digital Me - Education data reuse for AI development Pupil assessment data will be used in a 'store' to build AI products.,0.0,1.0,0.0,0.0,neutral
