id,newsletter_number,issue_date,theme,subtheme,title,description,link
0302cdff-8968-41dc-bdec-c20612f75e95,53,15 November 2024,Political environment and key organisations,nan,SchoolsWeek - Intervention model for regional improvement teams revealed,"Schoolsweek have covered government proposals for how regional improvement teams will work to rate schools for support, draw up 'local area priorities' and use councils for help and the reaction this has generated from school leaders. Click on these links to follow the debate Intervention model for regional improvement teams revealed 'Who is accountable?': Leaders question government's new RISE teams",https://schoolsweek.co.uk/intervention-model-for-regional-improvement-teams-revealed
66e85ed4-eb5c-4242-9f77-19e365b05de7,53,15 November 2024,Four Nations,nan,"Welsh Government - Open Consultation: Curriculum for Wales. The government is consulting on amendments, some minor and others more substantial",Deadline: 20 December,http://educationwales.blog.gov.wales/?action=user_content_redirect&uuid=33862fd24ebcff1e3f6507cd1adab4a9bc6a52504a5be476e54bd52aa0b3b868&blog_id=110232081&post_id=4605&user_id=0&subs_id=555130165&signature=76c128a410bef240ae4c4bae2a77ae2a&email_name=new-post&user_email=elizabeth.hudson%40ucl.ac.uk&encoded_url=aHR0cHM6Ly93d3cuZ292LndhbGVzL2N1cnJpY3VsdW0td2FsZXMtdXBkYXRlZC1zZWN0aW9ucy1mcmFtZXdvcmstZ3VpZGFuY2U
fc1d0a92-93c9-4c62-9a44-1432b291fac4,53,15 November 2024,Research – Practice – Policy,nan,SchoolsWeek - New institute hopes to inform and reform policy-making,Body set up by leading education experts wants to take classroom evidence revolution into national policy making,https://schoolsweek.co.uk/new-institute-hopes-to-inform-and-reform-policy-making
442512bd-3083-4e22-a36f-53ed1ddb56f0,53,15 November 2024,Research – Practice – Policy,nan,EEF regional partnerships to help 300 schools boost outcomes,"10 new regional partnerships to be set up by EEF, each led by an EEF-supported research school, to improve reading and writing outcomes, boost social and emotional development and develop oracy skills",https://schoolsweek.co.uk/eef-regional-partnerships-to-help-300-schools-boost-outcomes
8ccae9a1-aab2-4957-bc90-288a9f22946e,53,15 November 2024,Research – Practice – Policy,nan,IPPO event - The Art and Craft of Knowledge Mobilisation.,"This hour-long, online discussion will explore the role that knowledge mobilisation plays in the research-policy ecosystem; and how and where it can support evidence use. Wednesday 4 December 1pm – 2pm (Online)",https://www.eventbrite.co.uk/e/the-art-and-craft-of-knowledge-mobilisation-tickets-1046726766937
b995c1c7-b30f-4136-b74e-4d9fdd521917,53,15 November 2024,What matters in education?,nan,Finding my Voice - Empowering pupils to find their voice​,A team of educators have created resources for schools to use to get as many young voices into the Curriculum Review as possible.,https://education.us18.list-manage.com/track/click?u=61f408a2f9c6d02a726ce6200&id=f6ff6921a4&e=878bbf4850
28f972a7-455c-4020-ba25-bd6b5bb7bf57,53,15 November 2024,What matters in education?,nan,EPI - The government should target at least £640m more towards pupils in poverty,Persistently disadvantaged pupils are nearly two years behind at the end of secondary and the value of the pupil premium has fallen in real terms over the past decade. Falling pupil numbers present a cost-neutral opportunity to reverse these real terms cuts as well as invest in an extended premium for persistently disadvantaged pupils.,https://epi.us15.list-manage.com/track/click?u=8fff9c971b26ae58b537b666e&id=1cc7f13899&e=1320640a23
b9ff6109-8b9d-4b32-ac67-23a354547e4b,53,15 November 2024,What matters in education?,nan,UK Parliament POST - Horizon scanning: Education: inequalities and attainment gaps,Educational attainment gaps are widening for disadvantaged children and translating into unequal employment outcomes. How can policymakers address this?,https://parliament.us16.list-manage.com/track/click?u=3ad7e4c57a864f07e4db008c4&id=aff6cf4262&e=8b70dbe999
ccf5b2ec-bee2-4a06-a49a-4aedda057ca5,53,15 November 2024,What matters in education?,nan,SchoolsWeek - Measuring school disadvantage: a better way?,Researchers call for measures to look at how populated an area is rather than current 'crude' measures,https://schoolsweek.co.uk/measuring-school-disadvantage-a-better-way
0d666244-65e9-44f6-942a-e68ec725472d,53,15 November 2024,Political environment and key organisations,nan,'Who is accountable?': Leaders question government's new RISE teams,nan,https://schoolsweek.co.uk/unintelligible-leaders-question-governments-new-rise-teams
7cf75227-3413-485e-ad95-4e20d4fcb177,54,22 November 2024,Updates from the programme,nan,"Festival of Education 2025 - Applications to speak closes next Friday, 29th November",Apply to speak,https://educationscape.us4.list-manage.com/track/click?u=84df79b96d727a993ab595ef0&id=77f2c843d6&e=b82472204f
5eba18d0-a5a2-4a3f-925f-25dd541c2363,54,22 November 2024,Updates from the programme,nan,IOE Blog - Why we need to democratize Ofsted inspections by Bernie Munoz-Chereau,"This commentary comes from the ESRC Education Research Programme event, 'Democratic decision-making in English education'",https://blogs.ucl.ac.uk/ioe/2024/11/19/why-we-need-to-democratize-ofsted-inspections
659c4db5-4f24-48ae-9bdb-00b16be7a78c,54,22 November 2024,"Teacher recruitment, retention & development",nan,SchoolsWeek - Why flexible working for teachers can bring the best of all worlds,"The reality of embracing a flexible working ethos IOE, UCL's Faculty of Education and Society, and the Chartered College of Teaching are carrying out a project funded by the Education Endowment Foundation (EEF) which aims to improve understanding of flexible working in schools.",https://schoolsweek.co.uk/why-flexible-working-for-teachers-can-bring-the-best-of-all-worlds
6d4e3d92-7a84-4af9-ba64-3b86623441fc,54,22 November 2024,"Teacher recruitment, retention & development",nan,Education Support - Teacher Wellbeing Index,"Annual report on the Teacher Wellbeing Index highlights 'persistently high rates of stress, anxiety, depression and burnout'. Read the Report here or SchoolsWeek write up here",https://www.educationsupport.org.uk/resources/for-organisations/research/teacher-wellbeing-index
ea5af7fb-3465-4ac4-ac43-d4b7afd02372,54,22 November 2024,EdTech,nan,"EdTech Digest - Attending to Bias, Accessibility, and Ethical Concerns in the Use of AI in Education",This piece takes a closer look at both the potential of AI in education and the pressing need to address biases and ensure equitable access for all students.,https://www.edtechdigest.com/2024/11/20/attending-to-bias-accessibility-and-ethical-concerns-in-the-use-of-ai-in-education
999e12ff-3b57-4127-95c8-880504c865ba,54,22 November 2024,Political environment and key organisations,nan,SchoolsWeek - DfE officials grilled on SEND: 7 key findings,"Senior civil servants were quizzed on the crisis hit SEND system, after a damning report by the National Audit Office last month",https://schoolsweek.co.uk/dfe-officials-grilled-on-send-7-key-findings
a79c1ede-6b2f-403e-8b05-34975625ee50,54,22 November 2024,Political environment and key organisations,nan,"FED has key questions for the new Education Select Committee, the Curriculum review and Expert Panel appointed to lead reforms of SEND","Key questions from the FED: Who is approaching these issues with a long-term perspective? Who is asking the right questions to ensure solutions are sustainable? What governance model will be implemented to support a long-term, strategic approach? Their newsletter reminds readers that these questions matter if the consultation processes are to lead to sustainable change You can read more about what the FED are doing to get a long-term strategy for education in place on their website",https://fed.education/news-resources
e9800bd8-2c92-423e-b439-76dc8dde8d62,54,22 November 2024,Four Nations,nan,Scottish Government - The Scottish Household Survey: Satisfaction with Schools 2023 results,These results contains the key findings of the question asked in the social survey on satisfaction with local schools for all adults and service users.,https://www.gov.scot/news/the-scottish-household-survey-satisfaction-with-schools-2023-results
89e543b5-b181-48c2-9104-b30c14a06a2b,54,22 November 2024,Four Nations,nan,Education NI - Northern Ireland hosts UK Education Ministers' Council meeting,"Northern Ireland hosted the UK Education Ministers' Council (EMC) meeting, attended by Bridget Phillipson MP, Lynne Neagle MS, Cabinet Secretary for Education in Wales and senior officials from the Scottish government.",https://www.education-ni.gov.uk/news/northern-ireland-hosts-uk-education-ministers-council-meeting
33e2976f-f866-43ac-ba7f-69d133f34535,54,22 November 2024,Four Nations,nan,Belfast Telegraph - Education Minister 'disappointed' as teachers set to vote on further strike action,nan,https://www.belfasttelegraph.co.uk/news/education/education-minister-disappointed-as-teachers-set-to-vote-on-further-strike-action/a1202518202.html
84f7df5e-27a2-4194-938d-7f87e6e038b5,54,22 November 2024,Research – Practice – Policy,nan,UPEN - Devolved and Place-Based Academic-Policy Engagement: The 2024 Landscape,"Two reports from UPEN (Universities Policy Engagement Network) on the opportunities and challenges facing researchers supporting place-based policy making. They aim to provide a sense of where universities, funders, place-based and devolved authorities can go next as the government sets up a new Council for the Nations and Regions.",https://upen.ac.uk/resources/devolved-and-place-based-academic-policy-engagement-the-landscape
4ee72e9f-f9bb-48d5-825e-8badfe9dddf4,54,22 November 2024,Research – Practice – Policy,nan,"Event – Public Policy Design Blog - Moving Beyond ""Evidence-Based"" Policy with Indy Johar from Dark Matter Labs","Thursday, January 9, 2025 · 12 - 1pm GMT (Online) Looking at alternative pathways to policy making that can foster creativity and impact",https://www.eventbrite.co.uk/e/moving-beyond-evidence-based-policy-with-indy-johar-from-dark-matter-labs-tickets-1088466204719?aff=ebemoffollowpublishemail&ref=eemail
52670ddf-a5c6-4a3c-99a0-24478a7e9774,54,22 November 2024,What matters in education?,nan,SchoolsWeek - Ofsted boss promises report cards will be 'sensible middle ground',Ofsted's national director also signals move back to 'looking more at statutory outcomes',https://schoolsweek.co.uk/ofsted-boss-promises-report-cards-will-be-sensible-middle-ground
19b9ddf4-1541-49f0-8cdf-ee83b89cd402,54,22 November 2024,What matters in education?,nan,Linkedin newsletter – Julian Grenier -Early Years Evidence in Action - 7 essential reads about research and practice in the early years,Subscribe,https://www.linkedin.com/pulse/early-years-evidence-action-parents-spend-less-time-grenier-cbe-dfgve?trackingId=dyna43AGRvaWtD%2Fb5txFRg%3D%3D
c601af0f-901c-4e85-914c-89fb978d0605,54,22 November 2024,What matters in education?,nan,Education Select Committee – Children's Commissioner questioned by Education Committee in its first evidence session of the new parliament,"There was a particular focus on the findings of the Big Ambition – a set of policy recommendations based on a consultation which engaged 367,000 children and adults, and received survey responses from 253,000. The proposals cover a number of subjects including families, health, education, social care, jobs and skills and online safety.",https://committees.parliament.uk/committee/203/education-committee/news/203802/childrens-commissioner-questioned-by-education-committee
7bb66a51-6103-466e-ba0f-7ea8a3d82e55,54,22 November 2024,"Teacher recruitment, retention & development",nan,"IOE, UCL's Faculty of Education and Society, and the Chartered College of Teaching are carrying out a project funded by the Education Endowment Foundation (EEF) which aims to improve understanding of flexible working in schools.",nan,https://educationendowmentfoundation.us8.list-manage.com/track/click?u=cb569f99caaaedff117cdc74c&id=96c4cc188a&e=2118261001
a77f560d-4994-4c85-a6ff-5024957edcf9,54,22 November 2024,"Teacher recruitment, retention & development",nan,SchoolsWeek write up here,nan,https://schoolsweek.co.uk/leader-stress-chronic-and-acute-as-pupil-behaviour-worsens
19b3e87b-cb99-4544-9364-614214438929,55,29 November 2024,"Teacher recruitment, retention & development",nan,New Teaching Commission launched to solve staffing crisis,Former NEU joint general secretary Dr Mary Bousted will chair 16-member panel to look at recruitment and retention.,https://teachingcommission.co.uk/
38613ff9-a21d-4451-81e3-a8a625eca032,55,29 November 2024,"Teacher recruitment, retention & development",nan,SchoolsWeek - DfE: New teacher training providers could get future accreditation 'opportunities',Clarification comes after bruising re-accreditation process saw 68 existing providers lose out,https://schoolsweek.co.uk/dfe-new-teacher-training-providers-could-get-future-accreditation-opportunities
8a2cb023-4472-4438-af1b-d54bec806e14,55,29 November 2024,"Teacher recruitment, retention & development",nan,BERA blog - Beyond school leadership: What makes success for CEOs of multi-academy trusts in England?,"Qian Liu & Calum Davey, National Institute of Teaching",https://www.bera.ac.uk/blog/beyond-school-leadership-what-makes-success-for-ceos-of-multi-academy-trusts-in-england
97be7d6e-c6dc-4e47-9ddd-59907c4d25ab,55,29 November 2024,EdTech,nan,Defend Digital Me - Peers call for Code of Practice in Educational Settings: Data Use and Access Bill,"School data processing practices, including AI and data scraping from school social media, were hot topics in debate of the reform to UK data protection law. Data Use and Access Bill",https://defenddigitalme.org/2024/11/20/peers-call-for-change-in-educational-settings-data-use-and-access-bill
a3388be7-ae7c-4c87-bd48-a0f54c8510f7,55,29 November 2024,EdTech,nan,BERA blog - Mind the responsible use of AI in education: Bridging the gaps,"Vanessa Cui & Louise Wheatcroft Birmingham City University Tight school budgets necessitate careful planning for teachers' professional development, prompting us to consider how universities might play a role in training and preparing new teachers on the responsible use of AI in education.",https://www.bera.ac.uk/blog/mind-the-responsible-use-of-ai-in-education-bridging-the-gaps
5f6a407c-ffac-474a-b769-01ae58b8ae73,55,29 November 2024,EdTech,nan,Lords Library - Mobile phones in schools: mandating a ban?,Academic research presents polarised arguments. Most schools in England already have policies limiting phone use. This Lord's report weighs the evidence for and against a ban.,https://lordslibrary.parliament.uk/mobile-phones-in-schools-mandating-a-ban
01c38292-68ac-4d43-aca6-e4e5eb4f7e63,55,29 November 2024,Political environment and key organisations,nan,SchoolsWeek - Calls for Labour to publish schools 'vision' in white paper,Leaders warn 'bitty announcements' reveal a 'confusing approach to reform',https://schoolsweek.co.uk/calls-for-labour-to-publish-schools-vision-in-white-paper
b1609dfd-3b36-49e1-a3a4-116438d45d9d,55,29 November 2024,Political environment and key organisations,nan,Institute for Government report - How the government can extend devolution to the whole of England,Half of England's population currently is not covered by any form of devolution.,https://www.instituteforgovernment.org.uk/publication/completing-devolution-map-england
089e678b-e2e1-45a5-b324-0d1a61e84966,55,29 November 2024,Four Nations,nan,Education NI - Education Minister announces new round of funding to support early years,nan,https://www.education-ni.gov.uk/news/education-minister-announces-new-round-funding-support-early-years
56da6361-f985-4438-b24a-e599ae4173eb,55,29 November 2024,Four Nations,nan,Research Senedd - Not in school: pupil absence,Looks at post-pandemic absence rates and possible reasons why they remain so high.,https://research.senedd.wales/research-articles/not-in-school-pupil-absence
66810a79-d5ef-42b7-8b91-88e9529b4a0c,55,29 November 2024,Research – Practice – Policy,nan,IOE Blog - Applying a political economy lens to evidence-informed policymaking,Veronica Osorio Calderon and Mukdarut Bangpan The growth of Evidence-Informed Decision-Making (EIDM) and why this attempt to guide policymaking needs to take power relations into account,https://blogs.ucl.ac.uk/ioe/2024/11/26/applying-a-political-economy-lens-to-evidence-informed-policymaking
29ec3dae-43d9-4705-a064-41f0b66ee58c,55,29 November 2024,Research – Practice – Policy,nan,Policy Lab - People-centred and participatory policymaking,A brief overview of why these approaches are attracting more attention in government,https://openpolicy.blog.gov.uk/2024/11/19/people-centred-and-participatory-policymaking
a85cd252-3079-44a8-9563-2a788836043d,55,29 November 2024,Research – Practice – Policy,nan,"UPEN - Using systems mapping to enhance networks, knowledge exchange and more","Dr George Warren, Knowledge Exchange Fellow on ACCESS at the University of Surrey Outlines how systems mapping can be used to enhance research or policy impact, knowledge exchange, and much more, based on his experience developing the Environmental Social Science kNowledge Map of Opportunities (ESS NEMO).",https://upen.ac.uk/resources/using-systems-mapping-to-enhance-networks-knowledge-exchange-and-more
b41b0d89-1331-4e31-9069-25f7e7079cbe,55,29 November 2024,What matters in education?,nan,The Guardian - Children's development 'put back by years' due to failure of special educational needs system,Local government ombudsman report into SEND in England offers damning assessment,https://www.theguardian.com/education/2024/nov/23/childrens-development-put-back-by-years-in-england-due-to-failure-of-special-educational-needs-system
bbee2857-7e92-41b7-8a26-6b47aa35ca4f,55,29 November 2024,What matters in education?,nan,EPI report - How can we reduce food poverty for under-fives?,"A new report, funded by the KPMG Foundation, investigates food poverty in the early years. The research interrogates the effectiveness of national policies already in place, as well exploring what can be learnt from local place-based initiatives and from what other countries are doing.",https://epi.org.uk/publications-and-research/how-can-we-reduce-food-poverty-for-under-fives
b7722a81-4a38-4e1f-a0f4-1403f849e0c5,55,29 November 2024,Updates from the programme,nan,"Gemma Moss, Charlotte Vidal-Hall, Alex Jones, Craig Skerritt, and Verena Braehler have been awarded the Best Educational research and educational policy making SIG presentation at BERA 2024 for a presentation called ""The intersection between research and policy: discussing the perspectives, experiences and understandings of academic researchers and Ofsted"".",nan,https://www.bera.ac.uk/bera-annual-conference-2024-sig-best-presentation-award
7cd05f6d-0d72-4bf5-83b7-42436201c458,55,29 November 2024,Updates from the programme,Decentring the 'resilient teacher': exploring interactions between individuals and their social ecologies PI: Steph Ainsworth,"The team have been providing wellbeing training in some of our case study schools and last week, a few of the primary teachers attended MMU for an externally organised event about pupil wellbeing by Teachappy .",nan,https://www.teachappy.co.uk/
f7f566c4-9e3b-43a7-b154-6085f715d0cd,55,29 November 2024,Updates from the programme,Decentring the 'resilient teacher': exploring interactions between individuals and their social ecologies PI: Steph Ainsworth,"They have had papers and a symposium accepted for two conferences in the USA, ResilienceCon in Tennessee and CIES in Chicago.",nan,https://www.lifepathsresearch.org/resiliencecon
2c98c0bb-d81b-4a3e-8c18-5ca802226b56,55,29 November 2024,EdTech,nan,Data Use and Access Bill,nan,https://hansard.parliament.uk/lords/2024-11-19/debates/6B196F71-312C-4957-AF14-98B66C5DBEE4/Data(UseAndAccess)Bill(HL)
91cc37e3-009e-48a8-a402-31cf91f8f2ed,56,6 December 2024,Updates from the programme,nan,What matters in education?,Education in a broken welfare state – the role schools play in supporting their communities,https://www.ucl.ac.uk/education-research-programme/events/2024/dec/education-broken-welfare-state-role-schools-play-supporting-their-communities
478f7a68-4455-4862-a8d4-ed96792a6efa,56,6 December 2024,Updates from the programme,nan,Date: 9 December,"Time: 5.30-7pm Panel: Alice Bradbury, UCL Anne Longfield CBE, Centre for Young Lives Jess Deighton, UCL and Anna Freud Centre Claire Neaves, Reparative Futures of Education Without easy access to other support services, families increasingly turn to schools for help. In this panel discussion, researchers, practitioners and policymakers will debate the role schools play in supporting their communities, and where investment needs to go to ensure our most vulnerable children and families thrive. Join us for this online debate by registering below. Register",https://www.ucl.ac.uk/education-research-programme/events/2024/dec/education-broken-welfare-state-role-schools-play-supporting-their-communities
1109e116-b2cc-4842-be5b-5a59f03bf3d9,56,6 December 2024,Updates from the programme,Embedding children's participation rights in pedagogical practice in lower primary classrooms in Wales PI: Sarah Chicken,Save the date! The project's second annual symposium will take place online on the 6th February 2025 from 3:30-5:00pm. More details to follow soon,nan,https://childrens-participation.org/
51be27c0-f992-4c6c-90bb-db00e3d400a0,56,6 December 2024,Updates from the programme,Digital empowerment in language teaching (DELTEA) PI: Alison Porter,"Digital Empowerment in Language Teaching: Using Technology to Boost Learning, Creativity, and Teacher Motivation","Suzanne Graham In the evolving world of education, digital tools are reshaping how we teach and learn. Knowing which tools are effective and how they impact student outcomes is therefore very important. This blog post looks at some of the results emerging from the Digital Empowerment in Language Teaching (DELTEA) project, examining how digital tools might boost linguistic knowledge, creativity, and empathy, as well as teacher motivation. Suzanne Graham and Alison Porter gave a talk at the Association for Language Learning Primary Conference Online , 16 November. The team also led a webinar 'Digital stories and young language learners: Do they have benefits for linguistic and nonlinguistic development?' for the British Association of Applied Linguistics as part of the 'I teach with technology' webinar series.",https://ripl.uk/2024/11/13/digital-empowerment-in-language-teaching-using-technology-to-boost-learning-creativity-and-teacher-motivation
8991c36b-65fb-4011-9249-8f5917d32a0e,56,6 December 2024,"Teacher recruitment, retention & development",nan,DfE - Working lives of teachers and leaders: wave 3,A summary report of early findings from the third wave of the working lives of teachers and leaders survey.,https://www.gov.uk/government/publications/working-lives-of-teachers-and-leaders-wave-3
53332fb7-6c7b-446f-91ed-daf36059f819,56,6 December 2024,"Teacher recruitment, retention & development",nan,OECD - Education Policy Outlook 2024,Reshaping Teaching into a Thriving Profession from ABCs to AI,https://www.oecd.org/en/publications/education-policy-outlook-2024_dd5140e4-en.html
8d6441f2-b6f7-449e-b3c9-5f893ece9651,56,6 December 2024,EdTech,nan,Tech Bullion - The view on edtech from a commercial sector perspective.,How AI Technology is Transforming the Educational Landscape Balancing Innovation and Responsibility in Educational Technology,https://techbullion.com/how-ai-technology-is-transforming-the-educational-landscape
645f1a6c-6c28-43e1-ad07-16f64a48a659,56,6 December 2024,Political environment and key organisations,nan,SchoolsWeek - TIMSS 2023: Maths holds steady while science improves,Study says the findings 'go against predictions around the continuing negative impact of the Covid-19 pandemic',https://schoolsweek.co.uk/timss-2023-maths-holds-steady-while-science-improves
ba127666-4f82-486d-8775-d50b94ff0442,56,6 December 2024,Political environment and key organisations,nan,Edge submits evidence to the Curriculum and Assessment Review,"Their submission centres on the key areas Edge has been advocating on for the past two decades: a broader curriculum, recognition of essential skills, and true parity of esteem between academic and technical pathways. So, what can be improved about the education system?",https://www.edge.co.uk/news-and-events/blogs/edge-submits-evidence-to-the-curriculum-and-assessment-review?_hsenc=p2ANqtz-9WK-MeYsKzlJSgafLF0V-16Sch1kWU_oOLZ0MzzXb6bKIwJrz94dmapsadL75AU8B18BygiX5POhNNGx0ojiGoA11z1Q&_hsmi=99690396
950a1d84-514b-4fd9-910a-3c1ec16426f8,56,6 December 2024,Political environment and key organisations,nan,The Conversation - New English school improvement teams could complicate an already complex system,"Ruth Luzmore & Maria Kaparou, University of Southampton",https://theconversation.com/new-english-school-improvement-teams-could-complicate-an-already-complex-system-243533
644321fd-a24a-43c4-8519-b433fb9c95fd,56,6 December 2024,Four Nations,nan,Education Wales - Statement by the Cabinet Secretary for Education: Improving attendance,"During her Oral Statement in the Senedd, the Cabinet Secretary for Education outlined her key actions to improve attendance, including extra funding for family engagement officers.",https://educationwales.blog.gov.wales/2024/12/04/statement-by-the-cabinet-secretary-for-education-improving-attendance
aad7eb4c-9c62-4e9a-a97e-a198b40bb365,56,6 December 2024,Four Nations,nan,Belfast Telegraph - Threat of NI teacher strike escalates as pay rise request 'not achievable',nan,https://www.belfasttelegraph.co.uk/news/education/threat-of-ni-teacher-strike-escalates-as-pay-rise-request-not-achievable/a683222754.html
484026d4-8738-4f06-9522-35a821b0cf5d,56,6 December 2024,Research – Practice – Policy,nan,Nuffield Foundation - New programme launch: Grown Up? Journeys to adulthood,"Evidence gaps remain in our understanding of young people's lives due to lag-time for some data sources, limited insight into how different digital technologies and artificial intelligence are used and insufficient knowledge of how place affects opportunities. It's time to ask: are we really talking about the same old generational divides or are young people today living through a distinct set of circumstances that warrant not just concern, but greater understanding and support?",https://www.nuffieldfoundation.org/news/new-programme-launch-grown-up-journeys-to-adulthood
64f35821-37ca-4906-9156-abee3399ee5d,56,6 December 2024,Research – Practice – Policy,nan,UPEN event - Policy Engagement in the Context of Political Shifts,5 February 1pm – 2pm (online) This masterclass will explore the multiple challenges that researchers and knowledge brokers face in a complex political landscape.,https://www.eventbrite.co.uk/e/policy-engagement-in-the-context-of-political-shifts-tickets-1056760211239
2cbd7fb6-14b6-4219-8da8-f24f7881fda8,56,6 December 2024,What matters in education?,nan,House of Lords Library – In Focus - Special educational needs and disabilities: Government support,"James Godard The number of young people with special educational needs and disabilities has increased in recent years, prompting concerns about quality of SEND provision and the impact on local authority finances.",https://lordslibrary.parliament.uk/special-educational-needs-and-disabilities-government-support
602f71b4-c3cb-4e76-b093-0a6d18143a47,56,6 December 2024,What matters in education?,nan,UK Parliament Inquiry - Improving educational outcomes for disadvantaged children,"Deadline: 31 December 2024 Based on The National Audit Office's (NAO) 2024 stud y looking at whether the DfE is achieving value for money on its objective of narrowing the attainment gap for disadvantaged children, the Committee will take evidence from senior DfE officials on topics including: - progress on narrowing the gap; - how well spending focused on disadvantaged children is working; and - funding for the National Tutoring Programme.",https://www.nao.org.uk/work-in-progress/supporting-the-attainment-of-disadvantaged-children-within-educational-settings
f3dcbb05-2b1d-4bb2-b558-27c46f8efe1d,56,6 December 2024,What matters in education?,nan,EPI report - Children Missing from Education,"By comparing GP registrations with school registrations and data on pupils in registered home education for the first time, EPI finds that up to 300,000 children may be missing entirely from education in 2023, a 40 per cent increase from 2017",https://epi.org.uk/publications-and-research/children-missing-from-education
aecbfce7-0c60-424e-b8b3-5c9d8cde9eb0,56,6 December 2024,Updates from the programme,Embedding children's participation rights in pedagogical practice in lower primary classrooms in Wales PI: Sarah Chicken,In this vlog Dr Jacky Tyrie and Georgia Fee discuss their public engagement efforts during the project.,See the vlog,https://www.youtube.com/watch?v=Rafj3kJ7GeI
6be1cf88-3c8f-4270-82a3-5a01a0030bd4,56,6 December 2024,Updates from the programme,"Sustainable school leadership: comparing approaches to the training, supply and retention of senior school leaders across the UK PI: Toby Greany",The Researching Sustainable School Leadership project has recently launched the UK Sustainable School Leadership Survey. This will remain open until the end of term. It's aimed at heads/ principals and senior leaders in all UK schools.,"To help build a UK wide picture of the field, the team would be delighted if newsletter readers could share this through their networks and encourage school leaders to complete it . The survey is on this link .",https://linkprotect.cudasvc.com/url?a=https%3A%2F%2Fwarwick.co1.qualtrics.com%2Fjfe%2Fform%2FSV_agC03RAujDRNHSe&c=E%2C1%2C9XWfNDa85Qh4DDQM_RoUGeolIV8WwvGnHcyQDvbWlfCVW74yuvBzSRwEkBPRc7uxRgpzoyxlnmdGGpJJWH7HajKegfF-ZPHcEKx5oP3-BwSmig%2C%2C&typo=1&ancr_add=1
2a7dae4a-9ce1-4ae5-a756-c0f40273280d,56,6 December 2024,Updates from the programme,"Sustainable school leadership: comparing approaches to the training, supply and retention of senior school leaders across the UK PI: Toby Greany","The team have also published a blog , a flyer and a powerpoint slide to support.",nan,https://sustainableschoolleadership.uk/2024/11/06/introducing-the-uk-sustainable-school-leadership-survey
05aa7857-9230-4a73-ab4a-edfdb5e6a8d6,56,6 December 2024,Updates from the programme,Digital empowerment in language teaching (DELTEA) PI: Alison Porter,"Suzanne Graham and Alison Porter gave a talk at the Association for Language Learning Primary Conference Online , 16 November.",nan,https://www.all-languages.org.uk/event/all-primary-languages-conference-online
8ae5b8df-b82f-4318-8715-0ec2ae902f01,56,6 December 2024,Updates from the programme,Digital empowerment in language teaching (DELTEA) PI: Alison Porter,The team also led a webinar 'Digital stories and young language learners: Do they have benefits for linguistic and nonlinguistic development?' for the British Association of Applied Linguistics as part of the 'I teach with technology' webinar series.,nan,https://scilt.org.uk/News/NewsView/tabid/1311/articleType/ArticleView/articleId/16090/i-Teach-with-Technology-webinar-series.aspx
2c592a3d-b269-4428-a379-7621ac0a0f7c,56,6 December 2024,EdTech,nan,Balancing Innovation and Responsibility in Educational Technology,nan,https://techbullion.com/balancing-innovation-and-responsibility-in-educational-technology
41d042f8-376c-4794-9e05-12a0d0e194ae,56,6 December 2024,What matters in education?,nan,- progress on narrowing the gap;,- how well spending focused on disadvantaged children is working; and - funding for the National Tutoring Programme.,https://committees.parliament.uk/work/8588/improving-educational-outcomes-for-disadvantaged-children
6924688c-4e2d-48b7-8329-7b1c4ce922fd,57,13 December 2024,Updates from the programme,nan,ERP Briefing note,"This new series of briefing notes invites readers to consider whether education has yet settled on the most productive ways for policymakers, researchers and other stakeholders in education to interact. Read the first - Knowledge Exchange in Education Briefing Note #1 Working across the divide",https://www.ucl.ac.uk/education-research-programme/erp-briefing-notes/knowledge-exchange-education-briefing-note-1-working-across-divide
00e9a773-40e5-460a-ae0a-f668c38013d4,57,13 December 2024,Updates from the programme,nan,What matters in education? Education in a broken welfare state – the role schools play in supporting their communities,We were delighted so many of you joined us for a dynamic event! Catch up with the video,https://mediacentral.ucl.ac.uk/Play/118369
88dd696a-6842-4152-b1ec-6e48c2f59ea3,57,13 December 2024,Updates from the projects,Rethinking teacher recruitment: New approaches to attracting prospective STEM teachers PI: Robert Klassen,Paper - Back to Basics With Teacher Recruitment: What Do STEM Undergraduates Want?,"Rebecca J. S. Snell, Robert M. Klassen, Sophie Thompson-Lee & Hui Wang Read",https://onlinelibrary.wiley.com/doi/10.1111/ejed.12840
1fb10a8d-ba3b-4e32-ba3e-65315816a4e4,57,13 December 2024,"Teacher recruitment, retention & development",nan,Paper - School improvement and peer learning partnerships: building organizational resilience in primary schools in England,"David Godfrey & Bernardita Munoz-Chereau, IOE UCL",https://www.frontiersin.org/journals/education/articles/10.3389/feduc.2023.1339173/full
0e768b7f-1fde-4f0c-9a95-5e0decc050f5,57,13 December 2024,"Teacher recruitment, retention & development",nan,DfE Education Hub blog - Teacher pay: what does the pay evidence mean for schools?,nan,https://educationhub.blog.gov.uk/2024/12/10/teacher-pay-what-does-the-evidence-mean-for-schools
ea002430-1dfe-412a-9590-bff422af06e9,57,13 December 2024,"Teacher recruitment, retention & development",nan,SchoolsWeek - DfE: 2.8% teacher pay rise 'would be appropriate' for 2025-26,Schools told they will need to find 'efficiencies' to 'supplement' extra cash allocated at the budget,https://schoolsweek.co.uk/dfe-2-8-teacher-pay-rise-would-be-appropriate-for-2025-26
