id,newsletter_number,issue_date,theme,subtheme,title,description,link,new_theme,domain,organisation,title_length,description_length,title_word_count,description_word_count
66e85ed4-eb5c-4242-9f77-19e365b05de7,53,15 November 2024,Four Nations,,"Welsh Government - Open Consultation: Curriculum for Wales. The government is consulting on amendments, some minor and others more substantial",Deadline: 20 December,http://educationwales.blog.gov.wales/?action=user_content_redirect&uuid=33862fd24ebcff1e3f6507cd1adab4a9bc6a52504a5be476e54bd52aa0b3b868&blog_id=110232081&post_id=4605&user_id=0&subs_id=555130165&signature=76c128a410bef240ae4c4bae2a77ae2a&email_name=new-post&user_email=elizabeth.hudson%40ucl.ac.uk&encoded_url=aHR0cHM6Ly93d3cuZ292LndhbGVzL2N1cnJpY3VsdW0td2FsZXMtdXBkYXRlZC1zZWN0aW9ucy1mcmFtZXdvcmstZ3VpZGFuY2U,political_context_and_organisations,educationwales.blog.gov.wales,welsh_government,142,21,20,3
19b9ddf4-1541-49f0-8cdf-ee83b89cd402,54,22 November 2024,What matters in education?,,Linkedin newsletter – Julian Grenier -Early Years Evidence in Action - 7 essential reads about research and practice in the early years,Subscribe,https://www.linkedin.com/pulse/early-years-evidence-action-parents-spend-less-time-grenier-cbe-dfgve?trackingId=dyna43AGRvaWtD%2Fb5txFRg%3D%3D,political_context_and_organisations,www.linkedin.com,linkedin,135,9,22,1
8a2cb023-4472-4438-af1b-d54bec806e14,55,29 November 2024,"Teacher recruitment, retention & development",,BERA blog - Beyond school leadership: What makes success for CEOs of multi-academy trusts in England?,"Qian Liu & Calum Davey, National Institute of Teaching",https://www.bera.ac.uk/blog/beyond-school-leadership-what-makes-success-for-ceos-of-multi-academy-trusts-in-england,teacher_rrd,www.bera.ac.uk,bera,101,54,16,9
950a1d84-514b-4fd9-910a-3c1ec16426f8,56,6 December 2024,Political environment and key organisations,,The Conversation - New English school improvement teams could complicate an already complex system,"Ruth Luzmore & Maria Kaparou, University of Southampton",https://theconversation.com/new-english-school-improvement-teams-could-complicate-an-already-complex-system-243533,political_context_and_organisations,theconversation.com,conversation,98,55,14,8
aecbfce7-0c60-424e-b8b3-5c9d8cde9eb0,56,6 December 2024,Updates from the programme,Embedding children's participation rights in pedagogical practice in lower primary classrooms in Wales PI: Sarah Chicken,In this vlog Dr Jacky Tyrie and Georgia Fee discuss their public engagement efforts during the project.,See the vlog,https://www.youtube.com/watch?v=Rafj3kJ7GeI,project_updates,www.youtube.com,youtube,103,12,17,3
1fb10a8d-ba3b-4e32-ba3e-65315816a4e4,57,13 December 2024,"Teacher recruitment, retention & development",,Paper - School improvement and peer learning partnerships: building organizational resilience in primary schools in England,"David Godfrey & Bernardita Munoz-Chereau, IOE UCL",https://www.frontiersin.org/journals/education/articles/10.3389/feduc.2023.1339173/full,teacher_rrd,www.frontiersin.org,frontiers_journal,123,49,16,7
b8cea098-be87-4997-a3b5-a5054722b083,57,13 December 2024,EdTech,,IOE blog - Early childhood education in the age of digital platforms and Artificial Intelligence: benefits and challenges,Guy Robert-Holmes,https://blogs.ucl.ac.uk/ioe/2024/12/12/early-childhood-education-in-the-age-of-digital-platforms-and-artificial-intelligence-benefits-and-challenges,digital_ed,blogs.ucl.ac.uk,ucl,121,17,18,2
3e9de5d1-e8c4-4110-91a7-2dbb88dc9765,58,10 January 2025,Research – Practice – Policy,,The Conversation - How the children's wellbeing and schools bill shifts power to local authorities,"Colin Diamond, University of Birmingham",https://theconversation.com/how-the-childrens-wellbeing-and-schools-bill-shifts-power-to-local-authorities-246176,political_context_and_organisations,theconversation.com,conversation,98,39,15,5
8446df04-fc2b-4bd7-96b4-bcede957a2c0,60,24 January 2025,EdTech,,"The Chartered College of Teaching will pilot setting up the EdTech Evidence Board to ""explore how we effectively build evidence of AI products that work well, helping education settings feel confident that they are choosing products that work well for them and for their classrooms"" You can read more about how they will approach this here.",Mor e,https://chartered.college/2025/01/22/supporting-effective-education-through-education-technology,digital_ed,chartered.college,chartered_college_of_teaching,340,5,56,2
e92816de-7e72-48e5-93b7-11e71ed4f82a,62,7 February 2025,EdTech,,"The FED. Event - The Human Dimensions on AI FEDSpace with Expert Guest, Professor Wayne Holmes",Date: Wednesday 12th February Time: 5.00 – 6.30pm,https://fed.education/fedspace-ai-fed-future-project,digital_ed,fed.education,fed,94,49,16,8
8707ca44-a3af-4767-9746-e99a461bbffd,67,14 March 2025,Political environment and key organisations,,Deadline: 28 April 2025,Schoolsweek summary of the DfE consultation,https://schoolsweek.co.uk/new-accountability-regime-rise-stuck-schools-and-profiles-explained,political_context_and_organisations,schoolsweek.co.uk,schools_week,23,43,4,6
c39972bc-1338-446e-8edb-a7c288ce3dfa,70,4 April 2025,Four Nations,,"Belfast Telegraph - It's the workload, stupid: Many teachers would forgo pay deal for a curb on rising list of responsibilities",Union members last week rejected a 5.5% pay deal,https://www.belfasttelegraph.co.uk/opinion/comment/its-the-workload-stupid-many-teachers-would-forgo-pay-deal-for-curb-on-rising-list-of-responsibilities/a290267670.html,political_context_and_organisations,www.belfasttelegraph.co.uk,belfast_telegraph,127,48,21,9
46222d7b-8b1f-47f5-a509-99dc8d118361,72,2 May 2025,"Teacher recruitment, retention & development",,Teacher Tapp and SchoolDash - Teacher Recruitment and Retention in 2025,Social disadvantage and teacher labour market dynamics,https://teachertapp.com/app/uploads/2025/04/RELEASED_Teacher-Recruitment-and-Retention-in-2025.pdf,teacher_rrd,teachertapp.com,teacher_tapp,71,54,11,7
4cfedbb2-b833-443e-8a60-f6e18788cf1b,73,9 May 2025,EdTech,,"NEU report - ""Are you on slide 8 yet?""",The impact of standardised curricula on teacher professionalism,https://neu.org.uk/latest/library/are-you-slide-8-yet,digital_ed,neu.org.uk,national_education_union,38,63,9,8
2f723276-fa1f-4b11-80ca-1a778b3ab192,75,23 May 2025,Updates from the programme,,Catch up with the video from 'How to build resilient schools: place-based approaches to supporting teachers and leaders',See the video,https://mediacentral.ucl.ac.uk/Play/123200,project_updates,mediacentral.ucl.ac.uk,ucl,120,13,18,3
49c35331-b405-41fc-9deb-cccf510c6182,76,30 May 2025,"Teacher recruitment, retention & development",,"BERA blog - We need a revolution in the primary curriculum for England, not an evolution","Sarah Seleznyov, Co-headteacher at School 360",https://www.bera.ac.uk/blog/we-need-a-revolution-in-the-primary-curriculum-for-england-not-an-evolution,teacher_rrd,www.bera.ac.uk,bera,88,45,16,6
95d9cfdd-18e3-4f7a-b9d9-5fa378456fce,77,6 June 2025,Update from UKRI,,Core Policy Fellowships:,DfE Children and Young People Thriving analytical fellowship,https://www.ukri.org/wp-content/uploads/2025/04/UKRI-140425-Funding-Opp-PolicyFellowships2025-DfEChildrenYoungPeopleThrivingAnalyticalFellowship.pdf,political_context_and_organisations,www.ukri.org,ukri,24,60,3,8
9e520389-8634-4467-9838-c451f041a0fa,77,6 June 2025,Update from UKRI,,What Works Innovation Fellowships:,Education Endowment Foundation post-16 education and training fellowship,https://www.ukri.org/wp-content/uploads/2025/04/UKRI-140425-Funding-Opp-PolicyFellowships2025-EducationEndowmentFoundationPost16EducationTrainingFellowship.pdf,political_context_and_organisations,www.ukri.org,ukri,34,72,4,8
9eaa996f-9c68-4c8b-a13e-911fcc179550,78,13 June 2025,Four Nations,,Education Wales events - Shape the future of digital skills education in Wales,National network conversation on the Digital Competence Framework (DCF),https://educationwales.blog.gov.wales/2025/06/10/shape-the-future-of-digital-skills-education-in-wales,political_context_and_organisations,educationwales.blog.gov.wales,welsh_government,78,71,13,9
440ee759-bd49-470a-a53b-434d38430927,78,13 June 2025,What matters in education?,,"Interesting post from Julian Grenier, reporting on a research-to-practice approach to supporting children's talk in early years settings.",See the post on Linkedin,https://www.linkedin.com/posts/gemma-moss-50322591_%F0%9D%97%9B%F0%9D%97%BC%F0%9D%98%84-%F0%9D%97%B0%F0%9D%97%AE%F0%9D%97%BB-%F0%9D%98%84%F0%9D%97%B2-%F0%9D%98%81%F0%9D%97%AE%F0%9D%97%B8%F0%9D%97%B2-%F0%9D%97%AE-%F0%9D%97%BF%F0%9D%97%B2%F0%9D%98%80%F0%9D%97%B2%F0%9D%97%AE%F0%9D%97%BF%F0%9D%97%B0%F0%9D%97%B5-%F0%9D%98%81%F0%9D%97%BC-%F0%9D%97%BD%F0%9D%97%BF%F0%9D%97%AE%F0%9D%97%B0%F0%9D%98%81%F0%9D%97%B6%F0%9D%97%B0%F0%9D%97%B2-activity-7338876741756592129-4S7v?rcm=ACoAAAMFPEIB6U9n0JfapwfOfTrjuQtwGVRyI_8,political_context_and_organisations,www.linkedin.com,linkedin,137,24,18,5
f7db7b10-098e-4e28-b297-1bc398efb10d,79,20 June 2025,Updates from Steph Ainsworth,,There will be the opportunity to co-author multiple papers and develop experience of generating impact from the research. Please share with anyone who you think might be interested:,Research Associate - (8398) | Manchester Metropolitan University Careers,https://manmetjobs.mmu.ac.uk/jobs/vacancy/research-associate-8398-manchester-birley-campus/8341/description,project_updates,manmetjobs.mmu.ac.uk,manchester_metropolitan_university,181,72,28,9
dada8c7c-aab6-4474-9ea4-0f6f9e708dcd,81,5 July 2025,Updates from the Programme,,ERP Knowledge Exchange in Education series - Briefing Note #3 International Knowledge Exchange: What can schools learn from each other?,"David Godfrey and Atsuya Ito, IOE",https://www.ucl.ac.uk/education-research-programme/knowledge-exchange-education-briefing-note-3-international-knowledge-exchange,project_updates,www.ucl.ac.uk,ucl,135,33,20,6
664b4057-262f-4326-9282-ba9c495b10a9,83,18 July 2025,What matters in education?,,The Conversation - England's family hubs plan aims to build on Sure Start's success – but may struggle to overcome today's child poverty levels,"Sally Pearse, Sheffield Hallam University",https://theconversation.com/englands-family-hubs-plan-aims-to-build-on-sure-starts-success-but-may-struggle-to-overcome-todays-child-poverty-levels-260630,political_context_and_organisations,theconversation.com,conversation,143,41,24,5
7a235902-5e95-4cdd-a8ce-6bd763433241,84,19 September 2025,"Teacher recruitment, retention & development",,BERJ - Supporting or stifling? Experiences of beginning teachers working within the Early Career Framework,"Lorna Smith, Nicola Warren-Lee, Lucy Wenham",https://bera-journals.onlinelibrary.wiley.com/doi/full/10.1002/berj.70007?campaign=wolearlyview,teacher_rrd,bera-journals.onlinelibrary.wiley.com,bera_journals,106,43,15,6
6e969ee7-2287-4957-9cc7-950573b1b93c,86,3 October 2025,Research – Practice – Policy,,UPEN - From caravan to campus: Storytelling as a bridge between research and policy,Richard O'Neill,https://upen.ac.uk/resources/from-caravan-to-campus-storytelling-as-a-bridge-between-research-and-policy,political_context_and_organisations,upen.ac.uk,upen,83,15,14,2
cf5f324f-c29e-40fb-ba6f-e1d18ebf1084,87,10 October 2025,Research – Practice – Policy,,The DfE puts scoping curriculum programmes of study out to tender.,Closing date: 14 Oct 2025,https://www.contractsfinder.service.gov.uk/Notice/44ffb89d-4dc1-4084-9ed3-2166a9928591,political_context_and_organisations,www.contractsfinder.service.gov.uk,uk_government,66,25,11,5
